"","Dow Jones Industrial Average (DJI)_history.csv Date","Dow Jones Industrial Average (DJI)_history.csv Price","Dow Jones Industrial Average (DJI)_history.csv Open","Dow Jones Industrial Average (DJI)_history.csv High","Dow Jones Industrial Average (DJI)_history.csv Low","Dow Jones Industrial Average (DJI)_history.csv Volume"
"1984",2016-11-17,18903.82,18866.22,18904.03,18845.27,"89940000"
"1985",2016-11-18,18867.93,18905.33,18915.74,18853.83,"109880000"
"1986",2016-11-21,18956.69,18898.68,18960.76,18883.1,"80520000"
"1987",2016-11-22,19023.87,18970.39,19043.9,18962.82,"85310000"
"1988",2016-11-23,19083.18,19015.52,19083.76,19000.38,"77880000"
"1989",2016-11-25,19152.14,19093.72,19152.14,19093.72,"45890000"
"1990",2016-11-28,19097.9,19122.14,19138.72,19072.25,"88460000"
"1991",2016-11-29,19121.6,19064.07,19144.4,19062.22,"81510000"
"1992",2016-11-30,19123.58,19135.64,19225.29,19123.38,"164570000"
"1993",2016-12-01,19191.93,19149.2,19214.3,19138.79,"108800000"
"1994",2016-12-02,19170.42,19161.25,19196.14,19141.18,"84920000"
"1995",2016-12-05,19216.24,19244.35,19274.85,19186.73,"317800000"
"1996",2016-12-06,19251.78,19219.91,19255.89,19184.74,"284960000"
"1997",2016-12-07,19549.62,19241.99,19558.42,19229.83,"385200000"
"1998",2016-12-08,19614.81,19559.94,19664.97,19527.83,"324570000"
"1999",2016-12-09,19756.85,19631.35,19757.74,19623.19,"334470000"
"2000",2016-12-12,19796.43,19770.2,19824.59,19747.74,"333660000"
"2001",2016-12-13,19911.21,19852.21,19953.75,19846.45,"388420000"
"2002",2016-12-14,19792.53,19876.13,19966.43,19748.67,"408430000"
"2003",2016-12-15,19852.24,19811.5,19951.29,19811.5,"357350000"
"2004",2016-12-16,19843.41,19909.01,19923.17,19821,"573470000"
"2005",2016-12-19,19883.06,19836.66,19917.78,19832.95,"302310000"
"2006",2016-12-20,19974.62,19920.59,19987.63,19920.42,"284080000"
"2007",2016-12-21,19941.96,19968.97,19986.56,19941.96,"256640000"
"2008",2016-12-22,19918.88,19922.68,19933.83,19882.19,"258290000"
"2009",2016-12-23,19933.81,19908.61,19934.15,19899.06,"158260000"
"2010",2016-12-27,19945.04,19943.46,19980.24,19939.8,"158540000"
"2011",2016-12-28,19833.68,19964.31,19981.11,19827.31,"188350000"
"2012",2016-12-29,19819.78,19835.46,19878.44,19788.94,"172040000"
"2013",2016-12-30,19762.6,19833.17,19852.55,19718.67,"271910000"
"2014",2017-01-03,19881.76,19872.86,19938.53,19775.93,"339180000"
"2015",2017-01-04,19942.16,19890.94,19956.14,19878.83,"280010000"
"2016",2017-01-05,19899.29,19924.56,19948.6,19811.12,"269920000"
"2017",2017-01-06,19963.8,19906.96,19999.63,19834.08,"277700000"
"2018",2017-01-09,19887.38,19931.41,19943.78,19887.38,"287500000"
"2019",2017-01-10,19855.53,19876.35,19957.12,19836.03,"299410000"
"2020",2017-01-11,19954.28,19887.38,19973.42,19833.16,"336150000"
"2021",2017-01-12,19891,19926.21,19929.29,19770.47,"306290000"
"2022",2017-01-13,19885.73,19912.54,19952.03,19849.38,"263780000"
"2023",2017-01-17,19826.77,19848.82,19882.99,19775.35,"341900000"
"2024",2017-01-18,19804.72,19822.73,19828.2,19739,"279760000"
"2025",2017-01-19,19732.4,19813.55,19824.14,19677.94,"301750000"
"2026",2017-01-20,19827.25,19795.06,19843.94,19759.14,"435260000"
"2027",2017-01-23,19799.85,19794.79,19833.98,19732.36,"326690000"
"2028",2017-01-24,19912.71,19794.68,19949.24,19786.71,"374460000"
"2029",2017-01-25,20068.51,19994.48,20082,19994.48,"372240000"
"2030",2017-01-26,20100.91,20076.25,20125.58,20067.53,"356730000"
"2031",2017-01-27,20093.78,20103.36,20115.97,20072.64,"343130000"
"2032",2017-01-30,19971.13,20028.62,20028.62,19870.39,"317280000"
"2033",2017-01-31,19864.09,19913.16,19918.17,19784.77,"373750000"
"2034",2017-02-01,19890.94,19923.81,19967.73,19845.99,"426670000"
"2035",2017-02-02,19884.91,19858.34,19922.75,19831.09,"347220000"
"2036",2017-02-03,20071.46,19964.21,20081.48,19964.21,"344220000"
"2037",2017-02-06,20052.42,20025.61,20094.95,20002.81,"281720000"
"2038",2017-02-07,20090.29,20107.62,20155.35,20068.68,"279670000"
"2039",2017-02-08,20054.34,20049.29,20068.28,20015.33,"280410000"
"2040",2017-02-09,20172.4,20061.73,20206.36,20061.73,"325310000"
"2041",2017-02-10,20269.37,20211.23,20298.21,20204.76,"312230000"
"2042",2017-02-13,20412.16,20338.54,20441.48,20322.95,"314620000"
"2043",2017-02-14,20504.41,20374.22,20504.41,20374.02,"356580000"
"2044",2017-02-15,20611.86,20504.27,20620.45,20496.03,"384380000"
"2045",2017-02-16,20619.77,20627.31,20639.87,20556.83,"354120000"
"2046",2017-02-17,20624.05,20564.13,20624.05,20532.61,"340620000"
"2047",2017-02-21,20743,20663.43,20757.64,20663.37,"336880000"
"2048",2017-02-22,20775.6,20715.41,20781.59,20692.39,"310530000"
"2049",2017-02-23,20810.32,20817.21,20840.7,20746.41,"302110000"
"2050",2017-02-24,20821.76,20751.91,20821.76,20733.95,"292540000"
"2051",2017-02-27,20837.44,20808.71,20851.33,20774.76,"256540000"
"2052",2017-02-28,20812.24,20833.88,20841.24,20781.21,"339210000"
"2053",2017-03-01,21115.55,20957.29,21169.11,20957.29,"392820000"
"2054",2017-03-02,21002.97,21128.91,21129.2,20996.61,"319910000"
"2055",2017-03-03,21005.71,21008.75,21039.96,20953.86,"254420000"
"2056",2017-03-06,20954.34,20955.71,20986.43,20912.11,"266620000"
"2057",2017-03-07,20924.76,20934.89,20970.54,20901.26,"274630000"
"2058",2017-03-08,20855.73,20940.44,20951.44,20835.58,"296780000"
"2059",2017-03-09,20858.19,20864.32,20900.57,20777.16,"275960000"
"2060",2017-03-10,20902.98,20919.01,20940.29,20827.66,"315430000"
"2061",2017-03-13,20881.48,20899.28,20926.06,20845.71,"289260000"
"2062",2017-03-14,20837.37,20848.6,20874,20786.31,"246820000"
"2063",2017-03-15,20950.1,20874.78,20977.47,20859.6,"306590000"
"2064",2017-03-16,20934.55,20969.27,21000.11,20893.5,"264360000"
"2065",2017-03-17,20914.62,20965.37,20980.51,20911.07,"535280000"
"2066",2017-03-20,20905.86,20916.27,20955.45,20885.7,"253610000"
"2067",2017-03-21,20668.01,20956.33,20970.04,20653.26,"369320000"
"2068",2017-03-22,20661.3,20640.42,20686.21,20578.95,"325090000"
"2069",2017-03-23,20656.58,20645.07,20757.89,20618.62,"280050000"
"2070",2017-03-24,20596.72,20674.45,20718.33,20529.67,"292980000"
"2071",2017-03-27,20550.98,20488.35,20578.46,20412.8,"269380000"
"2072",2017-03-28,20701.5,20542.14,20735.61,20520.1,"299670000"
"2073",2017-03-29,20659.32,20675.75,20684.73,20625.03,"238320000"
"2074",2017-03-30,20728.49,20662.79,20753.78,20643.6,"270900000"
"2075",2017-03-31,20663.22,20700.34,20722.59,20660.68,"303770000"
"2076",2017-04-03,20650.21,20665.17,20692.34,20517.82,"285680000"
"2077",2017-04-04,20689.24,20634.94,20701.29,20605.3,"237390000"
"2078",2017-04-05,20648.15,20745.06,20887.5,20639.55,"284980000"
"2079",2017-04-06,20662.95,20653.77,20746.46,20612.17,"251720000"
"2080",2017-04-07,20656.1,20647.81,20726.07,20606.95,"219730000"
"2081",2017-04-10,20658.02,20668.22,20750.33,20614.86,"230480000"
"2082",2017-04-11,20651.3,20644.32,20660.03,20512.56,"255120000"
"2083",2017-04-12,20591.86,20637.95,20642.54,20553.03,"267670000"
"2084",2017-04-13,20453.25,20561.69,20612.27,20453.25,"235810000"
"2085",2017-04-17,20636.92,20484.75,20644.41,20484.75,"229240000"
"2086",2017-04-18,20523.28,20561.39,20600.12,20462.28,"263180000"
"2087",2017-04-19,20404.49,20503.52,20546.69,20379.55,"294790000"
"2088",2017-04-20,20578.71,20406.68,20629.78,20406.68,"312440000"
"2089",2017-04-21,20547.76,20578.1,20601.4,20505.33,"369600000"
"2090",2017-04-24,20763.89,20723.59,20792.2,20723.59,"342400000"
"2091",2017-04-25,20996.12,20915.51,21026.97,20909.38,"348180000"
"2092",2017-04-26,20975.09,21009.95,21070.9,20972.27,"328550000"
"2093",2017-04-27,20981.33,20991.12,21005.8,20935.8,"305690000"
"2094",2017-04-28,20940.51,20987.39,20987.76,20926.75,"329990000"
"2095",2017-05-01,20913.46,20962.73,20976.62,20898.38,"288160000"
"2096",2017-05-02,20949.89,20941.19,20960.92,20904.06,"338810000"
"2097",2017-05-03,20957.9,20915,20972.74,20874.18,"310920000"
"2098",2017-05-04,20951.47,20987.83,20990.79,20847.95,"274720000"
"2099",2017-05-05,21006.94,20929.04,21006.94,20905,"260960000"
"2100",2017-05-08,21012.28,20991.26,21017.89,20971.05,"276150000"
"2101",2017-05-09,20975.78,21022.28,21046.85,20938.04,"2.73e+08"
"2102",2017-05-10,20943.11,20958.49,20976.28,20884.15,"283340000"
"2103",2017-05-11,20919.42,20925.72,20933.36,20798.9,"287680000"
"2104",2017-05-12,20896.61,20893.19,20916.1,20869.74,"288500000"
"2105",2017-05-15,20981.94,20923.63,21000.83,20923.63,"313170000"
"2106",2017-05-16,20979.75,20984.48,21033.53,20932.88,"311580000"
"2107",2017-05-17,20606.93,20846.17,20846.17,20601.08,"423200000"
"2108",2017-05-18,20663.02,20579.65,20759.2,20553.45,"422590000"
"2109",2017-05-19,20804.84,20698.28,20857.13,20687.94,"365180000"
"2110",2017-05-22,20894.83,20867.77,20914.26,20860.16,"276120000"
"2111",2017-05-23,20937.91,20908.67,20961.14,20896.22,"244950000"
"2112",2017-05-24,21012.42,20949.21,21022.82,20933.58,"283180000"
"2113",2017-05-25,21082.95,21062.96,21112.32,21051.41,"268970000"
"2114",2017-05-26,21080.28,21070.15,21092.82,21050.49,"2.08e+08"
"2115",2017-05-30,21029.47,21045.49,21063.62,21009.6,"242810000"
"2116",2017-05-31,21008.65,21048.46,21051.7,20942.57,"371580000"
"2117",2017-06-01,21144.18,21030.55,21144.18,20994.22,"276740000"
"2118",2017-06-02,21206.29,21142.09,21225.04,21129.56,"329700000"
"2119",2017-06-05,21184.04,21195.03,21224.41,21168.69,"269800000"
"2120",2017-06-06,21136.23,21145.48,21180.47,21118.46,"283550000"
"2121",2017-06-07,21173.69,21171.57,21189.84,21113.31,"273400000"
"2122",2017-06-08,21182.53,21169.76,21265.69,21138.16,"330330000"
"2123",2017-06-09,21271.97,21208.96,21305.35,21159.45,"397200000"
"2124",2017-06-12,21235.67,21259.95,21277.08,21186.15,"528080000"
"2125",2017-06-13,21328.47,21256.83,21332.77,21256.83,"323510000"
"2126",2017-06-14,21374.56,21342.71,21391.97,21294.09,"295090000"
"2127",2017-06-15,21359.9,21291.69,21367.28,21261.87,"317200000"
"2128",2017-06-16,21384.28,21335.93,21384.42,21308.01,"603260000"
"2129",2017-06-19,21528.99,21444.75,21528.99,21436.08,"289400000"
"2130",2017-06-20,21467.14,21521.25,21535.03,21464.24,"310200000"
"2131",2017-06-21,21410.03,21466.39,21492.62,21390,"292500000"
"2132",2017-06-22,21397.29,21407.98,21456.47,21394.81,"270680000"
"2133",2017-06-23,21394.76,21380.92,21421.79,21333.89,"368400000"
"2134",2017-06-26,21409.55,21434.68,21506.21,21381.25,"241880000"
"2135",2017-06-27,21310.66,21411.19,21440.6,21310.66,"292170000"
"2136",2017-06-28,21454.61,21372.36,21478.75,21372.36,"271510000"
"2137",2017-06-29,21287.03,21487.38,21487.38,21197.08,"336750000"
"2138",2017-06-30,21349.63,21348.6,21426.12,21325.08,"313260000"
"2139",2017-07-03,21479.27,21392.3,21562.75,21391.71,"186810000"
"2140",2017-07-05,21478.17,21492.83,21505.36,21404.76,"273690000"
"2141",2017-07-06,21320.04,21423.93,21433.1,21305.38,"320450000"
"2142",2017-07-07,21414.34,21354.66,21425.82,21350.72,"242240000"
"2143",2017-07-10,21408.52,21381.23,21446.39,21371.11,"270340000"
"2144",2017-07-11,21409.07,21410.17,21441.62,21279.3,"247570000"
"2145",2017-07-12,21532.14,21467.93,21580.79,21467.93,"267870000"
"2146",2017-07-13,21553.09,21537.19,21568.72,21512.36,"232270000"
"2147",2017-07-14,21637.74,21532.77,21681.53,21521.72,"235590000"
"2148",2017-07-17,21629.72,21633.97,21661.81,21617.66,"244780000"
"2149",2017-07-18,21574.73,21589.94,21589.94,21471.14,"251110000"
"2150",2017-07-19,21640.75,21569.25,21640.75,21565.84,"253040000"
"2151",2017-07-20,21611.78,21641.54,21661.91,21576.96,"313950000"
"2152",2017-07-21,21580.07,21591.72,21592.61,21503.78,"362830000"
"2153",2017-07-24,21513.17,21577.78,21577.78,21496.13,"284080000"
"2154",2017-07-25,21613.43,21638.56,21670.62,21577.37,"304300000"
"2155",2017-07-26,21711.01,21690.38,21742.7,21683.29,"278240000"
"2156",2017-07-27,21796.55,21717.42,21798.47,21687.85,"407320000"
"2157",2017-07-28,21830.31,21787.51,21841.18,21756.12,"285640000"
"2158",2017-07-31,21891.12,21863.39,21929.8,21861.71,"307610000"
"2159",2017-08-01,21963.92,21961.42,21990.96,21940.81,"328410000"
"2160",2017-08-02,22016.24,22004.36,22036.1,21967.46,"336820000"
"2161",2017-08-03,22026.1,22007.58,22044.85,21991.32,"278730000"
"2162",2017-08-04,22092.81,22058.39,22092.81,22024.64,"253640000"
"2163",2017-08-07,22118.42,22100.2,22121.15,22081.97,"213010000"
"2164",2017-08-08,22085.34,22095.14,22179.11,22057.29,"2.62e+08"
"2165",2017-08-09,22048.7,22022.34,22057.19,21996.69,"277800000"
"2166",2017-08-10,21844.01,21988.2,21988.2,21843.94,"303310000"
"2167",2017-08-11,21858.32,21883.32,21911.09,21842.74,"237800000"
"2168",2017-08-14,21993.71,21945.64,22019.23,21945.64,"235030000"
"2169",2017-08-15,21998.99,22029.91,22038.92,21971.48,"269070000"
"2170",2017-08-16,22024.87,22031.93,22085.71,22002.47,"264920000"
"2171",2017-08-17,21750.73,21984.74,21984.74,21750.32,"311030000"
"2172",2017-08-18,21674.51,21724.88,21793.35,21641.63,"309070000"
"2173",2017-08-21,21703.75,21671.36,21718.74,21600.34,"277880000"
"2174",2017-08-22,21899.89,21739.78,21912.83,21738.13,"244980000"
"2175",2017-08-23,21812.09,21850.27,21866.66,21808.39,"234810000"
"2176",2017-08-24,21783.4,21839.9,21870.11,21765.82,"228480000"
"2177",2017-08-25,21813.67,21819.08,21906.86,21812.81,"217560000"
"2178",2017-08-28,21808.4,21832.5,21861.49,21767.94,"218740000"
"2179",2017-08-29,21865.37,21718,21879.22,21673.58,"227340000"
"2180",2017-08-30,21892.43,21859.76,21914.26,21839.47,"242840000"
"2181",2017-08-31,21948.1,21936.01,21985.76,21910.5,"376790000"
"2182",2017-09-01,21987.56,21981.77,22038.97,21974.91,"256240000"
"2183",2017-09-05,21753.31,21912.37,21921.09,21709.63,"332840000"
"2184",2017-09-06,21807.64,21815.76,21849.24,21794.07,"318760000"
"2185",2017-09-07,21784.78,21820.38,21850.01,21745.71,"333810000"
"2186",2017-09-08,21797.79,21764.43,21846.63,21731.12,"289400000"
"2187",2017-09-11,22057.37,21927.79,22067.1,21927.79,"312770000"
"2188",2017-09-12,22118.86,22090.56,22134.57,22087.09,"364580000"
"2189",2017-09-13,22158.18,22103.47,22158.18,22095.79,"291890000"
"2190",2017-09-14,22203.48,22144.96,22216.44,22135.26,"297780000"
"2191",2017-09-15,22268.34,22252.44,22275.02,22214.52,"527540000"
"2192",2017-09-18,22331.35,22297.92,22355.62,22283.35,"302740000"
"2193",2017-09-19,22370.8,22349.7,22386.01,22340.71,"295570000"
"2194",2017-09-20,22412.59,22351.38,22413.26,22314.68,"334560000"
"2195",2017-09-21,22359.23,22414.02,22419.51,22356.55,"287390000"
"2196",2017-09-22,22349.59,22334.07,22364.31,22299.58,"297140000"
"2197",2017-09-25,22296.09,22320.47,22359.88,22219.11,"332440000"
"2198",2017-09-26,22284.32,22322.03,22369.35,22279.52,"285990000"
"2199",2017-09-27,22340.71,22330.93,22371.1,22254.93,"342900000"
"2200",2017-09-28,22381.2,22306.83,22394.74,22288.97,"263020000"
"2201",2017-09-29,22405.09,22358.47,22405.63,22332.96,"274790000"
"2202",2017-10-02,22557.6,22423.47,22559.38,22416,"268530000"
"2203",2017-10-03,22641.67,22564.45,22646.32,22562.9,"238830000"
"2204",2017-10-04,22661.64,22645.67,22685.94,22632.8,"235730000"
"2205",2017-10-05,22775.39,22669.08,22777.04,22655.14,"246400000"
"2206",2017-10-06,22773.67,22762.03,22773.67,22730.85,"221450000"
"2207",2017-10-09,22761.07,22779.73,22803.37,22739.38,"310770000"
"2208",2017-10-10,22830.68,22784.76,22850.51,22770.99,"319270000"
"2209",2017-10-11,22872.89,22827.65,22872.89,22821.66,"3.16e+08"
"2210",2017-10-12,22841.01,22854.85,22884.82,22821.13,"291790000"
"2211",2017-10-13,22871.72,22876.43,22905.33,22855.93,"259560000"
"2212",2017-10-16,22956.96,22892.92,22960.12,22887.12,"247180000"
"2213",2017-10-17,22997.44,22952.41,23002.2,22948.23,"273090000"
"2214",2017-10-18,23157.6,23087.13,23172.93,23086.75,"271870000"
"2215",2017-10-19,23163.04,23107.47,23167.24,23052.67,"350400000"
"2216",2017-10-20,23328.63,23205.18,23328.84,23201.78,"474380000"
"2217",2017-10-23,23273.96,23348.95,23368.37,23273.96,"456830000"
"2218",2017-10-24,23441.76,23346.78,23485.25,23343.23,"406850000"
"2219",2017-10-25,23329.46,23431.09,23451.51,23251.11,"399560000"
"2220",2017-10-26,23400.86,23380.89,23459.84,23380.89,"370600000"
"2221",2017-10-27,23434.19,23419.16,23449.4,23353.16,"518870000"
"2222",2017-10-30,23348.74,23405.75,23428.75,23327.87,"436900000"
"2223",2017-10-31,23377.24,23369.22,23406.35,23334.39,"388050000"
"2224",2017-11-01,23435.01,23442.9,23517.71,23388.91,"361260000"
"2225",2017-11-02,23516.26,23463.24,23531.38,23350.98,"348040000"
"2226",2017-11-03,23539.19,23549.59,23557.06,23481.57,"312260000"
"2227",2017-11-06,23548.42,23533.96,23574.86,23520.75,"325180000"
"2228",2017-11-07,23557.23,23574.03,23602.12,23484.19,"285080000"
"2229",2017-11-08,23524.17,23542.6,23553.87,23521.06,"20710000"
