"","Nikkei 225 (N225)_history.csv Date","Nikkei 225 (N225)_history.csv Price","Nikkei 225 (N225)_history.csv Open","Nikkei 225 (N225)_history.csv High","Nikkei 225 (N225)_history.csv Low","Nikkei 225 (N225)_history.csv Volume"
"1871",2016-08-24,16597.3,16550.21,16648.07,16544.39,"911060000"
"1872",2016-08-25,16555.95,16580.15,16628.79,16520.84,"929030000"
"1873",2016-08-26,16360.71,16485.55,16490.53,16320.43,"1.05e+09"
"1874",2016-08-29,16737.49,16631.06,16764.64,16616.65,"1.14e+09"
"1875",2016-08-30,16725.36,16690.98,16752.16,16677.85,"1.04e+09"
"1876",2016-08-31,16887.4,16857.83,16917.86,16836.96,"1.5e+09"
"1877",2016-09-01,16926.84,16885.16,16941.18,16864.56,"1.31e+09"
"1878",2016-09-02,16925.68,16903.78,16946.49,16848.12,"1.16e+09"
"1879",2016-09-05,17037.63,17131.52,17156.36,17009.21,"1.27e+09"
"1880",2016-09-06,17081.98,17035.03,17097.59,17022.64,"1.08e+09"
"1881",2016-09-07,17012.44,16937.38,17024.26,16903.2,"1.32e+09"
"1882",2016-09-08,16958.77,16984,17001.84,16836.65,"1.11e+09"
"1883",2016-09-09,16965.76,16994.37,17029.78,16902.09,"1.24e+09"
"1884",2016-09-12,16672.92,16748.36,16802,16601.54,"1.13e+09"
"1885",2016-09-13,16729.04,16764.65,16787.06,16658.4,"982280000"
"1886",2016-09-14,16614.24,16632.06,16706.61,16585.8,"1.16e+09"
"1887",2016-09-15,16405.01,16512.42,16528.02,16359.78,"1.18e+09"
"1888",2016-09-16,16519.29,16458.74,16532.84,16415.86,"1.27e+09"
"1889",2016-09-20,16492.15,16403.22,16591.7,16403.22,"1.21e+09"
"1890",2016-09-21,16807.62,16471.85,16823.63,16399.65,"1.91e+09"
"1891",2016-09-23,16754.02,16759.84,16808.59,16725.53,"1.38e+09"
"1892",2016-09-26,16544.56,16707.45,16707.45,16514.93,"1.03e+09"
"1893",2016-09-27,16683.93,16390.91,16683.93,16285.41,"1.57e+09"
"1894",2016-09-28,16465.4,16504.99,16515.84,16385.03,"1.12e+09"
"1895",2016-09-29,16693.71,16606.3,16756.43,16584.14,"1.23e+09"
"1896",2016-09-30,16449.84,16474.45,16497.55,16407.78,"1.24e+09"
"1897",2016-10-03,16598.67,16566.03,16652.16,16554.83,"992120000"
"1898",2016-10-04,16735.65,16661.51,16747.2,16637.82,"1e+09"
"1899",2016-10-05,16819.24,16787.89,16844.35,16728.19,"1.15e+09"
"1900",2016-10-06,16899.1,16913.6,16971.28,16888.77,"1.11e+09"
"1901",2016-10-07,16860.09,16883.12,16895.13,16820.21,"1e+09"
"1902",2016-10-11,17024.76,16936.31,17074.46,16931.12,"1.12e+09"
"1903",2016-10-12,16840,16850.73,16951.54,16839.41,"1.16e+09"
"1904",2016-10-13,16774.24,16923.82,16974.25,16739.73,"1.11e+09"
"1905",2016-10-14,16856.37,16751.04,16866.56,16727.78,"1.09e+09"
"1906",2016-10-17,16900.12,16871.84,16954.44,16821.49,"951270000"
"1907",2016-10-18,16963.61,16862.31,16966.9,16844.17,"986430000"
"1908",2016-10-19,16998.91,16952.91,17016.66,16938.46,"1.02e+09"
"1909",2016-10-20,17235.5,16999.36,17235.5,16992.14,"1.12e+09"
"1910",2016-10-21,17184.59,17283.75,17288.89,17151.98,"1.14e+09"
"1911",2016-10-24,17234.42,17216.56,17244.74,17162.21,"877170000"
"1912",2016-10-25,17365.25,17298.63,17381.8,17298.63,"1.08e+09"
"1913",2016-10-26,17391.84,17329.03,17391.84,17295.46,"980810000"
"1914",2016-10-27,17336.42,17346.39,17414.21,17278.12,"1.08e+09"
"1915",2016-10-28,17446.41,17448.25,17461.03,17406.72,"1.68e+09"
"1916",2016-10-31,17425.02,17360.89,17433.13,17327.62,"1.57e+09"
"1917",2016-11-01,17442.4,17380.54,17473.12,17339.64,"1.23e+09"
"1918",2016-11-02,17134.68,17238,17283.6,17080.59,"1.35e+09"
"1919",2016-11-04,16905.36,16964.5,16996.09,16801.98,"1.35e+09"
"1920",2016-11-07,17177.21,17126.03,17186.89,17056.84,"1.13e+09"
"1921",2016-11-08,17171.38,17242.7,17247.04,17130.83,"1.03e+09"
"1922",2016-11-09,16251.54,17281.95,17427.71,16111.81,"2.75e+09"
"1923",2016-11-10,17344.42,16562.86,17393.82,16560.66,"2.29e+09"
"1924",2016-11-11,17374.79,17526.61,17621.73,17333.49,"2.49e+09"
"1925",2016-11-14,17672.62,17467.49,17697.33,17455.78,"1.65e+09"
"1926",2016-11-15,17668.15,17690.22,17727.58,17605.77,"1.73e+09"
"1927",2016-11-16,17862.21,17832.51,17886.44,17807.47,"2e+09"
"1928",2016-11-17,17862.63,17766.61,17884.06,17764.08,"1.61e+09"
"1929",2016-11-18,17967.41,18024.21,18043.72,17967.41,"1.67e+09"
"1930",2016-11-21,18106.02,18038.09,18129.03,18007.79,"1.36e+09"
"1931",2016-11-22,18162.94,18091.05,18175.63,18050.55,"1.22e+09"
"1932",2016-11-24,18333.41,18329.78,18382.72,18310.31,"1.49e+09"
"1933",2016-11-25,18381.22,18387.59,18482.94,18288.5,"1.65e+09"
"1934",2016-11-28,18356.89,18302.58,18374.93,18222.82,"1.45e+09"
"1935",2016-11-29,18307.04,18263.63,18327.51,18258.82,"1.26e+09"
"1936",2016-11-30,18308.48,18356.03,18370.31,18280.66,"1.65e+09"
"1937",2016-12-01,18513.12,18535.24,18746.28,18469.27,"1.88e+09"
"1938",2016-12-02,18426.08,18435.55,18469.68,18315.38,"1.97e+09"
"1939",2016-12-05,18274.99,18349.92,18365.74,18227.39,"1.34e+09"
"1940",2016-12-06,18360.54,18457.2,18484.8,18318.99,"1.59e+09"
"1941",2016-12-07,18496.69,18434.54,18502.47,18410.88,"1.56e+09"
"1942",2016-12-08,18765.47,18674.19,18765.47,18614.01,"1.87e+09"
"1943",2016-12-09,18996.37,18839.98,19042.48,18821.41,"2.19e+09"
"1944",2016-12-12,19155.03,19183.82,19280.93,19054,"2.01e+09"
"1945",2016-12-13,19250.52,19120.76,19253.51,19060.72,"1.48e+09"
"1946",2016-12-14,19253.61,19270.01,19284.28,19184.75,"1.33e+09"
"1947",2016-12-15,19273.79,19327.7,19436.9,19192.6,"1.55e+09"
"1948",2016-12-16,19401.15,19438.39,19439.97,19360.36,"1.53e+09"
"1949",2016-12-19,19391.6,19345.84,19399.26,19307.14,"1.09e+09"
"1950",2016-12-20,19494.53,19367.84,19511.2,19356.81,"1.23e+09"
"1951",2016-12-21,19444.49,19547.28,19592.9,19375.19,"1.3e+09"
"1952",2016-12-22,19427.67,19396.85,19427.67,19327.51,"1.17e+09"
"1953",2016-12-26,19396.64,19394.41,19432.48,19385.94,"854910000"
"1954",2016-12-27,19403.06,19353.43,19478.58,19352.06,"1.14e+09"
"1955",2016-12-28,19401.72,19392.11,19442.13,19364.73,"801370000"
"1956",2016-12-29,19145.14,19301.04,19301.04,19092.22,"1.69e+09"
"1957",2016-12-30,19114.37,18997.68,19176.81,18991.59,"1.21e+09"
"1958",2017-01-04,19594.16,19298.68,19594.16,19277.93,"1.69e+09"
"1959",2017-01-05,19520.69,19602.1,19615.4,19473.28,"1.39e+09"
"1960",2017-01-06,19454.33,19393.55,19472.37,19354.44,"1.23e+09"
"1961",2017-01-10,19301.44,19414.83,19484.9,19255.35,"1.17e+09"
"1962",2017-01-11,19364.67,19358.64,19402.17,19325.46,"1.27e+09"
"1963",2017-01-12,19134.7,19300.19,19300.19,19069.02,"1.25e+09"
"1964",2017-01-13,19287.28,19174.97,19299.36,19156.93,"994180000"
"1965",2017-01-16,19095.24,19219.13,19255.41,19061.27,"860570000"
"1966",2017-01-17,18813.53,19038.45,19043.91,18812.86,"1.1e+09"
"1967",2017-01-18,18894.37,18753.96,18941.24,18650.33,"1.23e+09"
"1968",2017-01-19,19072.25,19082.83,19122.39,18982.13,"1.71e+09"
"1969",2017-01-20,19137.91,19059.15,19176.86,19040.2,"1.26e+09"
"1970",2017-01-23,18891.03,18938.45,19024.21,18879.68,"1.25e+09"
"1971",2017-01-24,18787.99,18817.42,18915.7,18783.16,"1.32e+09"
"1972",2017-01-25,19057.5,19091.23,19133.18,18987.45,"1.25e+09"
"1973",2017-01-26,19402.39,19260.67,19405.23,19232.46,"1.45e+09"
"1974",2017-01-27,19467.4,19453.51,19486.68,19404.13,"1.35e+09"
"1975",2017-01-30,19368.85,19371.28,19390.97,19295.8,"978020000"
"1976",2017-01-31,19041.34,19145.35,19199.75,19041.34,"1.34e+09"
"1977",2017-02-01,19148.08,18926.97,19155.79,18916.18,"1.31e+09"
"1978",2017-02-02,18914.58,19152.79,19170.63,18866.8,"1.37e+09"
"1979",2017-02-03,18918.2,18996.74,19061.26,18830.89,"1.41e+09"
"1980",2017-02-06,18976.71,19069.72,19075.57,18899.4,"1.2e+09"
"1981",2017-02-07,18910.78,18844.12,18970.58,18805.32,"1.06e+09"
"1982",2017-02-08,19007.6,18951.16,19009.24,18875.57,"1.03e+09"
"1983",2017-02-09,18907.67,18942.04,18991.23,18874.91,"1.3e+09"
"1984",2017-02-10,19378.93,19216.74,19395.99,19193.57,"1.49e+09"
"1985",2017-02-13,19459.15,19513.78,19519.44,19418.18,"1.18e+09"
"1986",2017-02-14,19238.98,19478.86,19501.01,19232.85,"1.43e+09"
"1987",2017-02-15,19437.98,19438.81,19495.62,19420,"1.43e+09"
"1988",2017-02-16,19347.53,19431.61,19431.61,19260.24,"1.38e+09"
"1989",2017-02-17,19234.62,19228.74,19275.39,19173.53,"1.44e+09"
"1990",2017-02-20,19251.08,19161.33,19274.75,19115.11,"989090000"
"1991",2017-02-21,19381.44,19267.87,19395.35,19261.98,"1.01e+09"
"1992",2017-02-22,19379.87,19419.22,19419.22,19329.28,"1.57e+09"
"1993",2017-02-23,19371.46,19379.92,19379.92,19262.63,"1.41e+09"
"1994",2017-02-24,19283.54,19232.11,19381.1,19219.58,"1.49e+09"
"1995",2017-02-27,19107.47,19130.51,19178.99,18995.55,"1.24e+09"
"1996",2017-02-28,19118.99,19194.68,19267.99,19118.99,"1.33e+09"
"1997",2017-03-01,19393.54,19226.94,19414.55,19164.62,"1.32e+09"
"1998",2017-03-02,19564.8,19624.82,19668.01,19564.8,"1.46e+09"
"1999",2017-03-03,19469.17,19551.34,19587.79,19392.75,"1.11e+09"
"2000",2017-03-06,19379.14,19409.18,19411.54,19340.32,"880220000"
"2001",2017-03-07,19344.15,19337.19,19375.09,19317.1,"987810000"
"2002",2017-03-08,19254.03,19308.53,19326.4,19198.78,"1.03e+09"
"2003",2017-03-09,19318.58,19343.06,19350.2,19262.98,"1.01e+09"
"2004",2017-03-10,19604.61,19444.71,19623.72,19427.81,"1.55e+09"
"2005",2017-03-13,19633.75,19545.74,19656.48,19531.51,"926130000"
"2006",2017-03-14,19609.5,19634.29,19637.55,19599.62,"1.23e+09"
"2007",2017-03-15,19577.38,19528.75,19581.53,19503.74,"1.16e+09"
"2008",2017-03-16,19590.14,19458.7,19618.99,19454.17,"1.22e+09"
"2009",2017-03-17,19521.59,19510.89,19547.51,19487.92,"1.37e+09"
"2010",2017-03-21,19455.88,19416.55,19485.14,19337.22,"1.02e+09"
"2011",2017-03-22,19041.38,19146.62,19183.27,19026.53,"1.37e+09"
"2012",2017-03-23,19085.31,19048.84,19105.11,18973.75,"1.21e+09"
"2013",2017-03-24,19262.53,19066.35,19296.05,19060.64,"1.28e+09"
"2014",2017-03-26,19060.5,19053,19060.5,19053,
"2015",2017-03-27,18985.59,19071.19,19086.89,18932.09,"1.21e+09"
"2016",2017-03-28,19202.87,19159.07,19203.64,19113.44,"1.22e+09"
"2017",2017-03-29,19217.48,19216.78,19251.3,19164.61,"1.15e+09"
"2018",2017-03-30,19063.22,19150.82,19218.08,19043.48,"1.25e+09"
"2019",2017-03-31,18909.26,19170.42,19210.92,18909.26,"1.49e+09"
"2020",2017-04-02,18979,18974,18979,18974,
"2021",2017-04-03,18983.23,18988,19068.62,18920.52,"1.34e+09"
"2022",2017-04-04,18810.25,18933.82,18947.33,18703.63,"1.47e+09"
"2023",2017-04-05,18861.27,18900.7,18941.94,18773.94,"1.22e+09"
"2024",2017-04-06,18597.06,18754.37,18797.44,18532.65,"1.34e+09"
"2025",2017-04-07,18664.63,18714.98,18785.73,18517.43,"1.62e+09"
"2026",2017-04-09,18800.5,18803,18803,18795.5,
"2027",2017-04-10,18797.88,18800.22,18850.8,18762.7,"1.11e+09"
"2028",2017-04-11,18747.87,18717.55,18767.7,18661.86,"1.08e+09"
"2029",2017-04-12,18552.61,18592.1,18602.5,18460.59,"1.2e+09"
"2030",2017-04-13,18426.84,18391.72,18455.25,18304.72,"1.27e+09"
"2031",2017-04-14,18335.63,18531.91,18531.91,18285.73,"1.19e+09"
"2032",2017-04-16,18240.5,18240.5,18240.5,18238,
"2033",2017-04-17,18355.26,18239.84,18361.44,18224.68,"891280000"
"2034",2017-04-18,18418.59,18497.38,18547.46,18362.73,"961990000"
"2035",2017-04-19,18432.2,18327.33,18467.73,18327.33,"1.25e+09"
"2036",2017-04-20,18430.49,18446.39,18523.4,18420.82,"1.2e+09"
"2037",2017-04-21,18620.75,18591.82,18648.28,18542.42,"1.17e+09"
"2038",2017-04-23,18909,18916.5,18919,18909,
"2039",2017-04-24,18875.88,18890.38,18910.33,18840.13,"1.01e+09"
"2040",2017-04-25,19079.33,18872.56,19109.76,18867.19,"1.22e+09"
"2041",2017-04-26,19289.43,19184.92,19289.43,19170.86,"1.33e+09"
"2042",2017-04-27,19251.87,19205.59,19281.7,19199.59,"1.2e+09"
"2043",2017-04-28,19196.74,19240.65,19264.57,19164.68,"1.21e+09"
"2044",2017-04-30,19202.5,19202.5,19202.5,19202.5,
"2045",2017-05-01,19310.52,19154.03,19311.21,19144.62,"1.1e+09"
"2046",2017-05-02,19445.7,19335.72,19464.3,19335.02,"1.16e+09"
"2047",2017-05-07,19729,19739,19739,19729,
"2048",2017-05-08,19895.7,19709.01,19929.48,19705.13,"1.53e+09"
"2049",2017-05-09,19843,19915.64,19917.45,19838.71,"1.27e+09"
"2050",2017-05-10,19900.09,19890.56,19938.53,19866.3,"1.33e+09"
"2051",2017-05-11,19961.55,19943.95,19989.94,19906.35,"1.41e+09"
"2052",2017-05-12,19883.9,19941.64,19941.64,19809.91,"1.41e+09"
"2053",2017-05-15,19869.85,19753.46,19869.85,19740.63,"1.32e+09"
"2054",2017-05-16,19919.82,19953.06,19998.49,19862.41,"1.35e+09"
"2055",2017-05-17,19814.88,19806.78,19842.78,19764.63,"1.22e+09"
"2056",2017-05-18,19553.86,19556.99,19601.53,19449.73,"1.4e+09"
"2057",2017-05-19,19590.76,19591.41,19628.64,19497.29,"1.19e+09"
"2058",2017-05-21,19674.5,19679.5,19679.5,19674.5,
"2059",2017-05-22,19678.28,19670.48,19722.93,19618.73,"808620000"
"2060",2017-05-23,19613.28,19647.74,19693.02,19585.54,"859790000"
"2061",2017-05-24,19742.98,19777.56,19782.81,19690.1,"1.04e+09"
"2062",2017-05-25,19813.13,19737.21,19850.93,19720.12,"979880000"
"2063",2017-05-26,19686.84,19798.49,19801.59,19686.49,"870740000"
"2064",2017-05-28,19686,19688.5,19688.5,19686,
"2065",2017-05-29,19682.57,19697.18,19736.62,19627.19,"693750000"
"2066",2017-05-30,19677.85,19681.11,19691.44,19570.13,"748020000"
"2067",2017-05-31,19650.57,19630.33,19673.51,19589.25,"1.29e+09"
"2068",2017-06-01,19860.03,19692.16,19887.66,19686.32,"1.07e+09"
"2069",2017-06-02,20177.28,19970.23,20239.81,19967,"1.55e+09"
"2070",2017-06-04,20122.5,20125,20125,20120,
"2071",2017-06-05,20170.82,20135.42,20224.54,20104.13,"1.02e+09"
"2072",2017-06-06,19979.9,20122.26,20152.95,19948.02,"1.05e+09"
"2073",2017-06-07,19984.62,19951.68,20023.24,19908.07,"1.02e+09"
"2074",2017-06-08,19909.26,20048.28,20061.22,19896.35,"1.29e+09"
"2075",2017-06-09,20013.26,19953.06,20096.01,19927.07,"1.5e+09"
"2076",2017-06-11,19917.5,19912.5,19917.5,19910,
"2077",2017-06-12,19908.58,19920.77,19949.07,19837.64,"1.16e+09"
"2078",2017-06-13,19898.75,19859.81,19929.03,19850.86,"1e+09"
"2079",2017-06-14,19883.52,19974.56,20009.93,19879.6,"957580000"
"2080",2017-06-15,19831.82,19815.54,19963.36,19755.34,"1.1e+09"
"2081",2017-06-16,19943.26,19931.15,20015.16,19884.8,"1.4e+09"
"2082",2017-06-18,19965,19967.5,19967.5,19965,
"2083",2017-06-19,20067.75,19974.3,20087.71,19949.88,"822320000"
"2084",2017-06-20,20230.41,20234.12,20318.11,20227.29,"1.02e+09"
"2085",2017-06-21,20138.79,20192.16,20215.11,20117.79,"977750000"
"2086",2017-06-22,20110.51,20154.38,20191.42,20107.89,"872100000"
"2087",2017-06-23,20132.67,20152.58,20152.58,20089.54,"829780000"
"2088",2017-06-25,20118,20118,20118,20118,
"2089",2017-06-26,20153.35,20132.81,20196.38,20119.04,"793880000"
"2090",2017-06-27,20225.09,20229.12,20250.1,20185.19,"930620000"
"2091",2017-06-28,20130.41,20149.2,20224.3,20110.49,"1.19e+09"
"2092",2017-06-29,20220.3,20260.87,20266.59,20197.38,"1.23e+09"
"2093",2017-06-30,20033.43,20025.63,20044.01,19946.51,"1.2e+09"
"2094",2017-07-02,20044,20046.5,20051.5,20044,
"2095",2017-07-03,20055.8,20056.32,20096.14,20030.61,"859510000"
"2096",2017-07-04,20032.35,20192.27,20197.16,19971.53,"1.03e+09"
"2097",2017-07-05,20081.63,20015.07,20087.01,19888.9,"974510000"
"2098",2017-07-06,19994.06,20061.68,20078.88,19947.63,"955810000"
"2099",2017-07-07,19929.09,19856.65,19979.93,19856.65,"946990000"
"2100",2017-07-10,20080.98,20070.44,20127.76,20023.03,"883710000"
"2101",2017-07-11,20195.48,20073.86,20200.88,20070.67,"796970000"
"2102",2017-07-12,20098.38,20137.22,20153.04,20061.16,"839360000"
"2103",2017-07-13,20099.81,20177.28,20183.8,20062.27,"932860000"
"2104",2017-07-14,20118.86,20157.92,20163.67,20101.71,"857010000"
"2105",2017-07-17,20063.5,20063.5,20063.5,20063.5,
"2106",2017-07-18,19999.91,20074.41,20081.29,19943.14,"963160000"
"2107",2017-07-19,20020.86,19970.78,20032.46,19947.26,"837010000"
"2108",2017-07-20,20144.59,20046.9,20157.11,20032.23,"833190000"
"2109",2017-07-21,20099.75,20089.86,20135.33,20081.91,"810920000"
"2110",2017-07-23,19970,19967.5,19970,19967.5,
"2111",2017-07-24,19975.67,19973.67,20002.54,19901.88,"837920000"
"2112",2017-07-25,19955.2,19979.56,20036.31,19941.61,"723420000"
"2113",2017-07-26,20050.16,20098.14,20116,20016.58,"880730000"
"2114",2017-07-27,20079.64,20026.58,20176.39,20005.2,"926960000"
"2115",2017-07-28,19959.84,20048.46,20056.16,19926.6,"1.12e+09"
"2116",2017-07-30,19953.5,19953.5,19953.5,19953.5,
"2117",2017-07-31,19925.18,19933.45,19983.9,19891.9,"1.45e+09"
"2118",2017-08-01,19985.79,19907.08,20000.46,19904.72,"1.13e+09"
"2119",2017-08-02,20080.04,20057.07,20113.73,20022.05,"986340000"
"2120",2017-08-03,20029.26,20066,20070.16,19985.4,"921110000"
"2121",2017-08-04,19952.33,19949.79,19984.51,19933.59,"789010000"
"2122",2017-08-06,20069,20068,20069,20068,
"2123",2017-08-07,20055.89,20059.29,20085.9,20037.4,"776310000"
"2124",2017-08-08,19996.01,20062.65,20076.8,19970.57,"829080000"
"2125",2017-08-09,19738.71,19928.96,19945.28,19660.22,"1.08e+09"
"2126",2017-08-10,19729.74,19792.45,19829.88,19685.83,"1.07e+09"
"2127",2017-08-13,19556,19555,19558.5,19555,
"2128",2017-08-14,19537.1,19545.58,19598.41,19486.48,"1.12e+09"
"2129",2017-08-15,19753.31,19689.38,19824.12,19656.91,"930700000"
"2130",2017-08-16,19729.28,19750.55,19776.86,19719.08,"715400000"
"2131",2017-08-17,19702.63,19707.75,19739.04,19679.37,"741010000"
"2132",2017-08-18,19470.41,19471.27,19543.13,19433.09,"986820000"
"2133",2017-08-20,19510,19510,19510,19510,
"2134",2017-08-21,19393.13,19509.53,19509.53,19365.65,"776360000"
"2135",2017-08-22,19383.84,19373.11,19437.25,19361.95,"726900000"
"2136",2017-08-23,19434.64,19547.05,19561.32,19408.47,"809460000"
"2137",2017-08-24,19353.77,19366.36,19428.55,19351.92,"777390000"
"2138",2017-08-25,19452.61,19401.12,19485.97,19384.37,"728550000"
"2139",2017-08-27,19485,19480,19485,19477.5,
"2140",2017-08-28,19449.9,19502.23,19535.5,19420.5,"715930000"
"2141",2017-08-29,19362.55,19319.11,19371.9,19280.02,"772630000"
"2142",2017-08-30,19506.54,19480.98,19538.23,19435.1,"945910000"
"2143",2017-08-31,19646.24,19591.32,19687.99,19583.11,"1.01e+09"
"2144",2017-09-01,19691.47,19733.57,19735.96,19620.07,"819090000"
"2145",2017-09-03,19601.5,19601.5,19601.5,19601.5,
"2146",2017-09-04,19508.25,19615.96,19628.4,19479.4,"738550000"
"2147",2017-09-05,19385.81,19533.38,19542.78,19354.59,"800230000"
"2148",2017-09-06,19357.97,19286.06,19371.38,19254.67,"911720000"
"2149",2017-09-07,19396.52,19433.44,19482.72,19365.75,"843690000"
"2150",2017-09-08,19274.82,19297.96,19357.49,19239.52,"1.1e+09"
"2151",2017-09-10,19435,19435,19435,19435,
"2152",2017-09-11,19545.77,19441.39,19567.03,19437.14,"811390000"
"2153",2017-09-12,19776.62,19736.14,19792.06,19718.8,"926530000"
"2154",2017-09-13,19865.82,19873.69,19888.84,19845.02,"871090000"
"2155",2017-09-14,19807.44,19860.37,19918.39,19793.85,"966180000"
"2156",2017-09-15,19909.5,19793.8,19933.4,19787.65,"1.15e+09"
"2157",2017-09-18,20126,20129,20129,20126,
"2158",2017-09-19,20299.38,20128.18,20320.78,20122,"1.25e+09"
"2159",2017-09-20,20310.46,20301.33,20339.37,20272.82,"1.04e+09"
"2160",2017-09-21,20347.48,20456.5,20481.27,20332.69,"1.19e+09"
"2161",2017-09-22,20296.45,20413.61,20417.07,20249.24,"984150000"
"2162",2017-09-24,20427.5,20427.5,20427.5,20425,
"2163",2017-09-25,20397.58,20439.43,20454.29,20367.03,"854460000"
"2164",2017-09-26,20330.19,20349.26,20385.5,20303.98,"978610000"
"2165",2017-09-27,20267.05,20269.82,20278.09,20213.66,"655940000"
"2166",2017-09-28,20363.11,20398.63,20399.87,20299.68,"865990000"
"2167",2017-09-29,20356.28,20315.34,20370.33,20285.06,"876670000"
"2168",2017-10-01,20397.5,20387.5,20397.5,20387.5,
"2169",2017-10-02,20400.78,20400.51,20411.33,20363.28,"697040000"
"2170",2017-10-03,20614.07,20475.25,20628.38,20438.17,"749770000"
"2171",2017-10-04,20626.66,20660.81,20689.08,20592.18,"758470000"
"2172",2017-10-05,20628.56,20650.71,20667.47,20602.26,"590570000"
"2173",2017-10-06,20690.71,20716.85,20721.15,20659.15,"781860000"
"2174",2017-10-10,20823.51,20680.54,20823.66,20663.08,"807150000"
"2175",2017-10-11,20881.27,20803.71,20898.41,20788.12,"826590000"
"2176",2017-10-12,20954.72,20958.18,20994.4,20917.04,"828760000"
"2177",2017-10-13,21155.18,20959.66,21211.29,20933,"1.14e+09"
"2178",2017-10-15,21235,21237.5,21237.5,21235,
"2179",2017-10-16,21255.56,21221.27,21347.07,21187.93,"1.06e+09"
"2180",2017-10-17,21336.12,21352.17,21393.96,21230.67,"953060000"
"2181",2017-10-18,21363.05,21374.66,21402.76,21317.67,"749500000"
"2182",2017-10-19,21448.52,21450.04,21503.85,21381.52,"872210000"
"2183",2017-10-20,21457.64,21390.95,21489.26,21363.1,"883840000"
"2184",2017-10-22,21737.5,21740,21742.5,21737.5,
"2185",2017-10-23,21696.65,21709.3,21723.6,21614.51,"901470000"
"2186",2017-10-24,21805.17,21670,21805.17,21646.52,"909350000"
"2187",2017-10-25,21707.62,21900.13,21921.36,21648.35,"1.26e+09"
"2188",2017-10-26,21739.78,21698.95,21793.62,21688.56,"851780000"
"2189",2017-10-27,22008.45,21903.27,22016.5,21815.72,"1.24e+09"
"2190",2017-10-29,22055,22055,22057.5,22055,
"2191",2017-10-30,22011.67,22047.95,22086.88,21921.24,"1.4e+09"
"2192",2017-10-31,22011.61,21897.29,22020.38,21840.07,"1.06e+09"
"2193",2017-11-01,22420.08,22144.92,22455.92,22130.03,"1.16e+09"
"2194",2017-11-02,22539.12,22512.18,22540.25,22400.01,"1.09e+09"
"2195",2017-11-06,22548.35,22612.96,22644.68,22435.34,"1.15e+09"
"2196",2017-11-07,22937.6,22518.75,22953.18,22512.91,"1.11e+09"
"2197",2017-11-08,22913.82,22849.91,22922.8,22759.07,"1.03e+09"
"2198",2017-11-09,22868.71,22989.44,23382.15,22522.83,"1.65e+09"
