"","Nifty 50 (NSEI)_history.csv Date","Nifty 50 (NSEI)_history.csv Price","Nifty 50 (NSEI)_history.csv Open","Nifty 50 (NSEI)_history.csv High","Nifty 50 (NSEI)_history.csv Low","Nifty 50 (NSEI)_history.csv Volume"
"1560",2015-04-21,8377.75,8416.1,8469.35,8352.7,"420430000"
"1561",2015-04-22,8429.7,8400.4,8449.95,8284.7,"177130000"
"1562",2015-04-23,8398.3,8478.2,8504.95,8361.85,"160800000"
"1563",2015-04-24,8305.25,8405.7,8413.3,8273.35,"178990000"
"1564",2015-04-27,8213.8,8330.55,8334.45,8202.35,"176840000"
"1565",2015-04-28,8285.6,8215.55,8308,8185.15,"179970000"
"1566",2015-04-29,8239.75,8274.8,8308.2,8219.2,"165360000"
"1567",2015-04-30,8181.5,8224.5,8229.4,8144.75,"276020000"
"1568",2015-05-04,8331.95,8230.05,8346,8220.45,"135760000"
"1569",2015-05-05,8324.8,8338.4,8355.65,8280.6,"160340000"
"1570",2015-05-06,8097,8316.6,8331.95,8083,"216090000"
"1571",2015-05-07,8057.3,8077,8122.6,7997.15,"166560000"
"1572",2015-05-08,8191.5,8131.5,8224.95,8123.45,"188780000"
"1573",2015-05-11,8325.25,8243.2,8332.75,8224.65,"197880000"
"1574",2015-05-12,8126.95,8326.15,8326.65,8115.3,"178750000"
"1575",2015-05-13,8235.45,8181.55,8254.95,8089.8,"175020000"
"1576",2015-05-14,8224.2,8232.45,8236.25,8137.3,"138960000"
"1577",2015-05-15,8262.35,8240.3,8279.2,8212.2,"133840000"
"1578",2015-05-18,8373.65,8284.95,8384.6,8271.95,"153340000"
"1579",2015-05-19,8365.65,8356.2,8427.8,8335,"144640000"
"1580",2015-05-20,8423.25,8392.65,8440.35,8391.45,"127390000"
"1581",2015-05-21,8421,8434.5,8446.35,8382.5,"148190000"
"1582",2015-05-22,8458.95,8432.5,8489.55,8420.6,"193080000"
"1583",2015-05-25,8370.25,8438.15,8441.95,8364.15,"125050000"
"1584",2015-05-26,8339.35,8377.1,8378.9,8320.05,"120430000"
"1585",2015-05-27,8334.6,8302.75,8342.85,8277.95,"170580000"
"1586",2015-05-28,8319,8345.7,8364.5,8270.15,"239550000"
"1587",2015-05-29,8433.65,8327.1,8443.9,8305.7,"375230000"
"1588",2015-06-01,8433.4,8417.25,8467.15,8405.4,"125990000"
"1589",2015-06-02,8236.45,8442.8,8445.35,8226.05,"151340000"
"1590",2015-06-03,8135.1,8232.45,8236.7,8094.15,"176660000"
"1591",2015-06-04,8130.65,8155.15,8160.05,8056.75,"159470000"
"1592",2015-06-05,8114.7,8119.15,8191,8100.15,"167060000"
"1593",2015-06-08,8044.15,8124.35,8131,8030.55,"140080000"
"1594",2015-06-09,8022.4,8026.5,8057.15,8005.15,"140220000"
"1595",2015-06-10,8124.45,8024.15,8152.25,8023.8,"141030000"
"1596",2015-06-11,7965.35,8157.3,8163.05,7958.25,"171350000"
"1597",2015-06-12,7982.9,7959.85,7995.6,7940.3,"140840000"
"1598",2015-06-15,8013.9,7986.6,8057.7,7944.85,"137120000"
"1599",2015-06-16,8047.3,8004.2,8061.85,7952.35,"127810000"
"1600",2015-06-17,8091.55,8084.2,8136.85,8048.95,"157210000"
"1601",2015-06-18,8174.6,8113.7,8186.9,8101.8,"149270000"
"1602",2015-06-19,8224.95,8201.15,8250.8,8195.65,"151580000"
"1603",2015-06-22,8353.1,8259.3,8369.45,8257.4,"126540000"
"1604",2015-06-23,8381.55,8377.45,8398.45,8334.95,"135840000"
"1605",2015-06-24,8360.85,8399.4,8421.35,8338.9,"134060000"
"1606",2015-06-25,8398,8336.25,8423.15,8329.5,"207420000"
"1607",2015-06-26,8381.1,8393.95,8408.55,8339.7,"113960000"
"1608",2015-06-29,8318.4,8247.05,8329.45,8195.65,"136110000"
"1609",2015-06-30,8368.5,8316.35,8378,8298.95,"163370000"
"1610",2015-07-01,8453.05,8376.25,8481.6,8370.15,"135890000"
"1611",2015-07-02,8444.9,8471.95,8479.25,8433.2,"115470000"
"1612",2015-07-03,8484.9,8440.1,8497.75,8424.15,"91140000"
"1613",2015-07-06,8522.15,8386.15,8533.15,8386.15,"104580000"
"1614",2015-07-07,8510.8,8525.5,8561.35,8483.85,"126040000"
"1615",2015-07-08,8363.05,8439.2,8457.5,8341.4,"193890000"
"1616",2015-07-09,8328.55,8364.85,8400.3,8323,"135360000"
"1617",2015-07-10,8360.55,8365.7,8377.1,8315.4,"158880000"
"1618",2015-07-13,8459.65,8397.25,8471.65,8355.4,"121380000"
"1619",2015-07-14,8454.1,8470.6,8480.25,8424.1,"104890000"
"1620",2015-07-15,8523.8,8463.4,8531.4,8462.95,"108840000"
"1621",2015-07-16,8608.05,8546.15,8616.1,8542.9,"119640000"
"1622",2015-07-17,8609.85,8623.65,8642.95,8593.15,"108190000"
"1623",2015-07-20,8603.45,8623.9,8624.1,8559,"93440000"
"1624",2015-07-21,8529.45,8601.5,8646.75,8517.9,"169150000"
"1625",2015-07-22,8633.5,8512.25,8643.9,8498.65,"141020000"
"1626",2015-07-23,8589.8,8643.95,8654.75,8573.8,"136960000"
"1627",2015-07-24,8521.55,8588.15,8589.15,8513.5,"131350000"
"1628",2015-07-27,8361,8492.1,8492.2,8351.55,"140830000"
"1629",2015-07-28,8337,8371.1,8397.4,8321.75,"179980000"
"1630",2015-07-29,8375.05,8365.6,8381.5,8338.45,"145400000"
"1631",2015-07-30,8421.8,8417,8458.9,8408.3,"221940000"
"1632",2015-07-31,8532.85,8456.1,8548.95,8448,"209630000"
"1633",2015-08-03,8543.05,8510.65,8563.95,8508.1,"161490000"
"1634",2015-08-04,8516.9,8564.1,8565.15,8448.25,"193230000"
"1635",2015-08-05,8567.95,8547.45,8591.85,8545.85,"136950000"
"1636",2015-08-06,8588.65,8585.8,8606.3,8551.5,"139120000"
"1637",2015-08-07,8564.6,8580.8,8595.95,8552.7,"148070000"
"1638",2015-08-10,8525.6,8577,8621.55,8497.8,"127200000"
"1639",2015-08-11,8462.35,8548.45,8556.25,8441.3,"159190000"
"1640",2015-08-12,8349.45,8445.7,8446.95,8337.95,"195900000"
"1641",2015-08-13,8355.85,8384.45,8429.5,8339.75,"195080000"
"1642",2015-08-14,8518.55,8402.35,8530.1,8381.2,"160680000"
"1643",2015-08-17,8477.3,8530.5,8530.6,8428.05,"180080000"
"1644",2015-08-18,8466.55,8505.85,8525.75,8433.6,"157990000"
"1645",2015-08-19,8495.15,8468.05,8520.45,8425.95,"134510000"
"1646",2015-08-20,8372.75,8471.05,8501.35,8359.75,"189840000"
"1647",2015-08-21,8299.95,8305.4,8322.2,8225.05,"207540000"
"1648",2015-08-24,7809,8055.95,8060.05,7769.4,"322100000"
"1649",2015-08-25,7880.7,7895.4,7925.4,7667.25,"308260000"
"1650",2015-08-26,7791.85,7865.25,7930.05,7777.1,"223260000"
"1651",2015-08-27,7948.95,7921.6,7963.6,7862.3,"314420000"
"1652",2015-08-28,8001.95,8053.7,8091.8,7961.65,"201570000"
"1653",2015-08-31,7971.3,8009.25,8043.6,7947.95,"204260000"
"1654",2015-09-01,7785.85,7907.95,7929.1,7746.5,"190580000"
"1655",2015-09-02,7717,7856.65,7862.55,7699.25,"2.22e+08"
"1656",2015-09-03,7823,7774.45,7845.6,7754.05,"160610000"
"1657",2015-09-04,7655.05,7803.4,7804.9,7626.85,"199570000"
"1658",2015-09-07,7558.8,7685.85,7705.05,7545.9,"145760000"
"1659",2015-09-08,7688.25,7587.7,7720.9,7539.5,"177520000"
"1660",2015-09-09,7818.6,7805.85,7846.05,7764.55,"214840000"
"1661",2015-09-10,7788.1,7729.05,7819.85,7678.5,"165310000"
"1662",2015-09-11,7789.3,7833.8,7864.85,7759.9,"140580000"
"1663",2015-09-14,7872.25,7811.1,7879.95,7761.85,"126630000"
"1664",2015-09-15,7829.1,7867.35,7880,7799.75,"140720000"
"1665",2015-09-16,7899.15,7886.85,7913.9,7853.3,"144330000"
"1666",2015-09-18,7981.9,7967.45,8055,7955.85,"249310000"
"1667",2015-09-21,7977.1,7911.5,7987.9,7908.35,"125630000"
"1668",2015-09-22,7812,8014.8,8021.6,7787.75,"173570000"
"1669",2015-09-23,7845.95,7737.35,7882.9,7723.25,"151200000"
"1670",2015-09-24,7868.5,7838.4,7894.5,7804.1,"208770000"
"1671",2015-09-28,7795.7,7892.8,7893.95,7787.95,"140480000"
"1672",2015-09-29,7843.3,7725.7,7926.55,7691.2,"248110000"
"1673",2015-09-30,7948.9,7924.25,7957.7,7874.5,"217190000"
"1674",2015-10-01,7950.9,7992.05,8008.25,7930.65,"161810000"
"1675",2015-10-05,8119.3,8005.1,8128.9,8005.1,"188830000"
"1676",2015-10-06,8152.9,8180.45,8180.95,8096.5,"184040000"
"1677",2015-10-07,8177.4,8146.2,8188.9,8132.9,"199910000"
"1678",2015-10-08,8129.35,8196.75,8196.75,8105.85,"177030000"
"1679",2015-10-09,8189.7,8186.35,8232.2,8139.65,"205860000"
"1680",2015-10-12,8143.6,8231.5,8244.5,8128.2,"205260000"
"1681",2015-10-13,8131.7,8121.95,8150.25,8088.6,"150430000"
"1682",2015-10-14,8107.9,8102.4,8139.3,8096.35,"143160000"
"1683",2015-10-15,8179.5,8134.35,8190.55,8129.8,"172430000"
"1684",2015-10-16,8238.15,8193.65,8246.4,8147.65,"161150000"
"1685",2015-10-19,8275.05,8262.55,8283.05,8239.2,"128300000"
"1686",2015-10-20,8261.65,8280.3,8294.05,8229.2,"159950000"
"1687",2015-10-21,8251.7,8258.35,8294.4,8217.15,"149270000"
"1688",2015-10-23,8295.45,8308.25,8328.1,8280.75,"156660000"
"1689",2015-10-26,8260.55,8333.65,8336.3,8252.05,"138010000"
"1690",2015-10-27,8232.9,8230.35,8241.95,8217.05,"161490000"
"1691",2015-10-28,8171.2,8188.9,8209.1,8131.8,"194710000"
"1692",2015-10-29,8111.75,8175.45,8179.6,8098,"224230000"
"1693",2015-10-30,8065.8,8123.55,8146.1,8044.4,"205660000"
"1694",2015-11-02,8050.8,8054.55,8060.7,7995.6,"140320000"
"1695",2015-11-03,8060.7,8086.35,8100.35,8031.75,"136620000"
"1696",2015-11-04,8040.2,8104.9,8116.1,8027.3,"125940000"
"1697",2015-11-05,7955.45,8030.35,8031.2,7944.1,"136220000"
"1698",2015-11-06,7954.3,7956.55,8002.65,7926.15,"226330000"
"1699",2015-11-09,7915.2,7788.25,7937.75,7771.7,"218420000"
"1700",2015-11-10,7783.35,7877.6,7885.1,7772.85,"170270000"
"1701",2015-11-11,7783.35,7783.35,7783.35,7783.35,
"1702",2015-11-13,7762.25,7762.45,7775.1,7730.9,"165880000"
"1703",2015-11-16,7806.6,7732.95,7838.85,7714.15,"154140000"
"1704",2015-11-17,7837.55,7848.75,7860.45,7793,"149450000"
"1705",2015-11-18,7731.8,7823.15,7843.4,7725.05,"148040000"
"1706",2015-11-19,7842.75,7788.5,7854.9,7765.45,"136700000"
"1707",2015-11-20,7856.55,7841.9,7906.95,7817.8,"156610000"
"1708",2015-11-23,7849.25,7869.5,7877.5,7825.2,"130870000"
"1709",2015-11-24,7831.6,7837,7870.35,7812.65,"134560000"
"1710",2015-11-26,7883.8,7837.15,7897.1,7832,"226630000"
"1711",2015-11-27,7942.7,7910.6,7959.3,7879.45,"154860000"
"1712",2015-11-30,7935.25,7936.25,7966,7922.8,"223040000"
"1713",2015-12-01,7954.9,7958.15,7972.15,7934.15,"142940000"
"1714",2015-12-02,7931.35,7976.7,7979.3,7910.8,"130210000"
"1715",2015-12-03,7864.15,7902.3,7912.3,7853.3,"129630000"
"1716",2015-12-04,7781.9,7817.6,7821.4,7775.7,"157230000"
"1717",2015-12-07,7765.4,7816.55,7825.4,7746.05,"141890000"
"1718",2015-12-08,7701.7,7738.5,7771.25,7685.45,"139320000"
"1719",2015-12-09,7612.5,7695.5,7702.85,7606.9,"144320000"
"1720",2015-12-10,7683.3,7643.3,7691.95,7610,"145250000"
"1721",2015-12-11,7610.45,7699.6,7703.05,7575.3,"1.73e+08"
"1722",2015-12-14,7650.05,7558.2,7663.95,7551.05,"153490000"
"1723",2015-12-15,7700.9,7659.15,7705,7625.1,"138480000"
"1724",2015-12-16,7750.9,7725.25,7776.6,7715.75,"159150000"
"1725",2015-12-17,7844.35,7783.05,7852.9,7737.55,"181260000"
"1726",2015-12-18,7761.95,7828.9,7836.15,7753.35,"197320000"
"1727",2015-12-21,7834.45,7745.65,7840.75,7733.45,"130170000"
"1728",2015-12-22,7786.1,7829.4,7846.3,7776.85,"129630000"
"1729",2015-12-23,7865.95,7830.45,7871.45,7826.1,"121480000"
"1730",2015-12-24,7861.05,7888.75,7888.75,7835.5,"96370000"
"1731",2015-12-28,7925.15,7863.2,7937.2,7863,"126740000"
"1732",2015-12-29,7928.95,7929.2,7942.15,7902.75,"116540000"
"1733",2015-12-30,7896.25,7938.6,7944.75,7889.85,"110150000"
"1734",2015-12-31,7946.35,7897.8,7955.55,7891.15,"155640000"
"1735",2016-01-01,7963.2,7938.45,7972.55,7909.8,"64840000"
"1736",2016-01-04,7791.3,7924.55,7937.55,7781.1,"138860000"
"1737",2016-01-05,7784.65,7828.4,7831.2,7763.25,"149670000"
"1738",2016-01-06,7741,7788.05,7800.95,7721.2,"151720000"
"1739",2016-01-07,7568.3,7673.35,7674.95,7556.6,"194730000"
"1740",2016-01-08,7601.35,7611.65,7634.1,7581.05,"162350000"
"1741",2016-01-11,7563.85,7527.45,7605.1,7494.35,"194840000"
"1742",2016-01-12,7510.3,7587.2,7588.3,7487.8,"168980000"
"1743",2016-01-13,7562.4,7557.9,7590.95,7425.8,"221910000"
"1744",2016-01-14,7536.8,7467.4,7604.8,7443.8,"206990000"
"1745",2016-01-15,7437.8,7561.65,7566.5,7427.3,"203640000"
"1746",2016-01-18,7351,7420.35,7463.65,7336.4,"240800000"
"1747",2016-01-19,7435.1,7381.8,7462.75,7364.15,"194070000"
"1748",2016-01-20,7309.3,7357,7470.9,7241.5,"232610000"
"1749",2016-01-21,7276.8,7376.65,7398.7,7250,"248110000"
"1750",2016-01-22,7422.45,7355.7,7433.4,7327.6,"236280000"
"1751",2016-01-25,7436.15,7468.75,7487.15,7421.2,"168200000"
"1752",2016-01-27,7437.75,7469.6,7477.9,7419.7,"193390000"
"1753",2016-01-28,7424.65,7426.5,7468.85,7409.6,"283040000"
"1754",2016-01-29,7563.55,7413.35,7575.65,7402.8,"307930000"
"1755",2016-02-01,7555.95,7589.5,7600.45,7541.25,"206640000"
"1756",2016-02-02,7455.55,7566.65,7576.3,7428.05,"237340000"
"1757",2016-02-03,7361.8,7392.45,7419.4,7350.3,"197860000"
"1758",2016-02-04,7404,7411.45,7457.05,7365.95,"229560000"
"1759",2016-02-05,7489.1,7418.25,7503.15,7406.65,"257520000"
"1760",2016-02-08,7387.25,7489.7,7512.55,7363.2,"176760000"
"1761",2016-02-09,7298.2,7303.95,7323.45,7275.15,"218730000"
"1762",2016-02-10,7215.7,7264.3,7271.85,7177.75,"254480000"
"1763",2016-02-11,6976.35,7203.6,7208.65,6959.95,"301300000"
"1764",2016-02-12,6980.95,7023.65,7034.8,6869,"344210000"
"1765",2016-02-15,7162.95,7057.35,7182.8,7056.8,"365220000"
"1766",2016-02-16,7048.25,7201.25,7204.65,7037.7,"261610000"
"1767",2016-02-17,7108.45,7058.85,7123.7,6960.65,"268020000"
"1768",2016-02-18,7191.75,7177.4,7215.1,7127.85,"254330000"
"1769",2016-02-19,7210.75,7170.55,7226.85,7145.95,"198210000"
"1770",2016-02-22,7234.55,7208.85,7252.4,7200.7,"159160000"
"1771",2016-02-23,7109.55,7240.3,7241.7,7090.7,"200400000"
"1772",2016-02-24,7018.7,7075,7090.8,7009.75,"205900000"
"1773",2016-02-25,6970.6,7029.85,7034.2,6961.4,"291930000"
"1774",2016-02-26,7029.75,7039.3,7052.9,6985.1,"213140000"
"1775",2016-02-29,6987.05,7050.45,7094.6,6825.8,"487970000"
"1776",2016-03-01,7222.3,7038.25,7235.5,7035.1,"283560000"
"1777",2016-03-02,7368.85,7321.7,7380.35,7308.15,"348970000"
"1778",2016-03-03,7475.6,7429.55,7483.95,7406.05,"287250000"
"1779",2016-03-04,7485.35,7505.4,7505.9,7444.1,"290440000"
"1780",2016-03-08,7485.3,7486.4,7527.15,7442.15,"264940000"
"1781",2016-03-09,7531.8,7436.1,7539,7424.3,"252710000"
"1782",2016-03-10,7486.15,7545.35,7547.1,7447.4,"231580000"
"1783",2016-03-11,7510.2,7484.85,7543.95,7460.6,"204810000"
"1784",2016-03-14,7538.75,7542.6,7583.7,7515.05,"172070000"
"1785",2016-03-15,7460.6,7535.85,7545.2,7452.8,"199650000"
"1786",2016-03-16,7498.75,7457.05,7508,7405.15,"201430000"
"1787",2016-03-17,7512.55,7557.4,7585.3,7479.4,"247040000"
"1788",2016-03-18,7604.35,7534.65,7613.6,7517.9,"244730000"
"1789",2016-03-21,7704.25,7619.2,7713.55,7617.7,"202850000"
"1790",2016-03-22,7714.9,7695.55,7728.2,7643.8,"215360000"
"1791",2016-03-23,7716.5,7717.45,7726.85,7670.6,"205800000"
"1792",2016-03-28,7615.1,7741,7749.4,7587.7,"249900000"
"1793",2016-03-29,7597,7606.55,7652.9,7582.25,"223490000"
"1794",2016-03-30,7735.2,7651.1,7741.95,7643.45,"239840000"
"1795",2016-03-31,7738.4,7727.65,7777.6,7702,"391910000"
"1796",2016-04-01,7713.05,7718.05,7740.15,7666.1,"189570000"
"1797",2016-04-04,7758.8,7733.15,7764.45,7704.4,"160280000"
"1798",2016-04-05,7603.2,7736.3,7736.3,7588.65,"210130000"
"1799",2016-04-06,7614.35,7636.05,7638.65,7591.75,"170650000"
"1800",2016-04-07,7546.45,7630.4,7630.75,7535.85,"241680000"
"1801",2016-04-08,7555.2,7542.35,7569.35,7526.7,"147820000"
"1802",2016-04-11,7671.4,7577.8,7678.8,7516.85,"185350000"
"1803",2016-04-12,7708.95,7669.25,7717.4,7663.35,"168510000"
"1804",2016-04-13,7850.45,7777.15,7864.8,7772.2,"227220000"
"1805",2016-04-18,7914.7,7908.15,7920.6,7842.75,"190260000"
"1806",2016-04-20,7914.75,7950.05,7950.4,7877.55,"211630000"
"1807",2016-04-21,7912.05,7953.65,7978.45,7884.1,"230580000"
"1808",2016-04-22,7899.3,7891.8,7923.35,7873.35,"188990000"
"1809",2016-04-25,7855.05,7894.8,7911,7827,"150780000"
"1810",2016-04-26,7962.65,7828.15,7974.5,7822.55,"208660000"
"1811",2016-04-27,7979.9,7942,7991,7940.55,"213170000"
"1812",2016-04-28,7847.25,7967.4,7992,7834.45,"301480000"
"1813",2016-04-29,7849.8,7844.25,7889.05,7788.7,"251230000"
"1814",2016-05-02,7805.9,7822.7,7829.8,7777.3,"150820000"
"1815",2016-05-03,7747,7824.8,7890.25,7735.15,"192270000"
"1816",2016-05-04,7706.55,7724.15,7749,7697.25,"205940000"
"1817",2016-05-05,7735.5,7731,7777.55,7706.85,"190790000"
"1818",2016-05-06,7733.45,7717.65,7738.9,7678.35,"168660000"
"1819",2016-05-09,7866.05,7755.25,7873.65,7753.55,"165620000"
"1820",2016-05-10,7887.8,7873.55,7896.9,7837.7,"166960000"
"1821",2016-05-11,7848.85,7804.65,7893.1,7780.9,"220710000"
"1822",2016-05-12,7900.4,7871.45,7916.05,7849.65,"157440000"
"1823",2016-05-13,7814.9,7881,7881,7784.2,"185060000"
"1824",2016-05-16,7860.75,7831.2,7873.9,7772.15,"211550000"
"1825",2016-05-17,7890.75,7896.85,7940.1,7879.7,"189140000"
"1826",2016-05-18,7870.15,7846.75,7882.05,7810.75,"161170000"
"1827",2016-05-19,7783.4,7875.5,7876.2,7766.8,"175710000"
"1828",2016-05-20,7749.7,7792.2,7812.4,7735.75,"161890000"
"1829",2016-05-23,7731.05,7813.95,7820.6,7722.2,"177350000"
"1830",2016-05-24,7748.85,7738.05,7761.55,7715.8,"151540000"
"1831",2016-05-25,7934.9,7811.8,7941.2,7809.3,"181640000"
"1832",2016-05-26,8069.65,7974.45,8083,7948.5,"272460000"
"1833",2016-05-27,8156.65,8081.95,8164.2,8077.05,"268960000"
"1834",2016-05-30,8178.5,8166.5,8200,8150.8,"255090000"
"1835",2016-05-31,8160.1,8209.85,8213.6,8134.3,"485650000"
"1836",2016-06-01,8179.95,8179.2,8215.35,8171.05,"200370000"
"1837",2016-06-02,8218.95,8156.9,8229.5,8154.75,"187320000"
"1838",2016-06-03,8220.8,8246.2,8262,8209.85,"390650000"
"1839",2016-06-06,8201.05,8228.75,8234.7,8186.05,"176880000"
"1840",2016-06-07,8266.45,8235.55,8294.95,8216.4,"249370000"
"1841",2016-06-08,8273.05,8285.5,8288.9,8252.05,"179710000"
"1842",2016-06-09,8203.6,8273.35,8273.35,8184.6,"180290000"
"1843",2016-06-10,8170.05,8180.25,8265.6,8162.85,"187760000"
"1844",2016-06-13,8110.6,8102.25,8125.25,8063.9,"174920000"
"1845",2016-06-14,8108.85,8134.4,8134.95,8069.5,"150040000"
"1846",2016-06-15,8206.6,8139.4,8213.2,8123.15,"174950000"
"1847",2016-06-16,8140.75,8180.65,8180.65,8074.45,"195030000"
"1848",2016-06-17,8170.2,8176.65,8195.25,8135.8,"171840000"
"1849",2016-06-20,8238.5,8115.75,8244.15,8107.35,"173750000"
"1850",2016-06-21,8219.9,8255.4,8257.25,8202.15,"141160000"
"1851",2016-06-22,8203.7,8213.65,8238.35,8153.25,"140270000"
"1852",2016-06-23,8270.45,8201.15,8285.6,8188.3,"158850000"
"1853",2016-06-24,8088.6,8029.1,8100.7,7927.05,"306800000"
"1854",2016-06-27,8094.7,8039.35,8120.65,8039.35,"167460000"
"1855",2016-06-28,8127.85,8096.05,8146.35,8086.85,"175720000"
"1856",2016-06-29,8204,8173.1,8212.4,8157.65,"151500000"
"1857",2016-06-30,8287.75,8260.25,8308.15,8242.1,"288030000"
"1858",2016-07-01,8328.35,8313.05,8356.75,8308.65,"170580000"
"1859",2016-07-04,8370.7,8376.75,8398.45,8364.7,"158960000"
"1860",2016-07-05,8335.95,8379.3,8381.45,8319.95,"143250000"
"1861",2016-07-07,8337.9,8342,8361.95,8317.7,"160330000"
"1862",2016-07-08,8323.2,8350,8353.3,8287.55,"142160000"
"1863",2016-07-11,8467.9,8413.35,8475.25,8407.05,"154400000"
"1864",2016-07-12,8521.05,8502.6,8526.6,8479.2,"189340000"
"1865",2016-07-13,8519.5,8540.45,8550.25,8493.55,"201490000"
"1866",2016-07-14,8565,8515.75,8571.4,8500.7,"158740000"
"1867",2016-07-15,8541.4,8565.45,8594.8,8510.05,"228600000"
"1868",2016-07-18,8508.7,8564.05,8587.1,8494.35,"169400000"
"1869",2016-07-19,8528.55,8514.3,8540.05,8476.7,"173050000"
"1870",2016-07-20,8565.85,8515.45,8569.9,8512.55,"165350000"
"1871",2016-07-21,8510.1,8582.7,8585.25,8503.45,"154580000"
"1872",2016-07-22,8541.2,8519.65,8548.95,8489.8,"147620000"
"1873",2016-07-25,8635.65,8519.95,8641.15,8517.2,"154630000"
"1874",2016-07-26,8590.65,8633.75,8644.9,8577.15,"159560000"
"1875",2016-07-27,8615.8,8599.4,8665,8572.05,"189800000"
"1876",2016-07-28,8666.3,8636.95,8674.7,8625.25,"240720000"
"1877",2016-07-29,8638.5,8668.3,8670.35,8631.15,"161940000"
"1878",2016-08-01,8636.55,8654.3,8711.3,8590.5,"194190000"
"1879",2016-08-02,8622.9,8647.45,8687.2,8611.4,"174560000"
"1880",2016-08-03,8544.85,8635.2,8635.45,8529.6,"168030000"
"1881",2016-08-04,8551.1,8599.95,8601.4,8518.15,"169780000"
"1882",2016-08-05,8683.15,8600.2,8689.4,8590.15,"162780000"
"1883",2016-08-08,8711.35,8712.85,8723.5,8697.6,"177880000"
"1884",2016-08-09,8678.25,8727.8,8728.35,8638.2,"206260000"
"1885",2016-08-10,8575.3,8686.7,8690.1,8564.6,"178960000"
"1886",2016-08-11,8592.15,8572.8,8601.15,8540.05,"195120000"
"1887",2016-08-12,8672.15,8605.45,8684.3,8604.45,"272010000"
"1888",2016-08-16,8642.55,8670.25,8682.35,8600.45,"231770000"
"1889",2016-08-17,8624.05,8639.8,8667.1,8603.6,"179540000"
"1890",2016-08-18,8673.25,8648.85,8690.7,8645.05,"169430000"
"1891",2016-08-19,8666.9,8694.3,8696.6,8647.1,"197770000"
"1892",2016-08-22,8629.15,8667,8684.85,8614,"156980000"
"1893",2016-08-23,8632.6,8628.35,8642.15,8580,"193300000"
"1894",2016-08-24,8650.3,8648.5,8661.05,8620.9,"154170000"
"1895",2016-08-25,8592.2,8668.85,8683.05,8583.65,"219740000"
"1896",2016-08-26,8572.55,8614.35,8622.95,8547.55,"152150000"
"1897",2016-08-29,8607.45,8583.75,8622,8543.75,"133720000"
"1898",2016-08-30,8744.35,8646.75,8750.6,8642.25,"154830000"
"1899",2016-08-31,8786.2,8754.05,8819.2,8754.05,"373420000"
"1900",2016-09-01,8774.65,8793.6,8813.25,8759.95,"246340000"
"1901",2016-09-02,8809.65,8796.35,8824.1,8768.2,"197380000"
"1902",2016-09-06,8943,8852.7,8950.85,8848.45,"201620000"
"1903",2016-09-07,8917.95,8968.7,8968.7,8913.35,"299150000"
"1904",2016-09-08,8952.5,8915.5,8960.35,8896,"223940000"
"1905",2016-09-09,8866.7,8934.3,8939.15,8858.7,"181340000"
"1906",2016-09-12,8715.6,8732.95,8746.95,8699.4,"190200000"
"1907",2016-09-14,8726.6,8710.65,8739.85,8688.9,"189980000"
"1908",2016-09-15,8742.55,8743.85,8751.95,8704.35,"149890000"
"1909",2016-09-16,8779.85,8780.85,8847.65,8750.5,"274040000"
"1910",2016-09-19,8808.4,8788.45,8824.3,8774.2,"135810000"
"1911",2016-09-20,8775.9,8816.1,8816.45,8759.3,"140720000"
"1912",2016-09-21,8777.15,8790.3,8826.85,8757.3,"153440000"
"1913",2016-09-22,8867.45,8873.35,8893.35,8837.8,"178140000"
"1914",2016-09-23,8831.55,8880.75,8885.2,8820.3,"191620000"
"1915",2016-09-26,8723.05,8807.9,8809.55,8715.1,"169050000"
"1916",2016-09-27,8706.4,8748.9,8768.5,8690.5,"156100000"
"1917",2016-09-28,8745.15,8711.2,8767.05,8703.15,"170640000"
"1918",2016-09-29,8591.25,8792.7,8800.65,8558.25,"384400000"
"1919",2016-09-30,8611.15,8581.5,8637.15,8555.2,"187330000"
"1920",2016-10-03,8738.1,8666.15,8745.2,8635,"141470000"
"1921",2016-10-04,8769.15,8770,8783.65,8736.1,"189990000"
"1922",2016-10-05,8743.95,8806.35,8806.95,8731.4,"162100000"
"1923",2016-10-06,8709.55,8768.7,8781.15,8684.65,"168710000"
"1924",2016-10-07,8697.6,8721.7,8723.7,8663.8,"155050000"
"1925",2016-10-10,8708.8,8735.35,8745.8,8703.95,"111790000"
"1926",2016-10-13,8573.35,8671.5,8681.55,8541.35,"218860000"
"1927",2016-10-14,8583.4,8594,8604.45,8549.8,"167850000"
"1928",2016-10-17,8520.4,8612.95,8615.4,8506.15,"203520000"
"1929",2016-10-18,8677.9,8556.05,8685.1,8555.9,"216630000"
"1930",2016-10-19,8659.1,8697.5,8698.75,8636.7,"177400000"
"1931",2016-10-20,8699.4,8693.35,8727,8678.3,"165950000"
"1932",2016-10-21,8693.05,8708.6,8709.1,8652.05,"162160000"
"1933",2016-10-24,8708.95,8709.85,8736.95,8684.15,"161970000"
"1934",2016-10-25,8691.3,8721.7,8722.65,8663.45,"195700000"
"1935",2016-10-26,8615.25,8657.3,8657.3,8596.6,"226130000"
"1936",2016-10-27,8615.25,8607.1,8624.85,8550.25,"250340000"
"1937",2016-10-28,8638,8625,8653.75,8581.75,"180910000"
"1938",2016-10-30,8625.7,8672.35,8678.25,8616.25,
