"","CSE All-Share (CSE)_history.csv Date","CSE All-Share (CSE)_history.csv Price","CSE All-Share (CSE)_history.csv Open","CSE All-Share (CSE)_history.csv High","CSE All-Share (CSE)_history.csv Low","CSE All-Share (CSE)_history.csv Volume"
"1714",2016-01-29,6340.05,6319.86,6361.37,6319.86,"10030000"
"1715",2016-02-01,6363.18,6343.14,6378.22,6340.05,"9260000"
"1716",2016-02-02,6425.96,6363.75,6434.11,6363.18,"331030000"
"1717",2016-02-03,6402.8,6430.01,6438.62,6398.97,"11220000"
"1718",2016-02-05,6404.64,6396.35,6417.85,6396.27,"7260000"
"1719",2016-02-08,6401.66,6405.36,6418.91,6394.07,"9240000"
"1720",2016-02-09,6372.71,6401.32,6401.66,6372.71,"8090000"
"1721",2016-02-10,6364.4,6374.14,6380.1,6364.4,"7150000"
"1722",2016-02-11,6314.82,6369.55,6370.85,6313.59,"16370000"
"1723",2016-02-12,6283,6315.1,6322.65,6280.14,"12860000"
"1724",2016-02-15,6266.17,6297.61,6302.63,6265.71,"16710000"
"1725",2016-02-16,6254.16,6270.15,6282.35,6252.62,"10710000"
"1726",2016-02-17,6220.82,6254.15,6258.85,6220.82,"15350000"
"1727",2016-02-18,6208.89,6226.84,6239.98,6205.71,"14740000"
"1728",2016-02-19,6250.78,6209.99,6250.78,6208.89,"62090000"
"1729",2016-02-23,6228.99,6253.88,6259.29,6228.32,"51270000"
"1730",2016-02-24,6217.64,6227.87,6230.98,6208.2,"35170000"
"1731",2016-02-25,6202.64,6217.29,6229.83,6201.42,"27990000"
"1732",2016-02-26,6203.98,6203.65,6209.13,6200.21,"17830000"
"1733",2016-02-29,6191.81,6205.34,6215.14,6191.81,"22720000"
"1734",2016-03-01,6113.4,6190.07,6197.73,6113.4,"29150000"
"1735",2016-03-02,6078.41,6113.35,6115.17,6075.59,"60390000"
"1736",2016-03-03,6060.91,6078.13,6083.39,6049.91,"20100000"
"1737",2016-03-04,6057.22,6053.71,6065.35,6050.42,"10560000"
"1738",2016-03-08,5934.72,6058.52,6058.52,5932.54,"31500000"
"1739",2016-03-09,5862.35,5933.22,5934.72,5802.02,"67160000"
"1740",2016-03-10,5948.23,5862.51,5956.47,5858.04,"336020000"
"1741",2016-03-11,6019.95,5952.36,6028.24,5948.23,"24880000"
"1742",2016-03-14,5979.43,6020.39,6029.24,5975.16,"21650000"
"1743",2016-03-15,5970.4,5979.31,5984.42,5967.34,"14650000"
"1744",2016-03-16,6021.37,5970.48,6039.38,5970.36,"24860000"
"1745",2016-03-17,6068.17,6019.81,6074.28,6019.28,"24200000"
"1746",2016-03-18,6057.79,6069.81,6069.81,6036.11,"45370000"
"1747",2016-03-21,6088.57,6060.45,6103.42,6057.12,"14450000"
"1748",2016-03-23,6073.5,6091.07,6107.14,6045.94,"17280000"
"1749",2016-03-24,6092.45,6073.77,6099.7,6073.5,"9740000"
"1750",2016-03-28,6062.05,6095.74,6102.79,6051.44,"17150000"
"1751",2016-03-29,6031.85,6063.43,6064.71,6021.9,"8430000"
"1752",2016-03-30,6040.99,6033.64,6056.72,6029.53,"35830000"
"1753",2016-03-31,6079.15,6086.42,6091.35,6078.55,"23530000"
"1754",2016-04-01,6083.01,6065.04,6103.39,6059.46,"74690000"
"1755",2016-04-04,6079.15,6086.42,6091.35,6078.55,"23530000"
"1756",2016-04-05,6159.02,6079.91,6166.12,6079.15,"25960000"
"1757",2016-04-06,6165.11,6160.82,6167.75,6153.22,"18180000"
"1758",2016-04-07,6230.19,6167.48,6236.32,6165.11,"32610000"
"1759",2016-04-08,6275.62,6234.17,6281.49,6230.19,"36700000"
"1760",2016-04-11,6275.62,6274.59,6283.62,6259.27,"17680000"
"1761",2016-04-12,6353.2,6274.7,6364.13,6273.78,"41040000"
"1762",2016-04-15,6401.32,6354.41,6409.83,6353.2,"44070000"
"1763",2016-04-18,6382.31,6410.18,6410.18,6369.78,"58320000"
"1764",2016-04-19,6387.85,6382.44,6396.18,6380.84,"44170000"
"1765",2016-04-20,6423.13,6388.55,6424.59,6387.85,"36260000"
"1766",2016-04-22,6422.65,6423.17,6433.81,6420.03,"35450000"
"1767",2016-04-25,6379.53,6419.51,6422.91,6375.49,"18510000"
"1768",2016-04-26,6405.29,6380.89,6413.64,6370.41,"19670000"
"1769",2016-04-27,6434.24,6405.19,6442.04,6404.71,"15470000"
"1770",2016-04-28,6442.53,6436.52,6443.39,6429.71,"16050000"
"1771",2016-04-29,6516.26,6444.64,6527.25,6442.53,"40190000"
"1772",2016-05-03,6583.1,6520.22,6583.1,6516.26,"23910000"
"1773",2016-05-04,6568.85,6585.4,6608.55,6556.71,"36360000"
"1774",2016-05-05,6578.34,6568.73,6587.27,6552.39,"34630000"
"1775",2016-05-06,6592.45,6581.43,6599.18,6578.34,"27530000"
"1776",2016-05-09,6594.8,6595.3,6605.9,6592.4,"60200000"
"1777",2016-05-10,6637.74,6594.67,6647.84,6593.69,"24080000"
"1778",2016-05-11,6661.45,6638.85,6669.33,6637.74,"28350000"
"1779",2016-05-12,6656.12,6661.79,6670.69,6633.65,"22230000"
"1780",2016-05-13,6679.84,6657.17,6696.53,6656.12,"27070000"
"1781",2016-05-16,6708.4,6680.89,6711.39,6679.84,"19150000"
"1782",2016-05-17,6670.79,6708.04,6718.86,6669.87,"32170000"
"1783",2016-05-18,6680.15,6673.64,6688.38,6662.14,"24590000"
"1784",2016-05-19,6648.13,6680.12,6686.18,6648.13,"48150000"
"1785",2016-05-20,6633.27,6649.72,6655.43,6622.52,"25670000"
"1786",2016-05-24,6570.58,6633.29,6637.62,6553.69,"22630000"
"1787",2016-05-25,6583.49,6572.08,6593.13,6570.58,"18260000"
"1788",2016-05-26,6568.76,6582.97,6593.82,6564.09,"17580000"
"1789",2016-05-27,6571.21,6567.98,6581.27,6552,"15260000"
"1790",2016-05-30,6552.85,6571.92,6582.18,6552.68,"10130000"
"1791",2016-05-31,6550.51,6551.62,6558.66,6543.37,"16220000"
"1792",2016-06-01,6542.75,6553.29,6563.27,6542.75,"18610000"
"1793",2016-06-02,6523.84,6543.79,6545.8,6523.84,"27370000"
"1794",2016-06-03,6519.23,6523.23,6531.98,6513.39,"39600000"
"1795",2016-06-06,6518.98,6525.52,6549.47,6518.98,"33160000"
"1796",2016-06-07,6524,6517.39,6538.19,6515.37,"72880000"
"1797",2016-06-08,6526.12,6522.72,6538.25,6522.59,"15050000"
"1798",2016-06-09,6528.03,6528.53,6549.11,6524.58,"11130000"
"1799",2016-06-10,6530.5,6529.49,6540.97,6525.26,"17580000"
"1800",2016-06-13,6538.25,6532.52,6546.95,6530.5,"30940000"
"1801",2016-06-14,6518.08,6538.35,6541.21,6518.08,"18210000"
"1802",2016-06-15,6500.64,6519.75,6524.11,6499.77,"17670000"
"1803",2016-06-16,6435.77,6501.37,6503.06,6431.78,"1.5e+07"
"1804",2016-06-17,6465.99,6434.97,6469.31,6433.75,"15670000"
"1805",2016-06-20,6461.12,6466.4,6467.89,6458.43,"10300000"
"1806",2016-06-21,6446.88,6462.19,6468.7,6442.03,"11420000"
"1807",2016-06-22,6420.8,6446.81,6457.81,6420.8,"16500000"
"1808",2016-06-23,6398.06,6422.2,6427.02,6398.06,"9090000"
"1809",2016-06-24,6370.11,6392.53,6398.06,6358.92,"17030000"
"1810",2016-06-27,6318.21,6368.1,6370.79,6318.21,"18930000"
"1811",2016-06-28,6307.4,6318.76,6344.43,6307.4,"11880000"
"1812",2016-06-29,6290.89,6308.26,6311.46,6282.63,"30340000"
"1813",2016-06-30,6283.27,6291.14,6309.33,6280.77,"25360000"
"1814",2016-07-01,6287.09,6280.09,6292.68,6277.97,"10840000"
"1815",2016-07-04,6254.77,6283.99,6291.35,6254.77,"11450000"
"1816",2016-07-05,6280.39,6254.12,6291,6250.12,"18850000"
"1817",2016-07-07,6310.69,6284.07,6330.41,6280.39,"25060000"
"1818",2016-07-08,6366.31,6318.49,6369.35,6310.69,"38190000"
"1819",2016-07-11,6372.24,6368.66,6381.94,6366.31,"44810000"
"1820",2016-07-12,6401.31,6372.12,6412.76,6371.47,"33940000"
"1821",2016-07-13,6402.78,6398.24,6423.18,6398.13,"133460000"
"1822",2016-07-14,6401.9,6402.81,6423.27,6400.76,"88960000"
"1823",2016-07-15,6422.69,6402.14,6422.8,6399.62,"74710000"
"1824",2016-07-18,6415.81,6419.59,6427.41,6407.34,"29060000"
"1825",2016-07-20,6414.49,6415.99,6435.15,6414.49,"44030000"
"1826",2016-07-21,6417.46,6414.69,6427.18,6411.18,"45080000"
"1827",2016-07-22,6428.77,6417.79,6435.22,6414.92,"32310000"
"1828",2016-07-25,6397.09,6428.67,6431.01,6397.09,"24360000"
"1829",2016-07-26,6428.77,6417.79,6435.22,6414.92,"32310000"
"1830",2016-07-27,6382.42,6388.98,6394.4,6379.4,"48530000"
"1831",2016-07-28,6392.15,6382.98,6402.18,6375.26,"74440000"
"1832",2016-07-29,6393.87,6392.59,6408.43,6383.87,"36160000"
"1833",2016-08-01,6410.42,6394.07,6412.73,6393.87,"28520000"
"1834",2016-08-02,6503.3,6413.1,6522.51,6410.42,"37640000"
"1835",2016-08-03,6511.58,6517.04,6535.24,6503.3,"43590000"
"1836",2016-08-04,6478.25,6506.9,6524.04,6478.25,"27220000"
"1837",2016-08-05,6517.13,6480.17,6526.81,6478.25,"34840000"
"1838",2016-08-08,6506.93,6513.69,6533.74,6506.93,"26940000"
"1839",2016-08-09,6510.11,6508.72,6522.39,6502.5,"32620000"
"1840",2016-08-10,6543.75,6513.47,6550.81,6510.11,"30930000"
"1841",2016-08-11,6514.77,6556.86,6569.65,6509.98,"30180000"
"1842",2016-08-12,6522.14,6514.54,6528.3,6514.54,"27420000"
"1843",2016-08-15,6582.6,6526.99,6583.44,6521.35,"32640000"
"1844",2016-08-16,6577.95,6586.75,6600.97,6577.95,"34410000"
"1845",2016-08-18,6593.25,6578.5,6601.24,6577.68,"46990000"
"1846",2016-08-19,6602.24,6593.33,6609.75,6593.14,"30910000"
"1847",2016-08-22,6594.59,6600.44,6612.53,6594.11,"34070000"
"1848",2016-08-23,6603.76,6595.06,6613.19,6592.79,"52210000"
"1849",2016-08-24,6588.3,6604.7,6622.11,6588.3,"31010000"
"1850",2016-08-25,6589.71,6588.75,6593.36,6578.74,"16260000"
"1851",2016-08-26,6550.91,6586.34,6593.64,6544.48,"25660000"
"1852",2016-08-29,6540.19,6546.97,6561.59,6540.19,"38820000"
"1853",2016-08-30,6541.8,6540.45,6552.97,6540.19,"21600000"
"1854",2016-08-31,6528.21,6540.9,6561.85,6526.98,"29950000"
"1855",2016-09-01,6540.29,6532.9,6545.72,6528.21,"20220000"
"1856",2016-09-02,6539.09,6542.69,6547.84,6539.03,"88700000"
"1857",2016-09-05,6523.47,6540.35,6540.4,6517.35,"17730000"
"1858",2016-09-06,6524.46,6523.8,6528.89,6511.27,"18270000"
"1859",2016-09-07,6507.98,6518.68,6534.42,6507.98,"26260000"
"1860",2016-09-08,6501.89,6510.36,6517.75,6501.89,"20760000"
"1861",2016-09-09,6494.86,6502.39,6513.16,6485.73,"20080000"
"1862",2016-09-13,6508.09,6494.49,6520.54,6487.84,"20330000"
"1863",2016-09-14,6492.74,6508.77,6514.57,6483.4,"29490000"
"1864",2016-09-15,6472.47,6492.94,6492.97,6467.46,"23710000"
"1865",2016-09-19,6450.44,6473.33,6477.39,6449.47,"50190000"
"1866",2016-09-20,6429.94,6450.97,6453.43,6425.78,"34200000"
"1867",2016-09-21,6451.61,6430.56,6458.16,6429.94,"34170000"
"1868",2016-09-22,6464.94,6454.36,6474.08,6451.61,"41760000"
"1869",2016-09-23,6479.21,6465.04,6483.92,6464.41,"79070000"
"1870",2016-09-26,6478.94,6477.87,6488.13,6474.04,"40010000"
"1871",2016-09-27,6483.29,6479.8,6491.61,6474.87,"47260000"
"1872",2016-09-28,6512.32,6483.7,6521.56,6483.29,"24850000"
"1873",2016-09-29,6528.3,6517.2,6534.51,6512.32,"25880000"
"1874",2016-09-30,6534.77,6529.33,6553.57,6528.3,"70080000"
"1875",2016-10-03,6574.39,6535.12,6580.66,6534.77,"37910000"
"1876",2016-10-04,6591.41,6575.99,6595.21,6574.39,"42190000"
"1877",2016-10-05,6579.78,6593.4,6608.15,6570.43,"43520000"
"1878",2016-10-06,6566.96,6580.17,6584.67,6561.19,"16960000"
"1879",2016-10-07,6582.34,6568.24,6591.96,6566.96,"13910000"
"1880",2016-10-10,6562.5,6581.69,6585.31,6561.06,"21630000"
"1881",2016-10-11,6538.28,6561.74,6563.05,6538.28,"17010000"
"1882",2016-10-12,6510.18,6537.97,6545.64,6508.29,"16220000"
"1883",2016-10-13,6487.13,6505.63,6514.94,6484.78,"11670000"
"1884",2016-10-14,6482.54,6489.52,6494.79,6482.54,"11620000"
"1885",2016-10-17,6452.69,6482.38,6482.54,6450.87,"23690000"
"1886",2016-10-18,6442.87,6452.36,6469.75,6441.34,"11490000"
"1887",2016-10-19,6444.39,6443.17,6462.01,6441.5,"1.6e+07"
"1888",2016-10-20,6442.36,6444.36,6453.36,6440.85,"9430000"
"1889",2016-10-21,6447.53,6442.94,6453.28,6440.64,"112830000"
"1890",2016-10-24,6418.34,6449.64,6449.89,6418.34,"10950000"
"1891",2016-10-25,6436.97,6417.74,6441.38,6417.74,"14010000"
"1892",2016-10-26,6434.89,6436.53,6438.74,6426.42,"10360000"
"1893",2016-10-27,6438.5,6435.89,6442.48,6424.49,"8760000"
"1894",2016-10-28,6424.85,6439.04,6441.58,6420.78,"10780000"
"1895",2016-10-31,6409.23,6425.63,6430.63,6403.44,"17970000"
"1896",2016-11-01,6400.17,6409.19,6419.3,6397.44,"7330000"
"1897",2016-11-02,6429.04,6399.68,6434.62,6395.07,"8700000"
"1898",2016-11-03,6442.09,6429.87,6443.58,6425.49,"9040000"
"1899",2016-11-04,6442.09,6429.87,6443.58,6425.49,"7320000"
"1900",2016-11-07,6444.97,6436.41,6458.02,6435.17,"7970000"
"1901",2016-11-08,6439.06,6445.54,6446.84,6435.42,"6430000"
"1902",2016-11-09,6417.55,6440.64,6441.6,6414.17,"63430000"
"1903",2016-11-10,6420.78,6417.64,6428,6417.02,"12910000"
"1904",2016-11-11,6415.59,6420.6,6435.05,6415.59,"3900000"
"1905",2016-11-15,6406.16,6415.37,6423.29,6396.04,"6240000"
"1906",2016-11-16,6349.03,6407.96,6408.76,6349.03,"39290000"
"1907",2016-11-17,6344.28,6348.72,6360.4,6341,"6900000"
"1908",2016-11-18,6326.11,6342.96,6353.13,6326.11,"13590000"
"1909",2016-11-21,6275.26,6324.05,6327.97,6274.46,"12320000"
"1910",2016-11-22,6255.98,6275.14,6275.26,6249.71,"16580000"
"1911",2016-11-23,6242.68,6257.32,6274.55,6242.68,"10610000"
"1912",2016-11-24,6253.28,6242.15,6265.18,6239.27,"12190000"
"1913",2016-11-25,6252.12,6254.04,6266.92,6242.93,"5390000"
"1914",2016-11-28,6238.87,6254.15,6257.37,6238.87,"9340000"
"1915",2016-11-29,6231.87,6238.72,6245.46,6231.87,"20050000"
"1916",2016-11-30,6241.1,6233.42,6271.16,6231.87,"17140000"
"1917",2016-12-01,6309.04,6249.73,6318.22,6241.1,"16370000"
"1918",2016-12-02,6325.57,6312.01,6331.21,6309.04,"9790000"
"1919",2016-12-05,6368.12,6325.51,6372.24,6325.39,"13880000"
"1920",2016-12-06,6350.4,6369.05,6373.59,6349.78,"8190000"
"1921",2016-12-07,6327.3,6351.12,6352.41,6319.47,"27360000"
"1922",2016-12-08,6337.82,6315.36,6343.72,6315.06,"160750000"
"1923",2016-12-09,6324.1,6338.93,6347.39,6324.1,"11950000"
"1924",2016-12-14,6299.01,6324.71,6329.65,6292.97,"24680000"
"1925",2016-12-15,6285.53,6299.44,6299.54,6280.34,"12670000"
"1926",2016-12-16,6268.61,6285.22,6289.3,6266.14,"20160000"
"1927",2016-12-19,6250.57,6270.12,6271.92,6249.22,"9960000"
"1928",2016-12-20,6234.75,6249.89,6250.57,6222.33,"10890000"
"1929",2016-12-21,6227.33,6235.92,6238.25,6218.33,"4770000"
"1930",2016-12-22,6209.65,6228.78,6239.58,6209.65,"6220000"
"1931",2016-12-23,6216.56,6210.13,6222.65,6205.11,"6240000"
"1932",2016-12-27,6202.83,6216.42,6238.61,6196.76,"3430000"
"1933",2016-12-28,6228.51,6201.69,6228.51,6200.51,"25590000"
"1934",2016-12-29,6245.71,6228.99,6251.49,6227.54,"33060000"
"1935",2016-12-30,6228.26,6236.83,6245.71,6216.59,"7210000"
"1936",2017-01-02,6192.87,6227.24,6234.86,6188.4,"6980000"
"1937",2017-01-03,6159.12,6181.86,6192.87,6154.51,"8430000"
"1938",2017-01-04,6153.13,6159.38,6179.16,6153.11,"20930000"
"1939",2017-01-05,6147.52,6153.01,6156.75,6144.51,"11860000"
"1940",2017-01-06,6153.02,6146.68,6166.45,6146.68,"7410000"
"1941",2017-01-09,6155.52,6155.72,6159.78,6143.49,"317880000"
"1942",2017-01-10,6152.59,6156.9,6168.46,6150.66,"20750000"
"1943",2017-01-11,6184.54,6152.95,6193.6,6150,"19620000"
"1944",2017-01-13,6217.72,6187.96,6223.6,6184.54,"17260000"
"1945",2017-01-16,6201.65,6218,6218.34,6196.66,"30620000"
"1946",2017-01-17,6186.52,6203.83,6207.59,6186.52,"9990000"
"1947",2017-01-18,6185.01,6187.08,6191.75,6184.05,"6520000"
"1948",2017-01-19,6164.9,6184.33,6192.11,6164.9,"19980000"
"1949",2017-01-20,6169.57,6168.6,6180.31,6164.9,"9010000"
"1950",2017-01-23,6162.05,6165.12,6169.62,6148.05,"20580000"
"1951",2017-01-24,6134.41,6161.26,6167.06,6134.41,"8490000"
"1952",2017-01-25,6127.08,6135.2,6136.78,6118.34,"13600000"
"1953",2017-01-26,6185.01,6187.08,6191.75,6184.05,"8860000"
"1954",2017-01-27,6137.7,6135.49,6141.98,6130.05,"5e+07"
"1955",2017-01-30,6140.54,6137.43,6152.38,6137.43,"6370000"
"1956",2017-01-31,6132.68,6159.28,6159.28,6129.45,"54400000"
"1957",2017-02-01,6130.07,6132.41,6140.72,6127.97,"4750000"
"1958",2017-02-02,6139.56,6132.92,6147.08,6130.07,"17340000"
"1959",2017-02-03,6119.99,6139.02,6147.4,6114.99,"8170000"
"1960",2017-02-06,6068.31,6122.27,6122.27,6068.31,"22040000"
"1961",2017-02-07,6093.04,6067.83,6095.97,6064.87,"10860000"
"1962",2017-02-08,6096.39,6097.61,6116.54,6093.04,"9390000"
"1963",2017-02-09,6094.15,6096.43,6103.59,6088.76,"11910000"
"1964",2017-02-13,6138.73,6104.26,6149.01,6094.15,"11060000"
"1965",2017-02-14,6148.94,6138.81,6154.58,6131.84,"20250000"
"1966",2017-02-15,6175.5,6155.38,6184.45,6148.94,"14070000"
"1967",2017-02-16,6173.72,6175.34,6194.82,6171.3,"37240000"
"1968",2017-02-17,6159.87,6174.3,6178.35,6156.46,"19030000"
"1969",2017-02-20,6139.51,6155.26,6159.87,6139.51,"21950000"
"1970",2017-02-21,6127.49,6138.65,6142.95,6127.49,"19110000"
"1971",2017-02-22,6129.69,6128.92,6142,6124.2,"12790000"
"1972",2017-02-23,6138.14,6135.34,6142.48,6129.69,"22050000"
"1973",2017-02-27,6122.04,6139.06,6141.35,6119.92,"122590000"
"1974",2017-02-28,6134.28,6119.12,6140.95,6117.97,"46260000"
"1975",2017-03-01,6121.43,6133,6136.84,6116.37,"12880000"
"1976",2017-03-02,6127.11,6121.04,6127.64,6113.42,"73090000"
"1977",2017-03-03,6101.51,6126.32,6131.77,6093.96,"17040000"
"1978",2017-03-06,6117.19,6101.4,6124.18,6094.17,"17710000"
"1979",2017-03-07,6108.11,6107.5,6120.23,6098.91,"22660000"
"1980",2017-03-08,6095.07,6108.72,6116.96,6094.93,"22300000"
"1981",2017-03-09,6088.8,6096.07,6097.87,6074.26,"18520000"
"1982",2017-03-10,6084.99,6091.51,6095.42,6078.06,"12350000"
"1983",2017-03-13,6070.8,6086.72,6088.85,6059.86,"8660000"
"1984",2017-03-14,6046.79,6072.06,6075.29,6041.31,"22530000"
"1985",2017-03-15,6032.16,6047.43,6053.57,6032.16,"1.1e+07"
"1986",2017-03-16,6028.57,6032.42,6040.64,6026.87,"18640000"
"1987",2017-03-17,6047.84,6028.76,6054.22,6028.4,"78310000"
"1988",2017-03-20,6041.17,6047.44,6062.38,6041.17,"12740000"
"1989",2017-03-21,6041.59,6050.11,6050.75,6033.99,"10970000"
"1990",2017-03-22,5996.65,6040.64,6041.59,5992.91,"28240000"
"1991",2017-03-23,5979.85,5997.7,5998.23,5976.76,"7410000"
"1992",2017-03-24,5996.28,5979.22,6000.91,5971.64,"51260000"
"1993",2017-03-27,5974.94,5995.25,6003.13,5974.94,"22580000"
"1994",2017-03-28,5985.08,5976,5996.14,5968.24,"73180000"
"1995",2017-03-29,6021.54,5979.17,6034.24,5979.17,"44870000"
"1996",2017-03-30,6040.18,6021.97,6040.18,6014.89,"26930000"
"1997",2017-03-31,6061.94,6039.42,6076.11,6035.71,"54840000"
"1998",2017-04-03,6080.01,6060.9,6087.79,6060.9,"36920000"
"1999",2017-04-04,6146.69,6082.7,6152.96,6080.01,"20670000"
"2000",2017-04-05,6198.32,6147.66,6205.8,6146.69,"18840000"
"2001",2017-04-06,6250.04,6199.12,6256.83,6198.32,"12990000"
"2002",2017-04-07,6292.94,6251.89,6300.85,6250.04,"26740000"
"2003",2017-04-11,6305.54,6294.03,6310.81,6292.94,"9540000"
"2004",2017-04-12,6402.99,6304.66,6421.28,6304.66,"412480000"
"2005",2017-04-17,6351.26,6405.6,6411.59,6351.26,"16010000"
"2006",2017-04-18,6382.37,6351.72,6382.37,6351.26,"27790000"
"2007",2017-04-19,6446.8,6382.1,6449.67,6380.9,"73740000"
"2008",2017-04-20,6505.28,6451.77,6519.82,6446.8,"48430000"
"2009",2017-04-21,6535.54,6506.06,6553.66,6505.28,"50900000"
"2010",2017-04-24,6505.95,6538.86,6540.17,6486.99,"30170000"
"2011",2017-04-25,6492.77,6502.85,6507.63,6486.47,"39360000"
"2012",2017-04-26,6516.26,6493.39,6523.08,6484.86,"32170000"
"2013",2017-04-27,6571.65,6516.08,6573.31,6512.33,"49250000"
"2014",2017-04-28,6610.46,6574.24,6612.15,6571.65,"91880000"
"2015",2017-05-02,6608.16,6613,6617.59,6592.32,"25770000"
"2016",2017-05-03,6563.85,6606.77,6608.16,6561.06,"24600000"
"2017",2017-05-04,6602.44,6565.64,6604.46,6563.85,"161180000"
"2018",2017-05-05,6640.57,6604.78,6642.92,6600.23,"44250000"
"2019",2017-05-08,6667.46,6642.71,6670.02,6640.57,"20310000"
"2020",2017-05-09,6666.83,6668.16,6683.23,6663.07,"42550000"
"2021",2017-05-12,6671.98,6665.78,6679.35,6657.37,"23850000"
"2022",2017-05-15,6659.87,6674.86,6675.72,6658.26,"18300000"
"2023",2017-05-16,6692.33,6664.03,6692.33,6649.36,"96310000"
"2024",2017-05-17,6718.34,6695.57,6721.34,6692.33,"51640000"
"2025",2017-05-18,6697.9,6719.13,6721.26,6686.14,"27610000"
"2026",2017-05-19,6729.66,6699.15,6735.06,6697.9,"51500000"
"2027",2017-05-22,6726.9,6735.77,6746.53,6711.72,"16850000"
"2028",2017-05-23,6689.96,6728.93,6733.79,6689.96,"17250000"
"2029",2017-05-24,6711.67,6690.95,6717.74,6687.6,"48760000"
"2030",2017-05-25,6714.95,6710.95,6728.06,6710.95,"14100000"
"2031",2017-05-26,6697.86,6716.17,6716.59,6697.81,"19980000"
"2032",2017-05-29,6679.46,6698.32,6700.62,6675.94,"24640000"
"2033",2017-05-30,6655.25,6677.87,6679.46,6643.46,"42700000"
"2034",2017-05-31,6674.32,6657.62,6679.56,6655.25,"28440000"
"2035",2017-06-01,6693.68,6673.97,6696.49,6664.42,"78180000"
"2036",2017-06-02,6689.07,6695.39,6699.24,6676.13,"55900000"
"2037",2017-06-05,6676.32,6692.97,6702.88,6673.49,"35470000"
"2038",2017-06-06,6669.53,6670.42,6681.65,6669.13,"37390000"
"2039",2017-06-07,6664,6672.14,6685.7,6663.31,"49780000"
"2040",2017-06-09,6668.96,6669.48,6682.19,6659.4,"16810000"
"2041",2017-06-12,6663.15,6668.31,6673.61,6661.55,"18520000"
"2042",2017-06-13,6648.4,6663.75,6665.11,6641.29,"25060000"
"2043",2017-06-14,6669.73,6647.44,6670.57,6644.3,"22120000"
"2044",2017-06-15,6694.64,6672.47,6704.25,6669.73,"33940000"
"2045",2017-06-16,6718.83,6695.16,6732.59,6694.64,"37610000"
"2046",2017-06-19,6684.02,6718.28,6726.76,6683.16,"33980000"
"2047",2017-06-20,6705.45,6690.89,6710.97,6684.02,"24830000"
"2048",2017-06-21,6731.25,6706.89,6733.6,6705.45,"33710000"
"2049",2017-06-22,6714.73,6730.26,6736.74,6711.76,"28190000"
"2050",2017-06-23,6715.33,6713.93,6737.26,6709.51,"8.9e+07"
"2051",2017-06-27,6703.18,6704.39,6716.1,6696.37,"41650000"
"2052",2017-06-28,6697.08,6702.96,6709.08,6692.29,"124160000"
"2053",2017-06-29,6702.53,6697.89,6711.28,6690.77,"13110000"
"2054",2017-06-30,6747.07,6701.31,6754.44,6699.63,"35860000"
"2055",2017-07-03,6733.06,6747.21,6747.23,6725.79,"30720000"
"2056",2017-07-04,6734.13,6731.21,6745.33,6724.82,"32550000"
"2057",2017-07-05,6709.76,6734.75,6734.75,6709.76,"24470000"
"2058",2017-07-06,6714.34,6709.46,6737.37,6708.14,"20710000"
"2059",2017-07-07,6737.5,6715.72,6739.83,6714.34,"40300000"
"2060",2017-07-10,6758.24,6739.19,6759.32,6737.5,"4.5e+07"
"2061",2017-07-11,6748.15,6759.06,6763.98,6733.94,"29450000"
"2062",2017-07-12,6746.1,6748.99,6752.44,6736.77,"19640000"
"2063",2017-07-13,6738.42,6746.82,6749.31,6731.21,"24780000"
"2064",2017-07-14,6766.14,6740.51,6768.53,6738.42,"50720000"
"2065",2017-07-17,6741.07,6766.54,6769.51,6740.9,"20590000"
"2066",2017-07-18,6735.04,6742.96,6752.01,6733.99,"50500000"
"2067",2017-07-19,6695.23,6733.93,6735.11,6692.29,"36870000"
"2068",2017-07-20,6684.47,6696.71,6703.83,6670.99,"77360000"
"2069",2017-07-21,6669.51,6684.02,6692.18,6669.51,"63680000"
"2070",2017-07-24,6664.12,6670.19,6676.52,6659,"17890000"
"2071",2017-07-25,6662.34,6664.1,6671.77,6651.52,"14630000"
"2072",2017-07-26,6669.05,6663.74,6681.67,6662.1,"22130000"
"2073",2017-07-27,6668.86,6668.89,6677.46,6663.22,"100530000"
"2074",2017-07-28,6666.05,6667.96,6671.51,6659.01,"19670000"
"2075",2017-07-31,6637.39,6659.96,6666.05,6637.39,"27660000"
"2076",2017-08-01,6604.71,6638.79,6647.69,6604.71,"16940000"
"2077",2017-08-02,6585.53,6604.53,6605.89,6585.53,"44070000"
"2078",2017-08-03,6571.48,6586.49,6586.5,6565.7,"23610000"
"2079",2017-08-04,6567.43,6571.84,6575.62,6564.06,"23650000"
"2080",2017-08-08,6524.13,6566.53,6567.51,6523.12,"11320000"
"2081",2017-08-09,6506.03,6526.83,6527.7,6504.24,"27970000"
"2082",2017-08-10,6516.32,6507.49,6522.39,6506.03,"11100000"
"2083",2017-08-11,6492.69,6514.72,6516.56,6489.29,"12570000"
"2084",2017-08-14,6485.76,6492.76,6517.02,6484.57,"10230000"
"2085",2017-08-15,6440.91,6484.01,6485.76,6440.91,"18670000"
"2086",2017-08-16,6417.41,6440.86,6446.66,6417.41,"42730000"
"2087",2017-08-17,6408.12,6417.36,6419.96,6398.25,"18240000"
"2088",2017-08-18,6436.28,6413.38,6446.9,6408.12,"24570000"
