"","Hang Seng (HSI)_history.csv Date","Hang Seng (HSI)_history.csv Price","Hang Seng (HSI)_history.csv Open","Hang Seng (HSI)_history.csv High","Hang Seng (HSI)_history.csv Low","Hang Seng (HSI)_history.csv Volume"
"1757",2016-02-01,19595.5,19770.96,19770.96,19444.26,"1.65e+09"
"1758",2016-02-02,19446.84,19474.87,19628.57,19403.49,"1.84e+09"
"1759",2016-02-03,18991.59,18910.88,19032.71,18764.82,"2.19e+09"
"1760",2016-02-04,19183.09,19190.36,19338.37,19166.18,"1.61e+09"
"1761",2016-02-05,19288.17,19287.36,19397.88,19230,"1.3e+09"
"1762",2016-02-11,18545.8,18486.93,18627.51,18446.56,"1.93e+09"
"1763",2016-02-12,18319.58,18278.8,18482.33,18278.8,"2.08e+09"
"1764",2016-02-15,18918.14,18668.87,18937.06,18668.87,"1.78e+09"
"1765",2016-02-16,19122.08,19013.74,19260.67,18974.6,"1.93e+09"
"1766",2016-02-17,18924.57,19198.18,19308.54,18909.06,"1.74e+09"
"1767",2016-02-18,19363.08,19409.21,19436.39,19266.22,"1.9e+09"
"1768",2016-02-19,19285.5,19238.43,19342.03,19210.65,"1.31e+09"
"1769",2016-02-22,19464.09,19374.24,19524.97,19374.24,"1.24e+09"
"1770",2016-02-23,19414.78,19506.94,19519.85,19328.26,"1.26e+09"
"1771",2016-02-24,19192.45,19282.34,19360.8,19060.16,"1.34e+09"
"1772",2016-02-25,18888.75,19215.49,19215.49,18867.7,"1.44e+09"
"1773",2016-02-26,19364.15,19179.95,19436.71,19122.56,"1.68e+09"
"1774",2016-02-29,19111.93,19366.17,19377.72,19053.78,"1.31e+09"
"1775",2016-03-01,19407.46,19259.99,19420,19108.3,"1.52e+09"
"1776",2016-03-02,20003.49,19788.17,20058.12,19783.92,"2.53e+09"
"1777",2016-03-03,19941.76,20082.01,20082.01,19791.6,"1.82e+09"
"1778",2016-03-04,20176.7,20052.1,20200.38,19977.43,"1.97e+09"
"1779",2016-03-07,20159.72,20306.09,20331.69,20095.63,"1.99e+09"
"1780",2016-03-08,20011.58,20132.1,20137.73,19902.75,"1.49e+09"
"1781",2016-03-09,19996.26,19898.74,20005.41,19818.42,"1.24e+09"
"1782",2016-03-10,19984.42,20055.42,20184.23,19923.54,"1.43e+09"
"1783",2016-03-11,20199.6,19900.67,20238.72,19853.63,"2.03e+09"
"1784",2016-03-14,20435.34,20371.59,20512.03,20328.88,"1.78e+09"
"1785",2016-03-15,20288.77,20298.15,20366.56,20254.59,"1.23e+09"
"1786",2016-03-16,20257.7,20339.9,20383.2,20168.74,"1.25e+09"
"1787",2016-03-17,20503.81,20580.06,20619.34,20435.65,"1.75e+09"
"1788",2016-03-18,20671.63,20599.19,20687.97,20514.97,"2.16e+09"
"1789",2016-03-21,20684.15,20738.25,20772.46,20618.56,"1.57e+09"
"1790",2016-03-22,20666.75,20765.07,20765.07,20576.8,"1.34e+09"
"1791",2016-03-23,20615.23,20629.4,20693.48,20513.61,"1.22e+09"
"1792",2016-03-24,20345.61,20450.69,20499.4,20268.53,"1.51e+09"
"1793",2016-03-29,20366.3,20386.32,20386.32,20250.15,"1.34e+09"
"1794",2016-03-30,20803.39,20545.44,20820.73,20541.07,"2.12e+09"
"1795",2016-03-31,20776.7,20811.46,20872.55,20689.22,"1.84e+09"
"1796",2016-04-01,20498.92,20786.18,20786.18,20455.41,"1.68e+09"
"1797",2016-04-05,20177,20311.86,20311.86,20116.87,"1.93e+09"
"1798",2016-04-06,20206.67,20100,20249.84,20100,"1.38e+09"
"1799",2016-04-07,20266.05,20297.82,20370.52,20165.76,"1.54e+09"
"1800",2016-04-08,20370.4,20061.6,20370.44,20045.47,"1.48e+09"
"1801",2016-04-11,20440.81,20255.84,20550.95,20240.69,"1.27e+09"
"1802",2016-04-12,20504.44,20440.72,20546.43,20407.82,"1.03e+09"
"1803",2016-04-13,21158.71,20739.34,21171.29,20716.91,"2.58e+09"
"1804",2016-04-14,21337.81,21456.61,21511.08,21266.21,"2.12e+09"
"1805",2016-04-15,21316.47,21374.65,21423.06,21234.12,"1.46e+09"
"1806",2016-04-18,21161.5,21129.68,21172,21002.77,"1.47e+09"
"1807",2016-04-19,21436.21,21438.13,21459.04,21259.17,"1.51e+09"
"1808",2016-04-20,21236.31,21452.82,21452.82,21103.34,"1.77e+09"
"1809",2016-04-21,21622.25,21406.4,21634.74,21331.59,"1.76e+09"
"1810",2016-04-22,21467.04,21448.15,21495.79,21358.53,"1.32e+09"
"1811",2016-04-25,21304.44,21408.56,21430.57,21254.46,"1.24e+09"
"1812",2016-04-26,21407.27,21380.02,21419.92,21080.88,"1.39e+09"
"1813",2016-04-27,21361.6,21372.33,21442.51,21277.04,"1.29e+09"
"1814",2016-04-28,21388.03,21488.96,21654.07,21255.42,"1.74e+09"
"1815",2016-04-29,21067.05,21215.2,21235.39,21023.77,"1.65e+09"
"1816",2016-05-03,20676.94,21061.77,21061.77,20668.37,"1.76e+09"
"1817",2016-05-04,20525.83,20556.5,20580.38,20411.41,"1.6e+09"
"1818",2016-05-05,20449.82,20363.86,20534.76,20342.75,"1.4e+09"
"1819",2016-05-06,20109.87,20357.45,20377.94,20058.77,"1.78e+09"
"1820",2016-05-09,20156.81,20279.9,20303.19,20125.78,"1.36e+09"
"1821",2016-05-10,20242.68,19962.43,20294.46,19962.43,"1.49e+09"
"1822",2016-05-11,20055.29,20347.76,20347.76,20008.92,"1.38e+09"
"1823",2016-05-12,19915.46,20100.5,20100.5,19863.62,"1.19e+09"
"1824",2016-05-13,19719.29,19843.49,19881.91,19594.61,"1.81e+09"
"1825",2016-05-16,19883.95,19711.77,19998.76,19705.91,"1.53e+09"
"1826",2016-05-17,20118.8,19987.24,20145.77,19847.7,"1.62e+09"
"1827",2016-05-18,19826.41,19862.42,19923.83,19749.29,"1.39e+09"
"1828",2016-05-19,19694.33,19729.63,19793.46,19646.35,"1.18e+09"
"1829",2016-05-20,19852.2,19631.71,19954.33,19631.71,"1.29e+09"
"1830",2016-05-23,19809.03,19788.13,19955.03,19750.62,"1.12e+09"
"1831",2016-05-24,19830.43,19828.02,19870.16,19712.67,"1.21e+09"
"1832",2016-05-25,20368.05,20156.76,20379.66,20156.76,"2.1e+09"
"1833",2016-05-26,20397.11,20373.48,20404.73,20249.96,"1.39e+09"
"1834",2016-05-27,20576.77,20425,20620.15,20290.84,"1.66e+09"
"1835",2016-05-30,20629.39,20523.67,20765.61,20465.84,"1.85e+09"
"1836",2016-05-31,20815.09,20617.33,20974.71,20617.33,"3.23e+09"
"1837",2016-06-01,20760.98,20726.53,20898.45,20713.29,"1.47e+09"
"1838",2016-06-02,20859.22,20769.81,20878.21,20680.65,"2.05e+09"
"1839",2016-06-03,20947.24,20956.08,21049.2,20887.79,"1.93e+09"
"1840",2016-06-06,21030.22,20971.13,21039.87,20840.95,"1.48e+09"
"1841",2016-06-07,21328.24,21218.96,21351.33,21153.68,"1.88e+09"
"1842",2016-06-08,21297.88,21294.27,21352.37,21179.95,"1.55e+09"
"1843",2016-06-10,21042.64,21240.08,21270.62,21017.98,"1.69e+09"
"1844",2016-06-13,20512.99,20647.51,20664.59,20430.81,"2.15e+09"
"1845",2016-06-14,20387.53,20476.75,20537.92,20358.94,"1.55e+09"
"1846",2016-06-15,20467.52,20161.01,20553.58,20161.01,"1.78e+09"
"1847",2016-06-16,20038.42,20284.91,20297.4,19964.37,"1.96e+09"
"1848",2016-06-17,20169.98,20244.23,20282.04,20090.8,"2.26e+09"
"1849",2016-06-20,20510.2,20425.06,20551.02,20288.49,"1.61e+09"
"1850",2016-06-21,20668.44,20522.36,20681.79,20516.73,"1.66e+09"
"1851",2016-06-22,20795.12,20553.94,20841.51,20515.25,"1.89e+09"
"1852",2016-06-23,20868.34,20862.59,20889.05,20753.94,"1.72e+09"
"1853",2016-06-24,20259.13,20483.51,21034.18,19662.7,"4.08e+09"
"1854",2016-06-27,20227.3,19982.66,20329.16,19969.47,"1.85e+09"
"1855",2016-06-28,20172.46,19898.75,20196.2,19898.75,"1.98e+09"
"1856",2016-06-29,20436.12,20217.07,20456.58,20217.07,"1.61e+09"
"1857",2016-06-30,20794.37,20736.85,20828.03,20614.65,"2.1e+09"
"1858",2016-07-04,21059.2,20967.47,21166.02,20840.64,"1.9e+09"
"1859",2016-07-05,20750.72,20919.52,20945.98,20737.16,"1.26e+09"
"1860",2016-07-06,20495.29,20475.4,20560.06,20304.39,"1.68e+09"
"1861",2016-07-07,20706.92,20606.68,20731.12,20576.74,"1.16e+09"
"1862",2016-07-08,20564.17,20622.83,20645.59,20468.53,"1.23e+09"
"1863",2016-07-11,20880.5,20951.17,20972.85,20840,"2.06e+09"
"1864",2016-07-12,21224.74,21046.94,21252.64,20957.26,"2.03e+09"
"1865",2016-07-13,21322.37,21356.64,21441.23,21279.77,"1.88e+09"
"1866",2016-07-14,21561.06,21297.54,21581.42,21242.93,"2e+09"
"1867",2016-07-15,21659.25,21589.08,21739.21,21515.35,"1.84e+09"
"1868",2016-07-18,21803.18,21656.88,21822,21616.16,"1.41e+09"
"1869",2016-07-19,21673.2,21734.34,21767.88,21612.6,"1.3e+09"
"1870",2016-07-20,21882.48,21646.39,21895.23,21632.51,"1.46e+09"
"1871",2016-07-21,22000.49,21971.97,22118.22,21913.16,"1.62e+09"
"1872",2016-07-22,21964.27,21913.04,21972.87,21832.43,"1.16e+09"
"1873",2016-07-25,21993.44,22071.77,22071.77,21878.88,"1.23e+09"
"1874",2016-07-26,22129.73,21890.89,22300.51,21890.89,"2e+09"
"1875",2016-07-27,22218.99,22193.31,22277.24,21997.88,"2.02e+09"
"1876",2016-07-28,22174.34,22134.12,22214.72,22053.51,"1.66e+09"
"1877",2016-07-29,21891.37,22055.95,22152.75,21830.46,"1.8e+09"
"1878",2016-08-01,22129.14,22027.65,22260.95,22027.65,"1.87e+09"
"1879",2016-08-03,21739.12,21743.32,21822.22,21725.38,"1.74e+09"
"1880",2016-08-04,21832.23,21873.36,21922.42,21788.31,"1.05e+09"
"1881",2016-08-05,22146.09,21961.05,22193.29,21961.05,"1.2e+09"
"1882",2016-08-08,22494.76,22324.18,22503.28,22260.07,"1.45e+09"
"1883",2016-08-09,22465.61,22464.1,22496.75,22402.91,"1.35e+09"
"1884",2016-08-10,22492.43,22511.1,22618.04,22399.29,"1.61e+09"
"1885",2016-08-11,22580.55,22412.31,22689.94,22359.92,"2.43e+09"
"1886",2016-08-12,22766.91,22788.88,22816.75,22704.05,"2.39e+09"
"1887",2016-08-15,22932.51,22765.23,22975.74,22765.23,"2.57e+09"
"1888",2016-08-16,22910.84,23008.09,23084.52,22841.66,"2.07e+09"
"1889",2016-08-17,22799.78,22995.51,23029.48,22775.87,"2.15e+09"
"1890",2016-08-18,23023.16,23046.69,23193.9,22976.11,"2.4e+09"
"1891",2016-08-19,22937.22,23153.74,23153.74,22875.56,"2.16e+09"
"1892",2016-08-22,22997.91,22941.53,23005.16,22792.42,"1.77e+09"
"1893",2016-08-23,22998.93,22927.47,22998.93,22854.35,"1.57e+09"
"1894",2016-08-24,22820.78,23010.63,23036.07,22702.61,"1.82e+09"
"1895",2016-08-25,22814.95,22814.37,22898.12,22735.03,"1.63e+09"
"1896",2016-08-26,22909.54,22827.22,22997.4,22827.22,"1.65e+09"
"1897",2016-08-29,22821.34,22904.2,22922.68,22762.73,"1.3e+09"
"1898",2016-08-30,23016.11,22945.08,23073.52,22898.78,"1.64e+09"
"1899",2016-08-31,22976.88,23043.08,23063.15,22939.87,"1.93e+09"
"1900",2016-09-01,23162.34,22897.16,23193.03,22843.42,"2.17e+09"
"1901",2016-09-02,23266.7,23157.01,23306.48,23152.79,"2.59e+09"
"1902",2016-09-05,23649.55,23576.31,23688.41,23530.36,"1.97e+09"
"1903",2016-09-06,23787.68,23683.28,23787.68,23548.55,"1.89e+09"
"1904",2016-09-07,23741.81,23785.23,23830.75,23695.68,"2e+09"
"1905",2016-09-08,23919.34,23704.36,23928.93,23663.59,"1.74e+09"
"1906",2016-09-09,24099.7,23924.77,24364,23914.73,"2.86e+09"
"1907",2016-09-12,23290.6,23596.03,23625.37,23290.6,"2.61e+09"
"1908",2016-09-13,23215.76,23564.13,23652.41,23196.49,"1.67e+09"
"1909",2016-09-14,23190.64,23225.58,23371.53,23155.73,"1.52e+09"
"1910",2016-09-15,23335.59,23237.2,23471.48,23194.37,"1.75e+09"
"1911",2016-09-19,23550.45,23486.62,23625.92,23394.95,"2.12e+09"
"1912",2016-09-20,23530.86,23494.01,23556.06,23397.13,"1.53e+09"
"1913",2016-09-21,23669.9,23522.86,23729.02,23436.23,"1.68e+09"
"1914",2016-09-22,23759.8,23920.18,24058.65,23683.58,"2.4e+09"
"1915",2016-09-23,23686.48,23836.6,23846.71,23628.64,"1.93e+09"
"1916",2016-09-26,23317.92,23554.83,23563.5,23276.13,"1.7e+09"
"1917",2016-09-27,23571.9,23356.03,23646.03,23295.05,"1.87e+09"
"1918",2016-09-28,23619.65,23455.73,23619.65,23370.44,"1.57e+09"
"1919",2016-09-29,23739.47,23828.6,23828.6,23607.99,"1.66e+09"
"1920",2016-09-30,23297.15,23435.29,23484.37,23239.36,"1.73e+09"
"1921",2016-10-03,23584.43,23652.83,23698.3,23500.71,"982850000"
"1922",2016-10-04,23689.44,23665.35,23689.44,23518.56,"1.04e+09"
"1923",2016-10-05,23788.31,23619.91,23847.46,23566.22,"1.34e+09"
"1924",2016-10-06,23952.5,23859.41,24004.09,23826.45,"1.77e+09"
"1925",2016-10-07,23851.82,23948.95,23948.95,23770.14,"1.17e+09"
"1926",2016-10-11,23549.52,24013.84,24064.5,23441.07,"2.22e+09"
"1927",2016-10-12,23407.05,23386.92,23444.67,23267.63,"1.9e+09"
"1928",2016-10-13,23031.3,23300.38,23347.97,23006.12,"2.02e+09"
"1929",2016-10-14,23233.31,23119.96,23318.36,23087.14,"1.55e+09"
"1930",2016-10-17,23037.54,23164.54,23177.19,22978.01,"1.16e+09"
"1931",2016-10-18,23394.39,23130.2,23402.89,23130.2,"1.42e+09"
"1932",2016-10-19,23304.97,23393.8,23445.56,23234.67,"1.04e+09"
"1933",2016-10-20,23374.4,23412.68,23500.82,23360.55,"1.12e+09"
"1934",2016-10-24,23604.08,23431.63,23620.09,23235.61,"1.86e+09"
"1935",2016-10-25,23565.11,23581.69,23631.34,23506.64,"1.22e+09"
"1936",2016-10-26,23325.43,23396.14,23464.03,23310.23,"1.06e+09"
"1937",2016-10-27,23132.35,23347.19,23352.62,23002.53,"1.6e+09"
"1938",2016-10-28,22954.81,23088.83,23157.73,22847.73,"1.25e+09"
"1939",2016-10-31,22934.54,22845.82,23045.53,22775.29,"1.34e+09"
"1940",2016-11-01,23147.07,23015.06,23268.05,23015.06,"1.59e+09"
"1941",2016-11-02,22810.5,22946.06,22956.85,22785.35,"1.09e+09"
"1942",2016-11-03,22683.51,22708.55,22855.01,22683.51,"1.17e+09"
"1943",2016-11-04,22642.62,22611.54,22771.61,22587.59,"1.05e+09"
"1944",2016-11-07,22801.4,22682.71,22867.24,22623.84,"1.42e+09"
"1945",2016-11-08,22909.47,22981.91,22996.97,22820.39,"1.05e+09"
"1946",2016-11-09,22415.19,23048.32,23048.32,21957.71,"3.66e+09"
"1947",2016-11-10,22839.11,22848.74,22918.34,22777.51,"1.64e+09"
"1948",2016-11-11,22531.09,22622.46,22673.31,22442.75,"2.17e+09"
"1949",2016-11-14,22222.22,22344.23,22359.01,22118.87,"1.97e+09"
"1950",2016-11-15,22323.91,22270.9,22411.12,22254.09,"1.51e+09"
"1951",2016-11-16,22280.53,22439.98,22499.39,22280.53,"1.66e+09"
"1952",2016-11-17,22262.88,22170.07,22367.47,22114.02,"1.4e+09"
"1953",2016-11-18,22344.21,22239.23,22374.36,22146.88,"1.16e+09"
"1954",2016-11-21,22357.78,22313.04,22480.75,22227.8,"1.41e+09"
"1955",2016-11-22,22678.07,22491.71,22719.42,22484.6,"1.91e+09"
"1956",2016-11-23,22676.69,22702.41,22804.26,22640.95,"1.82e+09"
"1957",2016-11-24,22608.49,22574.82,22647.38,22487.54,"1.17e+09"
"1958",2016-11-25,22723.45,22609.22,22764.34,22589.53,"1.43e+09"
"1959",2016-11-28,22830.57,22738.94,22964.02,22738.94,"1.87e+09"
"1960",2016-11-29,22737.07,22739.51,22868.14,22724.59,"1.75e+09"
"1961",2016-11-30,22789.77,22842.36,22889.47,22755,"2.13e+09"
"1962",2016-12-01,22878.23,22948.65,23012.28,22837.53,"2.19e+09"
"1963",2016-12-02,22564.82,22736.84,22756.01,22559.2,"2.56e+09"
"1964",2016-12-05,22505.55,22580.75,22628.13,22375.28,"1.68e+09"
"1965",2016-12-06,22675.15,22694.27,22746.67,22625.32,"1.3e+09"
"1966",2016-12-07,22800.92,22805.13,22843.01,22708.88,"1.14e+09"
"1967",2016-12-08,22861.84,23027.38,23076.24,22817.32,"1.76e+09"
"1968",2016-12-09,22760.98,22765.84,22813.85,22660.22,"1.62e+09"
"1969",2016-12-12,22433.02,22860.27,22863.61,22375.58,"2.08e+09"
"1970",2016-12-13,22446.7,22407.62,22458.42,22292.65,"1.78e+09"
"1971",2016-12-14,22456.62,22596.71,22627.6,22456.62,"1.88e+09"
"1972",2016-12-15,22059.4,22257.71,22305.07,21999.3,"2.58e+09"
"1973",2016-12-16,22020.75,21996.38,22155.14,21965.68,"1.96e+09"
"1974",2016-12-19,21832.68,21945.84,21955.94,21786.56,"1.37e+09"
"1975",2016-12-20,21729.06,21767.61,21873.56,21667.19,"1.34e+09"
"1976",2016-12-21,21809.8,21770.89,21910.39,21755.85,"1.24e+09"
"1977",2016-12-22,21636.2,21800.22,21822.18,21594.58,"1.48e+09"
"1978",2016-12-23,21574.76,21553.78,21601.07,21491.83,"1.83e+09"
"1979",2016-12-28,21754.74,21562.7,21811.96,21488.82,"2.24e+09"
"1980",2016-12-29,21790.91,21591.04,21810.4,21587.07,"1.93e+09"
"1981",2016-12-30,22000.56,21818.91,22069.62,21818.91,"2.47e+09"
"1982",2017-01-03,22150.4,21993.36,22189.31,21883.82,"1.34e+09"
"1983",2017-01-04,22134.47,22201.08,22228.06,22076.63,"1.48e+09"
"1984",2017-01-05,22456.69,22302.64,22483.01,22230.31,"1.89e+09"
"1985",2017-01-06,22503.01,22583.29,22605.66,22445.78,"1.43e+09"
"1986",2017-01-09,22558.69,22561.11,22626.43,22476.35,"1.34e+09"
"1987",2017-01-10,22744.85,22561.17,22744.85,22549.86,"1.47e+09"
"1988",2017-01-11,22935.35,22816.01,22944.58,22767.37,"1.6e+09"
"1989",2017-01-12,22829.02,22956.44,22971.49,22751.67,"1.5e+09"
"1990",2017-01-13,22937.38,22879.57,22971.45,22859.28,"1.41e+09"
"1991",2017-01-16,22718.15,22895.36,22908.86,22657.35,"1.35e+09"
"1992",2017-01-17,22840.97,22819.87,22867.84,22710.93,"1.05e+09"
"1993",2017-01-18,23098.26,22889.33,23151.75,22882.02,"1.69e+09"
"1994",2017-01-19,23049.96,23104.35,23104.35,22941.96,"1.17e+09"
"1995",2017-01-20,22885.91,22966.53,22987.68,22858.25,"1.21e+09"
"1996",2017-01-23,22898.52,22926.3,23068.08,22861.29,"1.07e+09"
"1997",2017-01-24,22949.86,22965.25,22986.45,22907.78,"1.46e+09"
"1998",2017-01-25,23049.12,23066.4,23066.4,22961.38,"1.19e+09"
"1999",2017-01-26,23374.17,23173.46,23386.41,23145.31,"1.86e+09"
"2000",2017-01-27,23360.78,23339.15,23397.09,23307.05,"777900000"
"2001",2017-02-01,23318.39,23211.88,23318.39,23082.62,"1.52e+09"
"2002",2017-02-02,23184.52,23309.46,23439.02,23131.37,"987800000"
"2003",2017-02-03,23129.21,23216.97,23226.92,22997.46,"1.34e+09"
"2004",2017-02-06,23348.24,23239.29,23348.24,23149.7,"1.44e+09"
"2005",2017-02-07,23331.57,23287.89,23403.6,23256.69,"1.52e+09"
"2006",2017-02-08,23485.13,23284.76,23520.77,23160.99,"2.6e+09"
"2007",2017-02-09,23525.14,23533.52,23644.63,23489.65,"2.74e+09"
"2008",2017-02-10,23574.98,23645.9,23718.47,23573.85,"2.14e+09"
"2009",2017-02-13,23710.98,23664.53,23751.92,23615.39,"1.99e+09"
"2010",2017-02-14,23703.01,23695.29,23735.11,23614.47,"1.96e+09"
"2011",2017-02-15,23994.87,23771.95,24067.62,23771.95,"3.84e+09"
"2012",2017-02-16,24107.7,24139.31,24161.39,23969.57,"3.81e+09"
"2013",2017-02-17,24033.74,24077.87,24106.34,23944.68,"2.3e+09"
"2014",2017-02-20,24146.08,24066,24202.34,24022.15,"1.94e+09"
"2015",2017-02-21,23963.63,24174.11,24213.64,23909.15,"1.84e+09"
"2016",2017-02-22,24201.96,24059.09,24201.96,23999.55,"2.23e+09"
"2017",2017-02-23,24114.86,24122.18,24216.53,24046.91,"1.88e+09"
"2018",2017-02-24,23965.7,24115.61,24121.91,23958.13,"1.75e+09"
"2019",2017-02-27,23925.05,23941.81,24067.68,23822.88,"1.73e+09"
"2020",2017-02-28,23740.73,23952.64,24007.81,23740.73,"1.67e+09"
"2021",2017-03-01,23776.49,23849.22,23857.28,23730.05,"1.65e+09"
"2022",2017-03-02,23728.07,24044.48,24080.87,23694.33,"2.11e+09"
"2023",2017-03-03,23552.72,23618.36,23635.24,23511.6,"2.39e+09"
"2024",2017-03-06,23596.28,23600.49,23691.05,23574.28,"1.44e+09"
"2025",2017-03-07,23681.07,23630.35,23728,23585.77,"1.28e+09"
"2026",2017-03-08,23782.27,23627.28,23816.23,23563.14,"1.82e+09"
"2027",2017-03-09,23501.56,23667.77,23673.58,23456.06,"1.78e+09"
"2028",2017-03-10,23568.67,23534.98,23603.77,23438.86,"1.53e+09"
"2029",2017-03-13,23829.67,23643.3,23877.59,23567.93,"2.02e+09"
"2030",2017-03-14,23827.95,23871,23918.12,23768.34,"1.86e+09"
"2031",2017-03-15,23792.85,23705.07,23842.81,23645.51,"1.35e+09"
"2032",2017-03-16,24288.28,24101.98,24288.28,24003.75,"2.58e+09"
"2033",2017-03-17,24309.93,24376.13,24385.81,24237.97,"2.51e+09"
"2034",2017-03-20,24501.99,24312.57,24501.99,24312.57,"1.72e+09"
"2035",2017-03-21,24593.12,24565.73,24656.65,24500.35,"2.06e+09"
"2036",2017-03-22,24320.41,24336.33,24380.42,24207.1,"2.14e+09"
"2037",2017-03-23,24327.7,24381.04,24466.73,24271.26,"1.8e+09"
"2038",2017-03-24,24358.27,24396.41,24420.77,24263.17,"1.78e+09"
"2039",2017-03-27,24193.7,24235.69,24434.9,24138.78,"1.73e+09"
"2040",2017-03-28,24345.87,24329.17,24360,24274.52,"1.51e+09"
"2041",2017-03-29,24392.05,24470.66,24470.66,24330.7,"1.83e+09"
"2042",2017-03-30,24301.09,24429.12,24431.12,24250.4,"1.77e+09"
"2043",2017-03-31,24111.59,24305.53,24329.98,24105.38,"1.73e+09"
"2044",2017-04-03,24261.48,24236.56,24261.48,24162.55,"1.71e+09"
"2045",2017-04-05,24400.8,24370.95,24400.8,24166.01,"2.7e+09"
"2046",2017-04-06,24273.72,24310.41,24381.63,24210.69,"1.72e+09"
"2047",2017-04-07,24267.3,24247.01,24268.39,23982.4,"2.25e+09"
"2048",2017-04-10,24262.18,24302.01,24314.66,24215.54,"1.19e+09"
"2049",2017-04-11,24088.46,24280.87,24318.15,24007.85,"1.8e+09"
"2050",2017-04-12,24313.5,24068.91,24313.5,23994.13,"1.53e+09"
"2051",2017-04-13,24261.66,24173.42,24378.38,24158.16,"1.33e+09"
"2052",2017-04-18,23924.54,24268.17,24276.31,23892.59,"1.55e+09"
"2053",2017-04-19,23825.88,23875.98,23893.14,23723.87,"1.57e+09"
"2054",2017-04-20,24056.98,23851.02,24058.87,23827.07,"1.56e+09"
"2055",2017-04-21,24042.02,24143.04,24190.14,23991.87,"1.39e+09"
"2056",2017-04-24,24139.48,24185.76,24206.44,23958.18,"1.38e+09"
"2057",2017-04-25,24455.94,24204.78,24455.94,24201.91,"1.94e+09"
"2058",2017-04-26,24578.43,24563.25,24637.85,24515.23,"1.72e+09"
"2059",2017-04-27,24698.48,24663.1,24717.44,24455.12,"1.62e+09"
"2060",2017-04-28,24615.13,24691.29,24697.03,24563.77,"1.22e+09"
"2061",2017-05-02,24696.13,24773.8,24773.8,24577.33,"1.66e+09"
"2062",2017-05-04,24683.88,24680.45,24683.88,24530.93,"1.81e+09"
"2063",2017-05-05,24476.35,24625.35,24634.28,24358.72,"2.09e+09"
"2064",2017-05-08,24577.91,24604.29,24624.21,24476.2,"1.4e+09"
"2065",2017-05-09,24889.03,24656.95,24889.83,24548.97,"1.42e+09"
"2066",2017-05-10,25015.42,24931.82,25164.97,24931.82,"2.37e+09"
"2067",2017-05-11,25125.55,25101.53,25203.54,25024.76,"1.69e+09"
"2068",2017-05-12,25156.34,25126.48,25211.28,25087.32,"1.46e+09"
"2069",2017-05-15,25371.59,25233.31,25385.72,25213.47,"2.28e+09"
"2070",2017-05-16,25335.94,25413.35,25413.35,25228.46,"1.85e+09"
"2071",2017-05-17,25293.63,25355.76,25374.95,25245.44,"1.56e+09"
"2072",2017-05-18,25136.52,25034.19,25263.81,25025.05,"1.73e+09"
"2073",2017-05-19,25174.87,25171.66,25266.22,25124.06,"1.35e+09"
"2074",2017-05-22,25391.34,25318.29,25450.04,25201.34,"1.45e+09"
"2075",2017-05-23,25403.15,25415.57,25486.98,25307.27,"1.81e+09"
"2076",2017-05-24,25428.5,25382.26,25428.5,25296.66,"1.45e+09"
"2077",2017-05-25,25630.78,25511.46,25680.67,25491.78,"1.95e+09"
"2078",2017-05-26,25639.27,25670.98,25724.4,25588.7,"1.5e+09"
"2079",2017-05-29,25701.63,25672.4,25744.72,25579.15,"1.11e+09"
"2080",2017-05-31,25660.65,25706.45,25817.95,25650.06,"3.09e+09"
"2081",2017-06-01,25809.22,25736.35,25834.75,25614.61,"2.08e+09"
"2082",2017-06-02,25924.05,25926.06,25973,25851.85,"2.05e+09"
"2083",2017-06-05,25862.99,25976.36,25998.66,25801.84,"1.82e+09"
"2084",2017-06-06,25997.14,25819.53,26019.01,25805.02,"1.59e+09"
"2085",2017-06-07,25974.16,26025.21,26073.44,25898.82,"2.06e+09"
"2086",2017-06-08,26063.06,25974,26069.98,25923.21,"1.68e+09"
"2087",2017-06-09,26030.29,26090.33,26090.33,25922.68,"2.98e+09"
"2088",2017-06-12,25708.04,25925.45,25957.78,25689.23,"1.66e+09"
"2089",2017-06-13,25852.1,25826.52,25883.22,25722.63,"1.36e+09"
"2090",2017-06-14,25875.9,25915.46,25915.46,25713.02,"1.49e+09"
"2091",2017-06-15,25565.34,25772.28,25772.28,25565.34,"1.71e+09"
"2092",2017-06-16,25626.49,25601.81,25719.97,25557.8,"1.75e+09"
"2093",2017-06-19,25924.55,25736.2,25939.72,25735.07,"1.15e+09"
"2094",2017-06-20,25843.04,26028.43,26043.1,25833.93,"1.29e+09"
"2095",2017-06-21,25694.58,25752.27,25846.52,25575.98,"1.75e+09"
"2096",2017-06-22,25674.53,25597.46,25867.94,25597.46,"1.6e+09"
"2097",2017-06-23,25670.05,25724.28,25770.37,25648.77,"1.34e+09"
"2098",2017-06-26,25871.89,25727.93,25875.48,25720.38,"1.24e+09"
"2099",2017-06-27,25839.99,25911.2,25929.61,25780.69,"1.22e+09"
"2100",2017-06-28,25683.5,25735.21,25821.36,25625.71,"1.7e+09"
"2101",2017-06-29,25965.42,25872.93,25965.42,25814.8,"1.8e+09"
"2102",2017-06-30,25764.58,25679.64,25816.25,25661.43,"1.67e+09"
"2103",2017-07-03,25784.17,25654.77,25821.39,25654.77,"1.55e+09"
"2104",2017-07-04,25389.01,25782.85,25838.27,25251.72,"2.48e+09"
