"","SMI (SSMI)_history.csv Date","SMI (SSMI)_history.csv Price","SMI (SSMI)_history.csv Open","SMI (SSMI)_history.csv High","SMI (SSMI)_history.csv Low","SMI (SSMI)_history.csv Volume"
"1884",2016-06-17,7713.61,7718.92,7768.12,7710.36,"150190000"
"1885",2016-06-20,7900.22,7850.84,7931.86,7837.72,"63350000"
"1886",2016-06-21,7935.75,7871.7,7952.13,7866.09,"57820000"
"1887",2016-06-22,7972.14,7954.55,7992.66,7901.1,"51020000"
"1888",2016-06-23,8023.05,7963.35,8079.48,7943.63,"52560000"
"1889",2016-06-24,7747.18,7506.13,7879.21,7475.54,"159870000"
"1890",2016-06-27,7594.49,7696.27,7764.97,7573.21,"124790000"
"1891",2016-06-28,7773.8,7738.88,7815.7,7724.28,"113260000"
"1892",2016-06-29,7978.96,7850.61,7978.96,7832.14,"83190000"
"1893",2016-06-30,8020.15,7944.89,8030.15,7923.7,"83900000"
"1894",2016-07-01,8085.21,8048.15,8098.29,8013.78,"61970000"
"1895",2016-07-04,8056.71,8093.69,8111.7,8036.2,"37140000"
"1896",2016-07-05,7941.67,8022.37,8028.18,7918.38,"55440000"
"1897",2016-07-06,7898.21,7914.44,7960.65,7845.89,"77400000"
"1898",2016-07-07,7964.23,7950.96,8000.35,7928.18,"59210000"
"1899",2016-07-08,8037.94,7953.24,8037.94,7929.91,"63930000"
"1900",2016-07-11,8117.11,8043.03,8121.67,8041.18,"54500000"
"1901",2016-07-12,8143.13,8101.22,8144.88,8085.91,"79050000"
"1902",2016-07-13,8142.33,8140.79,8161.17,8120.45,"71160000"
"1903",2016-07-14,8174.02,8162.29,8188.61,8129.65,"71150000"
"1904",2016-07-15,8156.26,8154.04,8159.56,8124.04,"70520000"
"1905",2016-07-18,8161.6,8143.91,8181.56,8120.12,"44200000"
"1906",2016-07-19,8111.48,8144.53,8155.74,8070.99,"51230000"
"1907",2016-07-20,8197.43,8150.04,8197.43,8120.08,"44560000"
"1908",2016-07-21,8182.45,8216.67,8235.52,8171.44,"52360000"
"1909",2016-07-22,8194.73,8170.66,8199.55,8135.78,"45690000"
"1910",2016-07-25,8194.41,8204.82,8235.72,8163.62,"45230000"
"1911",2016-07-26,8227.2,8206.17,8240.46,8158.77,"45670000"
"1912",2016-07-27,8221.33,8246.48,8262.7,8221.04,"49170000"
"1913",2016-07-28,8095.07,8212.81,8254.03,8095.07,"73400000"
"1914",2016-07-29,8127.2,8085.45,8146.55,8084.16,"57620000"
"1915",2016-08-02,8011.24,8122.04,8122.04,8009.23,"74130000"
"1916",2016-08-03,8010.1,8029.07,8032.35,7973.48,"48660000"
"1917",2016-08-04,8081.14,8034.59,8087.09,8013.6,"44290000"
"1918",2016-08-05,8194.34,8104.83,8203.42,8095.31,"47260000"
"1919",2016-08-08,8168.84,8214.27,8229.73,8159.23,"40010000"
"1920",2016-08-09,8229.42,8169.31,8236.46,8158.49,"35900000"
"1921",2016-08-10,8208.9,8201.81,8253.96,8198.83,"41430000"
"1922",2016-08-11,8296.14,8243.94,8296.14,8214.98,"42230000"
"1923",2016-08-12,8295.04,8288.73,8305.11,8274.46,"34060000"
"1924",2016-08-15,8305.28,8288.25,8317.84,8283.11,"26990000"
"1925",2016-08-16,8215.45,8266.1,8275.33,8215.45,"42680000"
"1926",2016-08-17,8153.8,8228.16,8233.67,8141.02,"35350000"
"1927",2016-08-18,8189.73,8158.25,8194.03,8155.23,"41420000"
"1928",2016-08-19,8127.28,8193.81,8194.57,8099.57,"44630000"
"1929",2016-08-22,8157.85,8166.29,8204.4,8121.71,"40120000"
"1930",2016-08-23,8201.61,8172.32,8222.68,8171.37,"36610000"
"1931",2016-08-24,8199.83,8171.96,8222.85,8161.24,"45600000"
"1932",2016-08-25,8141.28,8148.74,8152.59,8098.9,"41960000"
"1933",2016-08-26,8168.32,8118.07,8173.19,8105.81,"36860000"
"1934",2016-08-29,8184.09,8154.41,8186.03,8125.41,"27220000"
"1935",2016-08-30,8236.01,8194.78,8248,8188.52,"42420000"
"1936",2016-08-31,8202.13,8228.34,8253.11,8180.94,"57860000"
"1937",2016-09-01,8142.64,8219.92,8241.06,8124.02,"58130000"
"1938",2016-09-02,8294.3,8178.42,8294.3,8165.89,"54870000"
"1939",2016-09-05,8310.37,8283.37,8324.07,8283.37,"33880000"
"1940",2016-09-06,8304.34,8323.24,8333.71,8293.46,"42640000"
"1941",2016-09-07,8320.99,8299.01,8326.95,8256.59,"52700000"
"1942",2016-09-08,8315.2,8319.92,8351.34,8274.71,"53090000"
"1943",2016-09-09,8264.13,8306.04,8322.39,8250.05,"59640000"
"1944",2016-09-12,8206.2,8168.92,8210.75,8138.47,"51180000"
"1945",2016-09-13,8174.73,8244.45,8249.68,8174.73,"50210000"
"1946",2016-09-14,8162.65,8207.7,8211.32,8152.86,"59130000"
"1947",2016-09-15,8184.84,8144.32,8184.84,8135.22,"49520000"
"1948",2016-09-16,8130.44,8174.85,8189.2,8114.76,"136680000"
"1949",2016-09-19,8195.71,8185.06,8207.08,8172.1,"40890000"
"1950",2016-09-20,8237.54,8172.61,8274.71,8168.11,"49410000"
"1951",2016-09-21,8226.47,8277.35,8288.61,8217.83,"46240000"
"1952",2016-09-22,8307.63,8253.99,8326.44,8250.19,"49280000"
"1953",2016-09-23,8272.89,8290.67,8297.42,8236.97,"43720000"
"1954",2016-09-26,8165.05,8224.79,8226.59,8158.73,"53580000"
"1955",2016-09-27,8175.42,8203.36,8207.41,8120.44,"63750000"
"1956",2016-09-28,8220.07,8220.18,8269.96,8205.7,"44920000"
"1957",2016-09-29,8164.2,8279.88,8281.83,8148.07,"46530000"
"1958",2016-09-30,8139.01,8073.23,8142.32,8020.36,"85580000"
"1959",2016-10-03,8166.32,8158.74,8185.88,8145.94,"36660000"
"1960",2016-10-04,8230.73,8164.65,8230.73,8163.61,"55780000"
"1961",2016-10-05,8195.23,8193.47,8220.81,8160.88,"50490000"
"1962",2016-10-06,8170.44,8207.92,8221.08,8148.53,"43010000"
"1963",2016-10-07,8124.59,8157.44,8181.2,8108.88,"49150000"
"1964",2016-10-10,8172.22,8120.82,8182.08,8058.63,"45160000"
"1965",2016-10-11,8135.15,8152.33,8187.33,8135.15,"45320000"
"1966",2016-10-12,8068.56,8122.75,8127.78,8068.56,"38910000"
"1967",2016-10-13,7999.93,8022.91,8027.09,7950,"55140000"
"1968",2016-10-14,8089.91,8029.27,8130.22,8028.21,"50470000"
"1969",2016-10-17,8000.96,8065.61,8078.57,8000.96,"42390000"
"1970",2016-10-18,8074.69,8037.94,8079.66,8026.33,"46210000"
"1971",2016-10-19,8093.78,8088.79,8109.13,8056.31,"54670000"
"1972",2016-10-20,8069.27,8063.85,8103.77,8016.94,"54970000"
"1973",2016-10-21,8034.86,8078.91,8082.22,8018.26,"46850000"
"1974",2016-10-24,7991.88,8064.49,8079.96,7987.21,"49980000"
"1975",2016-10-25,7929.87,7996.59,8010.31,7929.87,"5.1e+07"
"1976",2016-10-26,7892.77,7918.89,7925.59,7862.42,"49680000"
"1977",2016-10-27,7924.39,7850.89,7929.56,7833.46,"69380000"
"1978",2016-10-28,7908.57,7870.99,7931.25,7844.85,"63130000"
"1979",2016-10-31,7827.74,7864.86,7874.67,7827.74,"54590000"
"1980",2016-11-01,7761.34,7864.67,7870.06,7761.34,"56580000"
"1981",2016-11-02,7700.41,7728.79,7763.75,7699.9,"63840000"
"1982",2016-11-03,7640.94,7671.85,7699.09,7640.94,"81950000"
"1983",2016-11-04,7593.2,7618.17,7626.73,7585.56,"81530000"
"1984",2016-11-07,7735.22,7688.16,7739.66,7682.44,"64140000"
"1985",2016-11-08,7744.03,7731.02,7764.71,7709.4,"49120000"
"1986",2016-11-09,7897.84,7701.39,7907.75,7699.14,"1.12e+08"
"1987",2016-11-10,7928.77,7958.7,8004.17,7864.59,"163590000"
"1988",2016-11-11,7880.29,7967.78,7976.39,7853.51,"91530000"
"1989",2016-11-14,7900.57,7949.5,7976.17,7849.36,"105100000"
"1990",2016-11-15,7909.2,7920.08,7930.97,7853.28,"72400000"
"1991",2016-11-16,7914.02,7933.38,7940.56,7887.15,"61760000"
"1992",2016-11-17,7964.68,7916.42,7965.27,7897.4,"56280000"
"1993",2016-11-18,7904.55,7974.56,7981.01,7904.55,"63950000"
"1994",2016-11-21,7849.86,7897.48,7898.35,7843.82,"46320000"
"1995",2016-11-22,7741.82,7873.99,7881.24,7741.82,"50410000"
"1996",2016-11-23,7752.24,7761.28,7784.92,7702.39,"51850000"
"1997",2016-11-24,7798.5,7785.08,7809.27,7752.13,"35610000"
"1998",2016-11-25,7881.53,7834.62,7897.45,7824.69,"48840000"
"1999",2016-11-28,7823.23,7883.82,7883.82,7815.68,"42730000"
"2000",2016-11-29,7845.01,7786.62,7853.24,7777.91,"48030000"
"2001",2016-11-30,7875.19,7832.8,7900.62,7824.76,"81120000"
"2002",2016-12-01,7779.11,7849.85,7851.79,7758.59,"69970000"
"2003",2016-12-02,7784.01,7732.21,7792.22,7695.63,"51830000"
"2004",2016-12-05,7845.68,7788.15,7895.97,7786.05,"58320000"
"2005",2016-12-06,7912.39,7836.43,7912.39,7834.55,"63570000"
"2006",2016-12-07,7930.25,7952.64,7973.97,7906.76,"97140000"
"2007",2016-12-08,7953.68,7944.82,7956.12,7905.63,"81820000"
"2008",2016-12-09,8099.63,7984.21,8123.75,7967.91,"66990000"
"2009",2016-12-12,8040.09,8096.6,8104.79,8034.02,"56640000"
"2010",2016-12-13,8162.53,8016.63,8170.79,8015.97,"63360000"
"2011",2016-12-14,8140.41,8152.6,8154.91,8108.48,"66580000"
"2012",2016-12-15,8214.3,8131.29,8215.81,8127.5,"83040000"
"2013",2016-12-16,8227.72,8245.8,8245.8,8198.38,"105680000"
"2014",2016-12-19,8234.49,8211.11,8242.63,8194.41,"42490000"
"2015",2016-12-20,8243,8230.16,8279.99,8221.45,"48480000"
"2016",2016-12-21,8233.45,8225.52,8262.48,8206.31,"41820000"
"2017",2016-12-22,8237.98,8231.19,8256.52,8208.96,"36190000"
"2018",2016-12-23,8232.64,8235.5,8260.84,8209.7,"29570000"
"2019",2016-12-27,8259.45,8253.27,8279.77,8246.45,"15780000"
"2020",2016-12-28,8256.61,8260.03,8276.19,8239.74,"25410000"
"2021",2016-12-29,8251.13,8222.35,8272.31,8222.35,"27290000"
"2022",2016-12-30,8219.87,8240.26,8256.92,8199.73,"29980000"
"2023",2017-01-03,8316.18,8302.86,8335.86,8283.6,"62460000"
"2024",2017-01-04,8354.81,8347.87,8358.3,8309.07,"67010000"
"2025",2017-01-05,8392.49,8330.97,8392.49,8328.91,"52550000"
"2026",2017-01-06,8417.46,8389.07,8417.46,8373,"40410000"
"2027",2017-01-09,8424.86,8430.74,8434.63,8390.03,"37760000"
"2028",2017-01-10,8449.19,8437,8449.57,8388.58,"50520000"
"2029",2017-01-11,8427.15,8448.53,8473.86,8425.23,"58900000"
"2030",2017-01-12,8375.02,8407.78,8410.9,8353.66,"63590000"
"2031",2017-01-13,8452.19,8425.19,8452.78,8400.26,"59480000"
"2032",2017-01-16,8362.6,8415.73,8436.65,8362.3,"45960000"
"2033",2017-01-17,8304.1,8345.27,8350.18,8295.28,"54030000"
"2034",2017-01-18,8312.42,8327.23,8333.16,8277.5,"67050000"
"2035",2017-01-19,8273.08,8321.77,8326.61,8256.74,"54620000"
"2036",2017-01-20,8275.13,8268.23,8289.31,8246.9,"78560000"
"2037",2017-01-23,8229.01,8229.91,8243.5,8192.58,"48530000"
"2038",2017-01-24,8246.66,8250.18,8274.44,8232.51,"48310000"
"2039",2017-01-25,8387.55,8263.25,8387.55,8261.4,"71800000"
"2040",2017-01-26,8405.48,8429.6,8475.15,8405.48,"74670000"
"2041",2017-01-27,8379.57,8412.32,8422.25,8345.9,"73970000"
"2042",2017-01-30,8320.83,8383.12,8383.32,8305.19,"56580000"
"2043",2017-01-31,8291.69,8310.69,8350.94,8279.22,"69670000"
"2044",2017-02-01,8329.17,8345.54,8384.3,8319.47,"67540000"
"2045",2017-02-02,8276.7,8297.08,8316.31,8264.81,"63150000"
"2046",2017-02-03,8350.84,8298.89,8368.72,8297.79,"53930000"
"2047",2017-02-06,8330.93,8354.34,8382.16,8318.76,"47840000"
"2048",2017-02-07,8370.14,8333.4,8402.92,8330.8,"59190000"
"2049",2017-02-08,8378.73,8383.19,8401.54,8331.48,"78880000"
"2050",2017-02-09,8437.54,8400.15,8438.88,8395.33,"54820000"
"2051",2017-02-10,8456.22,8442.43,8456.22,8409.2,"53220000"
"2052",2017-02-13,8462.88,8448.75,8490.14,8442.82,"41310000"
"2053",2017-02-14,8426.15,8459.1,8461.51,8420.25,"52930000"
"2054",2017-02-15,8486.27,8458.04,8488.97,8449.21,"53410000"
"2055",2017-02-16,8467.52,8460.76,8481.98,8437.74,"58370000"
"2056",2017-02-17,8506.49,8461.6,8506.49,8433.37,"88200000"
"2057",2017-02-20,8514.52,8530.61,8536.15,8502.12,"37040000"
"2058",2017-02-21,8567.18,8498.56,8585.26,8498.37,"46590000"
"2059",2017-02-22,8585.85,8567.36,8598.65,8545.49,"56960000"
"2060",2017-02-23,8569.36,8567.09,8587.32,8561.47,"48290000"
"2061",2017-02-24,8525.62,8557.25,8562.86,8470.17,"62340000"
"2062",2017-02-27,8520.56,8542.38,8548.95,8498.55,"43870000"
"2063",2017-02-28,8545.81,8533.11,8545.81,8508.76,"50400000"
"2064",2017-03-01,8634.7,8572.07,8636.31,8571.53,"73730000"
"2065",2017-03-02,8661.63,8661.5,8675.97,8631.75,"65900000"
"2066",2017-03-03,8670.06,8637.78,8670.06,8620.39,"62870000"
"2067",2017-03-06,8664.8,8634.44,8664.94,8626.73,"53610000"
"2068",2017-03-07,8623.97,8655.67,8665.79,8617.78,"58330000"
"2069",2017-03-08,8626.65,8617.29,8643.73,8595.7,"58530000"
"2070",2017-03-09,8639.7,8608.01,8641.01,8585.4,"61690000"
"2071",2017-03-10,8669.97,8648.03,8672.01,8638.02,"54230000"
"2072",2017-03-13,8683.05,8676.08,8702.62,8656.37,"45740000"
"2073",2017-03-14,8663.54,8682.18,8687.67,8654.24,"48970000"
"2074",2017-03-15,8688.86,8676.61,8689.59,8661.45,"59530000"
"2075",2017-03-16,8667.48,8667.52,8671.98,8641.97,"66630000"
"2076",2017-03-17,8698.53,8670.96,8698.82,8659.14,"137170000"
"2077",2017-03-20,8695.04,8679.26,8698.86,8677.28,"44550000"
"2078",2017-03-21,8614.86,8697.6,8704.11,8613.02,"59910000"
"2079",2017-03-22,8567.88,8559.57,8579.35,8522.79,"80180000"
"2080",2017-03-23,8628.64,8573.73,8628.64,8556.21,"66750000"
"2081",2017-03-24,8613.64,8618.2,8636.42,8593.72,"52210000"
"2082",2017-03-27,8594.54,8546.34,8594.54,8519.26,"53430000"
"2083",2017-03-28,8597.02,8610.19,8629.24,8568.18,"5.2e+07"
"2084",2017-03-29,8661.53,8635.8,8673.08,8601.54,"50190000"
"2085",2017-03-30,8704.39,8676.18,8710.26,8661.6,"44960000"
"2086",2017-03-31,8658.89,8647.23,8673.84,8642.35,"53250000"
"2087",2017-04-03,8633.86,8669.5,8698.05,8632.97,"49750000"
"2088",2017-04-04,8646.99,8631.89,8657.79,8610.06,"50550000"
"2089",2017-04-05,8640.51,8636.31,8670.16,8625.42,"59290000"
"2090",2017-04-06,8638.37,8601.89,8651.47,8579,"49720000"
"2091",2017-04-07,8640.91,8607.87,8646.47,8590.58,"47800000"
"2092",2017-04-10,8616.68,8627.98,8631.06,8581.52,"47440000"
"2093",2017-04-11,8641.55,8580.82,8648.84,8578.8,"48680000"
"2094",2017-04-12,8663.77,8654.96,8691.59,8640.31,"47620000"
"2095",2017-04-13,8629.02,8639.59,8646.28,8615.62,"49890000"
"2096",2017-04-18,8529.28,8635.47,8643.15,8524.19,"61390000"
"2097",2017-04-19,8532.27,8522.27,8533.42,8491.61,"50770000"
"2098",2017-04-20,8557.87,8518.58,8574.6,8515.88,"51440000"
"2099",2017-04-21,8553.99,8559.55,8573.49,8537.87,"59070000"
"2100",2017-04-24,8711.32,8659.09,8713.16,8652.59,"80750000"
"2101",2017-04-25,8775.24,8718.23,8787.37,8716.37,"64650000"
"2102",2017-04-26,8830.29,8773.14,8837.34,8769.04,"66140000"
"2103",2017-04-27,8844.78,8789.49,8853.96,8789.49,"59340000"
"2104",2017-04-28,8812.67,8835.97,8837.17,8793.12,"68590000"
"2105",2017-05-02,8868.56,8834.28,8868.56,8830.79,"68910000"
"2106",2017-05-03,8891.89,8863.15,8899.45,8853.79,"53560000"
"2107",2017-05-04,8980.02,8912.9,8980.02,8911.72,"55200000"
"2108",2017-05-05,9016.66,8941.82,9016.96,8936.06,"62050000"
"2109",2017-05-08,9039.61,9002.26,9043.82,8988.61,"63040000"
"2110",2017-05-09,9113.83,9037.85,9121.1,9037.85,"59480000"
"2111",2017-05-10,9089.8,9062.38,9090.69,9041.35,"44940000"
"2112",2017-05-11,9064.88,9090.92,9117.82,9061.16,"54410000"
"2113",2017-05-12,9123.41,9061.19,9123.41,9058.1,"75690000"
"2114",2017-05-15,9108.25,9122.25,9134.36,9079.01,"49700000"
"2115",2017-05-16,9127.61,9085.46,9136.95,9081.59,"74910000"
"2116",2017-05-17,9001.6,9066.64,9108.64,8978.71,"79940000"
"2117",2017-05-18,8938.37,8955.13,8968.38,8897.4,"86530000"
"2118",2017-05-19,9022.51,8964.62,9025.81,8964,"68850000"
"2119",2017-05-22,9084.78,9043.6,9094.68,9019.36,"60790000"
"2120",2017-05-23,9061.76,9065.05,9082.6,9038.21,"62500000"
"2121",2017-05-24,9035.09,9041.95,9069.18,9027.84,"55140000"
"2122",2017-05-26,9042.03,9017.73,9059.05,9011.93,"66850000"
"2123",2017-05-29,9031.96,9017.76,9047.62,9001.79,"34730000"
"2124",2017-05-30,9007.54,8999.62,9026.4,8973.12,"57230000"
"2125",2017-05-31,9016.64,9010.58,9076.47,9006.87,"87910000"
"2126",2017-06-01,9024.92,9008.91,9074.63,9008.91,"58250000"
"2127",2017-06-02,9043.96,9071.13,9088.91,9011.67,"67510000"
"2128",2017-06-06,8908.27,8956.64,8985.77,8902.9,"60590000"
"2129",2017-06-07,8876.73,8902.46,8943.3,8876.73,"47230000"
"2130",2017-06-08,8811.62,8884.67,8890.87,8811.31,"49470000"
"2131",2017-06-09,8845.85,8826.82,8875.88,8806.91,"45470000"
"2132",2017-06-12,8807.85,8812.93,8833.36,8791.21,"60180000"
"2133",2017-06-13,8867.07,8835.34,8879.25,8824.47,"53690000"
"2134",2017-06-14,8849.4,8877.06,8917.5,8849.4,"61790000"
"2135",2017-06-15,8853.01,8854.52,8856.82,8778.45,"65410000"
"2136",2017-06-16,8963.29,8903.14,8963.29,8902.77,"134280000"
"2137",2017-06-19,9030.3,9014.34,9036.18,8972.27,"58300000"
"2138",2017-06-20,9023.55,9057.97,9066.62,9018.27,"52240000"
"2139",2017-06-21,8985.61,8993.41,8996.57,8932.41,"53350000"
"2140",2017-06-22,9051.27,9025.91,9051.27,8982.88,"64730000"
"2141",2017-06-23,9032.89,9041.51,9047.64,8989.84,"40770000"
"2142",2017-06-26,9121.22,9125.51,9148.61,9099.91,"49910000"
"2143",2017-06-27,9072.92,9100.47,9112.43,9044.15,"53320000"
"2144",2017-06-28,9076.73,9069.62,9085.36,9040.33,"73730000"
"2145",2017-06-29,8944.04,9101.27,9111.78,8943.36,"71510000"
"2146",2017-06-30,8906.89,8930.3,8998.48,8902.57,"56700000"
"2147",2017-07-03,9009.81,8944.9,9027.42,8943.58,"50910000"
"2148",2017-07-04,8971.4,8979.84,9010.57,8966.71,"36470000"
"2149",2017-07-05,8954.1,8926.06,8959.36,8908.85,"51140000"
"2150",2017-07-06,8886.95,8945.39,8949.14,8835.12,"58620000"
"2151",2017-07-07,8883.27,8873.21,8891.46,8850.44,"50170000"
"2152",2017-07-10,8943.84,8928.76,8958,8906.43,"44070000"
"2153",2017-07-11,8874.07,8943.98,8952.15,8874.07,"41740000"
"2154",2017-07-12,9015.6,8885.58,9024.05,8884.7,"43520000"
"2155",2017-07-13,9003.57,9027.46,9050.48,8997.36,"40680000"
"2156",2017-07-14,9034.57,9020.36,9046.59,8998.9,"38490000"
"2157",2017-07-17,9038.65,9041.43,9052.64,8998.49,"33690000"
"2158",2017-07-18,8977.98,9044.49,9086.06,8966.95,"48080000"
"2159",2017-07-19,9024.32,9019.04,9046.41,8990.43,"41840000"
"2160",2017-07-20,9027.37,9061.07,9077.44,8992.12,"54400000"
"2161",2017-07-21,8938.68,9031.46,9049.88,8935.5,"63090000"
"2162",2017-07-24,8898.23,8949.97,8950.58,8887.07,"55280000"
"2163",2017-07-25,8937.9,8920.59,8987.15,8912.2,"53810000"
"2164",2017-07-26,8990.34,8965.79,9023.15,8961.57,"46770000"
"2165",2017-07-27,9017.79,8983.04,9061.83,8968.81,"49010000"
"2166",2017-07-28,9019.31,8990.84,9042.35,8955.28,"77730000"
"2167",2017-07-31,9055,9026.81,9101.81,9023.12,"55320000"
"2168",2017-08-02,9122.68,9088.14,9142.62,9073.29,"58570000"
"2169",2017-08-03,9136.61,9118.76,9159.23,9092.19,"40060000"
"2170",2017-08-04,9176.99,9122.78,9187.04,9110.86,"47860000"
"2171",2017-08-07,9155.13,9187.94,9198.45,9140.91,"37330000"
"2172",2017-08-08,9162.33,9147.15,9189.52,9140.23,"35290000"
"2173",2017-08-09,9027.15,9084.58,9089.6,9005.86,"53940000"
"2174",2017-08-10,8949.86,9033.34,9045.06,8947.84,"44530000"
"2175",2017-08-11,8884.04,8905.38,8920.53,8863.36,"46980000"
"2176",2017-08-14,9031.27,8941.34,9039.82,8934.28,"39530000"
"2177",2017-08-15,9012.52,9051.5,9067.18,8991.54,"36050000"
"2178",2017-08-16,9037.92,9038.46,9070.3,9035.78,"3.2e+07"
"2179",2017-08-17,8945.4,8958.69,9003.19,8942.78,"45280000"
"2180",2017-08-18,8874.35,8876.62,8885.27,8850.19,"45690000"
"2181",2017-08-21,8883.78,8866.2,8934.73,8856.61,"37810000"
"2182",2017-08-22,8963.83,8944.43,8972.91,8918.86,"36540000"
"2183",2017-08-23,8958.49,8954.88,8964.25,8916.89,"38230000"
"2184",2017-08-24,8943.04,8968.77,8980.77,8933.34,"37790000"
"2185",2017-08-25,8906.18,8935.22,8961.98,8904.88,"35530000"
"2186",2017-08-28,8864.23,8875.49,8894.32,8856.66,"26370000"
"2187",2017-08-29,8814.54,8802.84,8832.73,8752.21,"55880000"
"2188",2017-08-30,8851.26,8872.95,8876.72,8827.43,"43620000"
"2189",2017-08-31,8925.45,8890.93,8940.56,8867.47,"57880000"
"2190",2017-09-01,8941.62,8944.65,8949.28,8917.24,
"2191",2017-09-04,8864.46,8874.86,8901.06,8856.76,"32500000"
"2192",2017-09-05,8869.56,8861.15,8929.57,8858.43,"45100000"
"2193",2017-09-06,8859.47,8809.65,8874.25,8797.08,"52210000"
"2194",2017-09-07,8906.66,8875.65,8921.27,8834.36,"51220000"
"2195",2017-09-08,8912.05,8886.65,8923.18,8877.7,"39710000"
"2196",2017-09-11,8982.23,8925.53,8984.38,8925.49,"52440000"
"2197",2017-09-12,9053.62,9021.31,9053.95,9007.44,"58120000"
"2198",2017-09-13,9053.83,9044.21,9075.66,9023.55,"50900000"
"2199",2017-09-14,9071.43,9039.03,9071.43,9033.41,"50370000"
"2200",2017-09-15,9028.05,9049.48,9057.6,9001.88,"121660000"
"2201",2017-09-18,9048.11,9062.7,9071.34,9037.35,"35280000"
"2202",2017-09-19,9093.2,9043.16,9096.86,9031.98,"43540000"
"2203",2017-09-20,9095.65,9072.47,9116.92,9072.47,"39620000"
"2204",2017-09-21,9134.13,9111.55,9144.12,9110.27,"54970000"
"2205",2017-09-22,9136.72,9142.59,9156.41,9125.81,"38400000"
"2206",2017-09-25,9140.47,9124.15,9167.35,9114.03,"42320000"
"2207",2017-09-26,9113.65,9122.51,9156.02,9096.84,"42030000"
"2208",2017-09-27,9098.58,9118.85,9144.78,9096.92,"49950000"
"2209",2017-09-28,9112.16,9089.32,9123.48,9075.89,"44380000"
"2210",2017-09-29,9157.46,9107.17,9157.46,9097.34,"42580000"
"2211",2017-10-02,9242.15,9177.03,9242.15,9174.65,"49360000"
"2212",2017-10-03,9283.74,9256.31,9284.09,9244.52,"40090000"
"2213",2017-10-04,9283.97,9275.36,9284.79,9251.49,"46820000"
"2214",2017-10-05,9262.66,9270.8,9277.82,9248.7,"42640000"
"2215",2017-10-06,9252.12,9273.34,9289.13,9239.37,"50520000"
"2216",2017-10-09,9259.34,9251.81,9272.27,9241.32,"34240000"
"2217",2017-10-10,9267.17,9259.19,9282.4,9247.81,"35950000"
"2218",2017-10-11,9265.34,9275.21,9287.8,9258.32,"32610000"
"2219",2017-10-12,9297.34,9282.45,9301.9,9257.02,"41530000"
"2220",2017-10-13,9311.69,9304.29,9312.96,9280.03,"41440000"
"2221",2017-10-16,9274.59,9299.73,9310.05,9271.14,"34240000"
"2222",2017-10-17,9269.86,9291.06,9307.69,9249.82,"46500000"
"2223",2017-10-18,9309.61,9258.65,9318.04,9256.52,"40390000"
"2224",2017-10-19,9233.52,9285.31,9300.29,9222.54,"45470000"
"2225",2017-10-20,9237.13,9272.41,9279.08,9213.76,"56050000"
"2226",2017-10-23,9248.49,9239.23,9277,9229.46,"38280000"
"2227",2017-10-24,9194.84,9243.07,9244.71,9185.72,"50030000"
"2228",2017-10-25,9084.04,9191.73,9202.58,9062.64,"51600000"
"2229",2017-10-26,9200.08,9071.88,9200.08,9071.88,"6e+07"
"2230",2017-10-27,9183.42,9200.11,9254.36,9168.24,"64480000"
"2231",2017-10-30,9175.5,9147.13,9203.94,9130.33,"40620000"
"2232",2017-10-31,9242.18,9178.07,9253.3,9165.12,"54510000"
"2233",2017-11-01,9267.82,9268.9,9299.24,9256.33,"55710000"
"2234",2017-11-02,9279.65,9265.4,9285.94,9226.23,"58350000"
"2235",2017-11-03,9322.05,9276.87,9322.05,9267.97,"41570000"
"2236",2017-11-06,9288.78,9305.48,9327.74,9288.78,"35970000"
"2237",2017-11-07,9220.16,9298.48,9302.4,9212.55,"40250000"
"2238",2017-11-08,9265.83,9233.6,9265.83,9201.56,"43150000"
"2239",2017-11-09,9245.5,9252.5,9284.5,9243.5,
