"","S&P TSX Composite (GSPTSE)_history.csv Date","S&P TSX Composite (GSPTSE)_history.csv Price","S&P TSX Composite (GSPTSE)_history.csv Open","S&P TSX Composite (GSPTSE)_history.csv High","S&P TSX Composite (GSPTSE)_history.csv Low","S&P TSX Composite (GSPTSE)_history.csv Volume"
"1862",2016-06-02,14136.99,14055.84,14147.63,14017.05,"159510000"
"1863",2016-06-03,14226.78,14153.97,14240.29,14128.16,"225080000"
"1864",2016-06-06,14276.16,14261.21,14297.51,14236.72,"221590000"
"1865",2016-06-07,14365.61,14272.11,14365.61,14272.11,"231780000"
"1866",2016-06-08,14313.1,14411.6,14450.91,14289.66,"273080000"
"1867",2016-06-09,14240.02,14270.48,14270.48,14203.37,"204020000"
"1868",2016-06-10,14037.54,14214.77,14214.77,14003.74,"206940000"
"1869",2016-06-13,13993.88,14035.42,14078.63,13958.82,"230790000"
"1870",2016-06-14,13884.23,13981.59,13999.96,13855.48,"212740000"
"1871",2016-06-15,13923.45,13883.87,13987.57,13883.87,"233770000"
"1872",2016-06-16,13882.41,13907.92,13907.92,13814.19,"252330000"
"1873",2016-06-17,13901.77,13894.89,13957.21,13891.96,"587680000"
"1874",2016-06-20,14015.14,13915.26,14059.44,13915.26,"192090000"
"1875",2016-06-21,14012.32,14007.04,14049.22,13956.88,"162880000"
"1876",2016-06-22,14003.81,14037.72,14066.56,13981.77,"193980000"
"1877",2016-06-23,14131.38,14071.49,14150.4,14071.49,"179670000"
"1878",2016-06-24,13891.88,14020.54,14020.54,13790.71,"278510000"
"1879",2016-06-27,13689.79,13856.92,13856.92,13609.58,"285930000"
"1880",2016-06-28,13842.69,13745.59,13869.2,13745.59,"222710000"
"1881",2016-06-29,14036.74,13928.71,14057.97,13928.71,"235540000"
"1882",2016-06-30,14064.54,14056.17,14106.79,13967.61,"246970000"
"1883",2016-07-04,14258.87,14200.05,14291.62,14200.05,"116770000"
"1884",2016-07-05,14219.57,14243.83,14249.92,14147.2,"221270000"
"1885",2016-07-06,14231.06,14196.14,14233.93,14080.24,"251670000"
"1886",2016-07-07,14134.46,14235.33,14259.06,14102.98,"205370000"
"1887",2016-07-08,14259.84,14152.79,14327.8,14152.79,"202720000"
"1888",2016-07-11,14361.88,14277.22,14415.48,14277.22,"209800000"
"1889",2016-07-12,14477.67,14387.28,14487.98,14387.28,"246940000"
"1890",2016-07-13,14493.8,14484.94,14535.65,14419.26,"212660000"
"1891",2016-07-14,14514.52,14518.61,14558.12,14494.93,"391810000"
"1892",2016-07-15,14482.42,14526.55,14531.74,14482.42,"150480000"
"1893",2016-07-18,14532.4,14485.87,14534.81,14482.19,"130540000"
"1894",2016-07-19,14524.61,14530.45,14536.63,14499.76,"145410000"
"1895",2016-07-20,14533.57,14508.29,14567.35,14484.6,"194100000"
"1896",2016-07-21,14565.83,14541.39,14596.31,14531.09,"156960000"
"1897",2016-07-22,14600.66,14573.52,14605.25,14546.57,"137580000"
"1898",2016-07-25,14498.1,14590.87,14590.87,14472.16,"155250000"
"1899",2016-07-26,14550,14495.8,14564.89,14491.67,"165280000"
"1900",2016-07-27,14546.54,14571.35,14609.02,14460.22,"192830000"
"1901",2016-07-28,14552.72,14548.82,14571.56,14499.48,"199160000"
"1902",2016-07-29,14582.74,14535.64,14591.64,14498.66,"186150000"
"1903",2016-08-02,14477.01,14555.2,14559.45,14428.23,"198380000"
"1904",2016-08-03,14512.05,14477.5,14523.89,14439.84,"178760000"
"1905",2016-08-04,14528.78,14502.77,14539.91,14469.55,"187440000"
"1906",2016-08-05,14648.77,14559.64,14651.43,14559.64,"188560000"
"1907",2016-08-08,14755.62,14663.48,14783.16,14663.48,"178590000"
"1908",2016-08-09,14801.23,14773.42,14835.15,14773.42,"170400000"
"1909",2016-08-10,14775.04,14820.88,14846.3,14751.38,"188370000"
"1910",2016-08-11,14796.06,14794.34,14855.69,14792.49,"187330000"
"1911",2016-08-12,14747.45,14799.02,14799.02,14703.56,"187460000"
"1912",2016-08-15,14777.02,14770.58,14802.98,14767.85,"1.49e+08"
"1913",2016-08-16,14703.44,14765.21,14765.21,14688.81,"148230000"
"1914",2016-08-17,14697.6,14695.91,14701.78,14609.7,"175490000"
"1915",2016-08-18,14695.68,14710.37,14712.7,14665.93,"149240000"
"1916",2016-08-19,14687.46,14679.68,14700.13,14633.88,"134940000"
"1917",2016-08-22,14748.19,14642.37,14748.19,14616.91,"157520000"
"1918",2016-08-23,14764.77,14774.38,14796.56,14752.71,"153960000"
"1919",2016-08-24,14626.24,14749.81,14757.8,14618.4,"181080000"
"1920",2016-08-25,14630.72,14615.88,14677.68,14579.64,"160460000"
"1921",2016-08-26,14639.88,14662.5,14746.19,14596.88,"174590000"
"1922",2016-08-29,14681.97,14624.84,14707.87,14616.23,"136910000"
"1923",2016-08-30,14684.85,14703.55,14779.58,14659.01,"181540000"
"1924",2016-08-31,14597.95,14653.68,14666.57,14543.15,"239640000"
"1925",2016-09-01,14683.91,14573.27,14705.27,14571.1,"218680000"
"1926",2016-09-02,14795.7,14736.16,14841.36,14736.16,"174030000"
"1927",2016-09-06,14813.02,14821.64,14821.64,14770.21,"209940000"
"1928",2016-09-07,14796.75,14800.29,14806.6,14736.11,"187920000"
"1929",2016-09-08,14803.26,14798.28,14822.96,14746.91,"199100000"
"1930",2016-09-09,14540,14717.23,14717.23,14502.9,"202110000"
"1931",2016-09-12,14597.14,14470.69,14628.29,14457.39,"202210000"
"1932",2016-09-13,14349.1,14500.72,14500.72,14319.11,"214210000"
"1933",2016-09-14,14366.46,14346.87,14455.77,14342.87,"196520000"
"1934",2016-09-15,14503.67,14382.87,14529.79,14382.87,"1.9e+08"
"1935",2016-09-16,14450.69,14471.48,14471.48,14387.53,"462320000"
"1936",2016-09-19,14496.23,14512.21,14557.48,14472.61,"166800000"
"1937",2016-09-20,14521.98,14555.17,14573.25,14514.47,"179850000"
"1938",2016-09-21,14710.82,14597.16,14720.78,14594.95,"202740000"
"1939",2016-09-22,14797.18,14804.72,14841.23,14783.36,"195530000"
"1940",2016-09-23,14697.93,14798.08,14798.08,14673.11,"178270000"
"1941",2016-09-26,14619.46,14652.96,14664.74,14611.79,"156350000"
"1942",2016-09-27,14558.04,14569.44,14599.11,14518.43,"183240000"
"1943",2016-09-28,14731.43,14606.51,14740.07,14574.5,"230930000"
"1944",2016-09-29,14754.55,14721.71,14815.81,14708.35,"217300000"
"1945",2016-09-30,14725.86,14798.45,14821.82,14725.86,"220200000"
"1946",2016-10-03,14689.04,14722.54,14736.84,14642.57,"159500000"
"1947",2016-10-04,14521.01,14674.38,14677.06,14468.03,"248630000"
"1948",2016-10-05,14610.58,14581.97,14640.43,14581.18,"240780000"
"1949",2016-10-06,14595.5,14597.97,14632.61,14564.44,"222990000"
"1950",2016-10-07,14566.26,14606.25,14626.98,14496.2,"192560000"
"1951",2016-10-11,14549.6,14593.98,14593.98,14529.6,"183180000"
"1952",2016-10-12,14618.97,14544.27,14634.87,14529.06,"189870000"
"1953",2016-10-13,14643.71,14534.1,14672.25,14472.78,"212850000"
"1954",2016-10-14,14584.99,14681.11,14726.47,14584.99,"169900000"
"1955",2016-10-17,14596.52,14586.84,14627.45,14572.9,"140500000"
"1956",2016-10-18,14752.25,14671.68,14777.4,14654.23,"195090000"
"1957",2016-10-19,14840.49,14776.76,14883.94,14747.91,"2.13e+08"
"1958",2016-10-20,14847.92,14819.53,14872.74,14794.52,"192650000"
"1959",2016-10-21,14939.04,14842.53,14958.86,14838.38,"178410000"
"1960",2016-10-24,14923.01,14962.37,14963.6,14881.27,"175550000"
"1961",2016-10-25,14870.63,14921.9,14933.94,14865.77,"202160000"
"1962",2016-10-26,14807.56,14828.18,14873.53,14781.16,"239040000"
"1963",2016-10-27,14833.75,14863.96,14898.57,14820.19,"204340000"
"1964",2016-10-28,14785.29,14812.09,14872.81,14773.09,"202490000"
"1965",2016-10-31,14787.27,14781.38,14830.66,14764.68,"187210000"
"1966",2016-11-01,14778.32,14827.87,14850.25,14711.18,"234200000"
"1967",2016-11-02,14594.72,14737.81,14749.77,14593.01,"243390000"
"1968",2016-11-03,14583.42,14613.83,14669.58,14556.72,"207050000"
"1969",2016-11-04,14509.25,14572.24,14573.63,14497.63,"212220000"
"1970",2016-11-07,14652.45,14596.17,14664.11,14594.61,"176600000"
"1971",2016-11-08,14656.84,14644.12,14714.74,14611.39,"210500000"
"1972",2016-11-09,14759.91,14637.9,14807.05,14631.72,"295780000"
"1973",2016-11-10,14744.25,14813.99,14852.75,14735.4,"314980000"
"1974",2016-11-11,14555.41,14722.17,14728.57,14481.59,"276190000"
"1975",2016-11-14,14598.45,14570.37,14600.15,14509.49,"289730000"
"1976",2016-11-15,14756.1,14637.38,14767.8,14618.34,"252400000"
"1977",2016-11-16,14733.22,14707.86,14734.2,14672.79,"223990000"
"1978",2016-11-17,14826.09,14739.28,14852.42,14738.55,"258580000"
"1979",2016-11-18,14864.03,14810.74,14872.17,14797.88,"192170000"
"1980",2016-11-21,15039.87,14928.9,15041.11,14928.9,"212040000"
"1981",2016-11-22,15100.38,15074.2,15112.65,15034.51,"220580000"
"1982",2016-11-23,15080.91,15026.69,15111.93,15026.69,"216010000"
"1983",2016-11-24,15075.2,15082.58,15121.67,15067.37,"69560000"
"1984",2016-11-25,15075.44,15092.39,15126.46,15059.28,"129200000"
"1985",2016-11-28,15015.36,15064.24,15069.05,14996.85,"189240000"
"1986",2016-11-29,14999.81,14972.23,15014.73,14941.25,"192460000"
"1987",2016-11-30,15082.85,15118.37,15141.02,15076.47,"367860000"
"1988",2016-12-01,15027.53,15138.6,15149.54,15014.76,"284150000"
"1989",2016-12-02,15052.52,15014.9,15100.94,15000.6,"198300000"
"1990",2016-12-05,15095.17,15080.98,15141.02,15075.17,"227070000"
"1991",2016-12-06,15125.8,15098.48,15137.72,15080.68,"197780000"
"1992",2016-12-07,15237.75,15128.98,15249.24,15124.24,"220650000"
"1993",2016-12-08,15295.2,15251.16,15312.84,15244.31,"210440000"
"1994",2016-12-09,15312.2,15302.33,15347.74,15300.59,"209890000"
"1995",2016-12-12,15287.7,15340.87,15374.29,15286.52,"238600000"
"1996",2016-12-13,15385.27,15331,15414.57,15315.66,"226350000"
"1997",2016-12-14,15197.18,15358.7,15365.35,15195.05,"288270000"
"1998",2016-12-15,15218.31,15185.48,15271.24,15175.98,"276850000"
"1999",2016-12-16,15252.2,15292.85,15301.97,15234.21,"635490000"
"2000",2016-12-19,15269.85,15270.38,15303.91,15254.01,"206910000"
"2001",2016-12-20,15292.96,15289.07,15324.87,15281.33,"198550000"
"2002",2016-12-21,15305.89,15301.32,15328.87,15297.31,"144850000"
"2003",2016-12-22,15335.23,15313.31,15345.14,15299.87,"150280000"
"2004",2016-12-23,15328.15,15348.53,15363.37,15328.15,"113540000"
"2005",2016-12-28,15361.1,15375.07,15411.93,15341.24,"150190000"
"2006",2016-12-29,15422.12,15366.48,15430.39,15364.23,"143570000"
"2007",2016-12-30,15287.59,15432.61,15432.61,15276.78,"151030000"
"2008",2017-01-03,15403.03,15366.79,15450.27,15339.99,"201120000"
"2009",2017-01-04,15516.75,15433.87,15520.59,15412.47,"215080000"
"2010",2017-01-05,15586.58,15542.08,15621.4,15537.4,"247710000"
"2011",2017-01-06,15496.05,15562.53,15562.91,15477.3,"198910000"
"2012",2017-01-09,15388.95,15475.46,15475.46,15381.98,"186460000"
"2013",2017-01-10,15426.28,15422.69,15459.09,15422.69,"218070000"
"2014",2017-01-11,15491.54,15457.55,15494.08,15404.29,"247770000"
"2015",2017-01-12,15418.16,15499.29,15499.29,15380.12,"240680000"
"2016",2017-01-13,15497.28,15419.63,15513.93,15403.42,"188580000"
"2017",2017-01-16,15479.29,15494.93,15505.11,15442.69,"73760000"
"2018",2017-01-17,15441.36,15497.89,15500.39,15430.88,"207460000"
"2019",2017-01-18,15397.85,15430.85,15450.07,15366.15,"232020000"
"2020",2017-01-19,15409.81,15411.57,15452.17,15397.3,"183540000"
"2021",2017-01-20,15547.88,15467.7,15573.21,15467.7,"209610000"
"2022",2017-01-23,15480.13,15531.03,15531.03,15421.2,"189360000"
"2023",2017-01-24,15610.69,15489.23,15622.08,15467.25,"257480000"
"2024",2017-01-25,15643.84,15631.29,15674.3,15625.34,"225250000"
"2025",2017-01-26,15615.52,15634.54,15652.19,15590.18,"196640000"
"2026",2017-01-27,15575.81,15614.72,15648.19,15543.45,"162510000"
"2027",2017-01-30,15405.12,15544.11,15544.11,15366.68,"201830000"
"2028",2017-01-31,15385.96,15393.04,15421.76,15313.02,"250640000"
"2029",2017-02-01,15402.39,15423.79,15442.94,15327.23,"219190000"
"2030",2017-02-02,15399.11,15409.35,15435.53,15374.98,"209700000"
"2031",2017-02-03,15476.39,15437.82,15502.47,15395.98,"189440000"
"2032",2017-02-06,15456.94,15488.88,15492.69,15425.5,"189740000"
"2033",2017-02-07,15498.8,15470.4,15516.27,15459.62,"217960000"
"2034",2017-02-08,15554.04,15482.12,15554.04,15414.1,"236400000"
"2035",2017-02-09,15617.3,15583.57,15635.82,15583.57,"204200000"
"2036",2017-02-10,15729.12,15651.83,15736.64,15645.61,"220290000"
"2037",2017-02-13,15756.58,15750.74,15769.66,15732.78,"177740000"
"2038",2017-02-14,15786.03,15756.01,15800.34,15713.51,"203940000"
"2039",2017-02-15,15844.95,15790.1,15850,15784.42,"218500000"
"2040",2017-02-16,15864.17,15842.27,15865.51,15820.7,"227260000"
"2041",2017-02-17,15838.63,15809.77,15848.36,15789.06,"201420000"
"2042",2017-02-21,15922.37,15873.84,15943.09,15861.57,"225800000"
"2043",2017-02-22,15830.22,15890.81,15901.39,15830.22,"219360000"
"2044",2017-02-23,15781.2,15900.89,15913.39,15774.87,"246190000"
"2045",2017-02-24,15533.47,15718,15719.67,15513.79,"253960000"
"2046",2017-02-27,15463.51,15544.29,15547.24,15463.51,"431020000"
"2047",2017-02-28,15399.24,15465.51,15525.08,15396.32,"310030000"
"2048",2017-03-01,15599.68,15534.68,15631.4,15480.98,"267460000"
"2049",2017-03-02,15536.65,15586.81,15620.55,15532.13,"232760000"
"2050",2017-03-03,15608.5,15522.57,15622.15,15521.34,"216740000"
"2051",2017-03-06,15629.75,15570.72,15631.24,15499.63,"203870000"
"2052",2017-03-07,15608.78,15617.37,15637.57,15577.25,"209340000"
"2053",2017-03-08,15496.98,15602.3,15645.64,15488.86,"219320000"
"2054",2017-03-09,15496.84,15501.47,15583.87,15430.97,"234940000"
"2055",2017-03-10,15506.68,15543.07,15573.51,15422.06,"225500000"
"2056",2017-03-13,15544.82,15495.46,15566.26,15495.46,"233150000"
"2057",2017-03-14,15379.61,15474.6,15474.6,15370.9,"229410000"
"2058",2017-03-15,15520.91,15436.47,15534.19,15419.94,"259680000"
"2059",2017-03-16,15562.41,15562.91,15607.12,15556.56,"203340000"
"2060",2017-03-17,15490.49,15563,15623.33,15490.49,"498170000"
"2061",2017-03-20,15442.32,15490.81,15508.31,15391.64,"188530000"
"2062",2017-03-21,15313.13,15456.07,15519.51,15299.45,"214900000"
"2063",2017-03-22,15348.46,15274.24,15365.54,15241.55,"224720000"
"2064",2017-03-23,15433.61,15349.95,15468.33,15326.09,"191560000"
"2065",2017-03-24,15442.67,15466.8,15485.34,15422.15,"167700000"
"2066",2017-03-27,15506.22,15368.68,15512.17,15332.07,"188280000"
"2067",2017-03-28,15598.57,15522.41,15613.62,15522.41,"232620000"
"2068",2017-03-29,15657.63,15585.47,15661.63,15544.97,"184260000"
"2069",2017-03-30,15578.76,15653.43,15664.08,15537.8,"184160000"
"2070",2017-03-31,15547.75,15557.58,15607.6,15543.97,"226080000"
"2071",2017-04-03,15584.4,15586.99,15633.26,15457.82,"208060000"
"2072",2017-04-04,15669.07,15555.3,15682.68,15555.3,"180640000"
"2073",2017-04-05,15642.99,15717.66,15758.39,15642.18,"227720000"
"2074",2017-04-06,15697.18,15684.84,15728.61,15659.75,"180310000"
"2075",2017-04-07,15667.13,15699.55,15704.13,15641.29,"214290000"
"2076",2017-04-10,15730.79,15657.27,15757.78,15642.81,"164370000"
"2077",2017-04-11,15727.11,15732.94,15738.31,15604.1,"221280000"
"2078",2017-04-12,15648.4,15701.13,15714.52,15642.96,"208130000"
"2079",2017-04-13,15535.48,15634.67,15634.67,15528.96,"179650000"
"2080",2017-04-17,15684.89,15562.31,15687.79,15562.31,"160820000"
"2081",2017-04-18,15622.57,15643.03,15659.35,15543.43,"206880000"
"2082",2017-04-19,15552.88,15658.78,15683.85,15532.77,"222200000"
"2083",2017-04-20,15625.56,15583.51,15674.95,15565.99,"198430000"
"2084",2017-04-21,15614.48,15608.95,15640.77,15584.64,"177330000"
"2085",2017-04-24,15712.46,15693.94,15763.34,15682.64,"202150000"
"2086",2017-04-25,15745.19,15748.4,15792.61,15735.58,"251930000"
"2087",2017-04-26,15649.54,15744.68,15755.2,15649.54,"235580000"
"2088",2017-04-27,15506.47,15643.63,15643.63,15427.32,"277400000"
"2089",2017-04-28,15586.13,15542.15,15630.04,15503.62,"216800000"
"2090",2017-05-01,15575.63,15601.65,15605.88,15561.6,"202490000"
"2091",2017-05-02,15619.65,15590.32,15655.96,15565.67,"254800000"
"2092",2017-05-03,15543.14,15591.24,15639.7,15537.51,"240570000"
"2093",2017-05-04,15396.7,15509.95,15523.87,15367.44,"275460000"
"2094",2017-05-05,15582.04,15441.63,15594.47,15423.32,"213120000"
"2095",2017-05-08,15652.08,15624.88,15661.31,15592.54,"199930000"
"2096",2017-05-09,15569.2,15644.08,15672.23,15516.67,"209500000"
"2097",2017-05-10,15633.21,15567.51,15643.12,15565.89,"245800000"
"2098",2017-05-11,15550.55,15616.82,15636.4,15526.01,"255470000"
"2099",2017-05-12,15537.88,15550.8,15602.95,15505.13,"200340000"
"2100",2017-05-15,15629.47,15625.72,15674.57,15613.77,"207390000"
"2101",2017-05-16,15543.33,15650.01,15700.55,15542.57,"211460000"
"2102",2017-05-17,15273.68,15501.58,15501.58,15273.68,"253230000"
"2103",2017-05-18,15277.2,15229.29,15336.59,15164.73,"234160000"
"2104",2017-05-19,15458.46,15347.04,15469.89,15334.91,"209880000"
"2105",2017-05-23,15476.94,15521.05,15538.78,15465.9,"225540000"
"2106",2017-05-24,15419.49,15470.49,15470.49,15326.91,"204850000"
"2107",2017-05-25,15410.73,15463.55,15504.04,15340.34,"191400000"
"2108",2017-05-26,15416.93,15429.01,15429.39,15368.25,"151790000"
"2109",2017-05-29,15421.91,15420.31,15460.52,15405.27,"58840000"
"2110",2017-05-30,15372.35,15396.2,15428.99,15360.9,"161110000"
"2111",2017-05-31,15349.91,15374.35,15382.06,15254.07,"374620000"
"2112",2017-06-01,15469.91,15363.07,15493.9,15337.53,"224800000"
"2113",2017-06-02,15442.75,15466.08,15466.08,15419.44,"179060000"
"2114",2017-06-05,15409.78,15420.64,15447.69,15344.94,"143410000"
"2115",2017-06-06,15464.56,15378.16,15471.08,15368.34,"213760000"
"2116",2017-06-07,15372.14,15445.71,15495.76,15356.81,"217930000"
"2117",2017-06-08,15423.09,15354.94,15423.71,15342.78,"196670000"
"2118",2017-06-09,15473.21,15415.24,15505.23,15401.07,"234930000"
"2119",2017-06-12,15383.8,15476.25,15594.17,15354.29,"213190000"
"2120",2017-06-13,15379.75,15380.22,15380.93,15296.11,"222940000"
"2121",2017-06-14,15170.13,15381.63,15381.63,15166.32,"273770000"
"2122",2017-06-15,15160.42,15111.77,15176.42,15077.95,"221260000"
"2123",2017-06-16,15192.54,15148.53,15214.21,15092.28,"858890000"
"2124",2017-06-19,15266.04,15242.9,15325.9,15234.74,"187800000"
"2125",2017-06-20,15149.6,15228.56,15228.85,15136.72,"187920000"
"2126",2017-06-21,15148.53,15163.12,15246.02,15125.09,"199180000"
"2127",2017-06-22,15219.9,15157.05,15266.66,15153.01,"208580000"
"2128",2017-06-23,15319.56,15240.66,15344.57,15221.78,"175040000"
"2129",2017-06-26,15316.02,15331.03,15378.74,15264.7,"149920000"
"2130",2017-06-27,15281.22,15328.15,15354.42,15274.42,"193100000"
"2131",2017-06-28,15355.58,15306.82,15368.88,15264.59,"170470000"
"2132",2017-06-29,15213.42,15359.02,15359.02,15148.25,"188730000"
"2133",2017-06-30,15182.19,15233.78,15239.59,15114.56,"183600000"
"2134",2017-07-04,15130.61,15217.37,15242.55,15095.81,"65950000"
"2135",2017-07-05,15153.12,15125.04,15176.8,15033.81,"172450000"
"2136",2017-07-06,15078,15086.89,15138.49,15053.1,"188840000"
"2137",2017-07-07,15027.16,15037.16,15037.16,14915.78,"162700000"
"2138",2017-07-10,15105.28,15013.76,15138.2,14987.76,"149960000"
"2139",2017-07-11,15149.14,15100.6,15149.14,15033.72,"160580000"
"2140",2017-07-12,15143.99,15215.83,15297.04,15137.98,"177890000"
"2141",2017-07-13,15135,15147.35,15159.67,15113.06,"155220000"
"2142",2017-07-14,15174.81,15158.42,15208.39,15130.06,"132010000"
"2143",2017-07-17,15165.36,15186.31,15209.29,15155.43,"132560000"
"2144",2017-07-18,15149.57,15159.58,15159.58,15086.3,"140090000"
"2145",2017-07-19,15244.71,15162.4,15257.92,15161.4,"144500000"
"2146",2017-07-20,15264.64,15281.03,15319.22,15224.77,"141900000"
"2147",2017-07-21,15183.13,15234.69,15237.51,15134.74,"160560000"
"2148",2017-07-24,15128.69,15170.45,15170.45,15082.91,"114960000"
"2149",2017-07-25,15202.37,15199.28,15275.95,15178.74,"166050000"
"2150",2017-07-26,15171.39,15228.37,15247.25,15166.9,"181480000"
"2151",2017-07-27,15191.36,15218.59,15232.78,15070.84,"194480000"
"2152",2017-07-28,15128.65,15111.49,15153.45,15089.39,"155320000"
"2153",2017-07-31,15143.87,15149.98,15207.73,15140.03,"159560000"
"2154",2017-08-01,15202.1,15192.12,15228.95,15052.41,"166680000"
"2155",2017-08-02,15265.63,15203.94,15272.26,15195.52,"175730000"
"2156",2017-08-03,15191.96,15297.23,15324.56,15176.62,"171140000"
"2157",2017-08-04,15257.97,15247.36,15261.47,15198.53,"154940000"
"2158",2017-08-08,15256.35,15267.38,15286.99,15212.6,"174770000"
"2159",2017-08-09,15217.33,15247.86,15287.94,15191.72,"175110000"
"2160",2017-08-10,15074.25,15197.98,15209.55,15056.84,"195720000"
"2161",2017-08-11,15033.38,15038.46,15068.66,14995.25,"164550000"
"2162",2017-08-14,15119.91,15087.1,15196.13,15080.24,"148060000"
"2163",2017-08-15,15097.84,15129.79,15133.32,15070.29,"139780000"
"2164",2017-08-16,15082.21,15124.78,15173.38,15077.7,"168480000"
"2165",2017-08-17,15033.64,15068.27,15111.27,15031.41,"134600000"
"2166",2017-08-18,14952.33,15009.98,15009.98,14923.19,"150620000"
"2167",2017-08-21,14951.88,14946.8,14967.47,14918.57,"119610000"
"2168",2017-08-22,14984.96,14967.74,15002.41,14960.35,"108990000"
"2169",2017-08-23,15063.16,14940.42,15096.09,14940.42,"129640000"
"2170",2017-08-24,15076.16,15095.85,15108.15,15045.56,"121820000"
"2171",2017-08-25,15055.99,15104.15,15107.68,15055.99,"121610000"
"2172",2017-08-28,15052.03,15067.44,15067.44,14989.62,"126790000"
"2173",2017-08-29,15082.7,14983.8,15084.02,14933.99,"170360000"
"2174",2017-08-30,15133.13,15092.18,15174.14,15070.68,"155340000"
"2175",2017-08-31,15211.87,15155.15,15228.1,15147.78,"195360000"
"2176",2017-09-01,15191.6,15194.73,15217.57,15148.26,"129940000"
"2177",2017-09-05,15090.15,15186.05,15186.05,15014.14,"177250000"
"2178",2017-09-06,15059.83,15107.61,15179.02,15051.99,"174650000"
"2179",2017-09-07,15024.53,15062.46,15072.86,15018.05,"153850000"
"2180",2017-09-08,14985.32,15007.7,15009.19,14953.9,"144440000"
"2181",2017-09-11,15040.3,15022.95,15067.8,15015.58,"163380000"
"2182",2017-09-12,15143.41,15063.34,15154.18,15039.03,"163190000"
"2183",2017-09-13,15126.81,15147.97,15163.28,15122.98,"176840000"
"2184",2017-09-14,15172.72,15129.47,15183.78,15119.06,"186190000"
"2185",2017-09-15,15173.03,15180.11,15181.62,15136.59,"548080000"
"2186",2017-09-18,15236.67,15175.8,15249.61,15173.61,"165350000"
"2187",2017-09-19,15292.97,15269.56,15315.27,15258.03,"170900000"
"2188",2017-09-20,15389.6,15313.03,15392.22,15313.03,"219720000"
"2189",2017-09-21,15454.92,15379.08,15479.19,15373.3,"185350000"
"2190",2017-09-22,15454.23,15459.77,15468.33,15413.81,"168290000"
"2191",2017-09-25,15516.23,15453.63,15519.69,15437.81,"199180000"
"2192",2017-09-26,15474.12,15499.55,15501.42,15459.37,"167220000"
"2193",2017-09-27,15609.66,15499.78,15609.66,15492.02,"203120000"
"2194",2017-09-28,15618.25,15591.26,15639.91,15587.64,"186250000"
"2195",2017-09-29,15634.94,15647.59,15692.03,15632.92,"186880000"
"2196",2017-10-02,15705,15639.95,15705.43,15619.23,"156580000"
"2197",2017-10-03,15728.51,15712.33,15748.26,15712.33,"173090000"
"2198",2017-10-04,15721,15732.76,15752.12,15702,"177400000"
"2199",2017-10-05,15776.3,15738.27,15787.25,15737.56,"163040000"
"2200",2017-10-06,15728.32,15732.39,15732.39,15680.36,"138490000"
"2201",2017-10-10,15770.36,15763.62,15788.51,15745.45,"156220000"
"2202",2017-10-11,15800.4,15788.61,15816.82,15784.36,"164400000"
"2203",2017-10-12,15742.2,15785.05,15793.73,15742.2,"153990000"
"2204",2017-10-13,15807.17,15790.46,15828.86,15790.46,"138470000"
"2205",2017-10-16,15802.7,15843.97,15866.82,15797.83,"146650000"
"2206",2017-10-17,15816.9,15810.02,15850.15,15802.5,"196280000"
"2207",2017-10-18,15782.16,15847.18,15859.3,15782.16,"154460000"
"2208",2017-10-19,15818,15755.55,15824.14,15754.14,"149310000"
"2209",2017-10-20,15857.22,15877.74,15880.67,15852.62,"155960000"
"2210",2017-10-23,15855.76,15881.6,15900.57,15851.51,"142570000"
"2211",2017-10-24,15905.14,15887.8,15922.19,15886.58,"156390000"
"2212",2017-10-25,15854.77,15883.02,15894.52,15816.52,"177180000"
"2213",2017-10-26,15891.63,15881.93,15913.94,15864.6,"190170000"
"2214",2017-10-27,15953.51,15902.85,15963.6,15872.94,"209590000"
"2215",2017-10-30,16002.78,15942.94,16033.12,15942.94,"188590000"
"2216",2017-10-31,16025.59,16017.79,16064.68,16003.31,"193920000"
"2217",2017-11-01,16029.33,16093.39,16105.88,16019.41,"224520000"
"2218",2017-11-02,16014.99,16026.34,16045.21,15994.03,"210150000"
"2219",2017-11-03,16020.16,16006.58,16024.25,15968.86,"178760000"
"2220",2017-11-06,16092.2,16049.38,16103.75,16033.62,"196880000"
"2221",2017-11-07,16131.79,16097.1,16131.79,16075.55,"187890000"
