"","Shanghai Composite (SSEC)_history.csv Date","Shanghai Composite (SSEC)_history.csv Price","Shanghai Composite (SSEC)_history.csv Open","Shanghai Composite (SSEC)_history.csv High","Shanghai Composite (SSEC)_history.csv Low","Shanghai Composite (SSEC)_history.csv Volume"
"1807",2016-06-08,2927.16,2932.38,2937.99,2908.37,"143050"
"1808",2016-06-13,2833.07,2897.27,2911.16,2832.51,"169260"
"1809",2016-06-14,2842.19,2824.23,2843.46,2822.06,"119760"
"1810",2016-06-15,2887.21,2814.69,2894.26,2811.78,"166670"
"1811",2016-06-16,2872.82,2878.4,2887.74,2865.39,"173880"
"1812",2016-06-17,2885.11,2873.01,2900.3,2872.18,"171470"
"1813",2016-06-20,2888.81,2887.64,2891.66,2864.02,"136570"
"1814",2016-06-21,2878.56,2898.38,2919.3,2869.18,"164360"
"1815",2016-06-22,2905.55,2872.73,2905.98,2869.51,"130590"
"1816",2016-06-23,2891.96,2902.4,2904.11,2878.66,"136140"
"1817",2016-06-24,2854.29,2883.76,2899.57,2807.6,"190840"
"1818",2016-06-27,2895.7,2840.56,2895.73,2840.28,"156700"
"1819",2016-06-28,2912.56,2885.01,2913.58,2878.82,"173870"
"1820",2016-06-29,2931.59,2918.53,2934,2915.06,"193220"
"1821",2016-06-30,2929.61,2931.48,2938.14,2922.31,"154470"
"1822",2016-07-01,2932.48,2931.8,2944.99,2925.81,"141250"
"1823",2016-07-04,2988.6,2924.29,2992.5,2922.52,"222020"
"1824",2016-07-05,3006.39,2991.75,3010.28,2990.64,"235200"
"1825",2016-07-06,3017.29,2998.52,3017.65,2984.83,"212370"
"1826",2016-07-07,3016.85,3009.35,3024.11,2994.64,"222680"
"1827",2016-07-08,2988.09,3000.33,3001.55,2983.88,"168990"
"1828",2016-07-11,2994.92,2993.75,3022.94,2990.91,"224340"
"1829",2016-07-12,3049.38,2992.52,3049.68,2984.42,"259490"
"1830",2016-07-13,3060.69,3049.51,3069.05,3048.2,"253660"
"1831",2016-07-14,3054.02,3054.97,3057.05,3036.52,"180200"
"1832",2016-07-15,3054.3,3056.68,3062.68,3044.54,"172870"
"1833",2016-07-18,3043.56,3047.64,3058.32,3031.64,"177500"
"1834",2016-07-19,3036.6,3040.23,3043.6,3014.29,"155360"
"1835",2016-07-20,3027.9,3034.71,3043,3022.63,"138240"
"1836",2016-07-21,3039.01,3027.6,3053.33,3027.37,"163770"
"1837",2016-07-22,3012.82,3038.12,3039.27,3007.46,"162010"
"1838",2016-07-25,3015.83,3008.09,3027.12,3003.29,"144210"
"1839",2016-07-26,3050.17,3014.04,3050.61,3013.8,"156700"
"1840",2016-07-27,2992,3050.37,3057.42,2939.23,"280160"
"1841",2016-07-28,2994.32,2980.5,3003.36,2968.18,"190570"
"1842",2016-07-29,2979.34,2992.54,3000.05,2972.92,"150100"
"1843",2016-08-01,2953.39,2971.95,2972.88,2931.96,"147410"
"1844",2016-08-02,2971.28,2950.08,2971.28,2946.64,"115470"
"1845",2016-08-03,2978.46,2963.21,2981.16,2956.79,"141140"
"1846",2016-08-04,2982.43,2976.41,2982.86,2958.93,"133930"
"1847",2016-08-05,2976.7,2978.78,2991.68,2971.56,"141860"
"1848",2016-08-08,3004.28,2972.62,3004.72,2959.05,"155730"
"1849",2016-08-09,3025.68,3001.31,3025.91,2998.68,"170000"
"1850",2016-08-10,3018.75,3023.47,3033.2,3017.09,"164680"
"1851",2016-08-11,3002.64,3013.68,3038.05,3001.17,"161880"
"1852",2016-08-12,3050.67,3000.27,3051.05,2999.04,"168170"
"1853",2016-08-15,3125.2,3056.48,3137.48,3053.87,"297620"
"1854",2016-08-16,3110.04,3130.53,3140.44,3102.07,"278330"
"1855",2016-08-17,3109.55,3106.99,3114.25,3090.28,"213840"
"1856",2016-08-18,3104.11,3107.75,3125.58,3093.32,"229360"
"1857",2016-08-19,3108.1,3100.39,3113.34,3082.77,"194350"
"1858",2016-08-22,3084.81,3107.38,3112.74,3083.59,"185390"
"1859",2016-08-23,3089.71,3081.57,3101.11,3073.53,"161370"
"1860",2016-08-24,3085.88,3092.02,3097.15,3079.55,"145710"
"1861",2016-08-25,3068.33,3073.44,3073.44,3041.51,"174030"
"1862",2016-08-26,3070.31,3069.85,3087.65,3063.89,"149660"
"1863",2016-08-29,3070.03,3068.46,3074.94,3058.79,"144500"
"1864",2016-08-30,3074.68,3071.44,3082.99,3065.97,"140440"
"1865",2016-08-31,3085.49,3072.92,3087.7,3063.4,"141370"
"1866",2016-09-01,3063.31,3083.96,3088.7,3062.88,"155190"
"1867",2016-09-02,3067.35,3057.49,3072.53,3050.49,"150450"
"1868",2016-09-05,3072.1,3070.71,3085.49,3065.33,"144960"
"1869",2016-09-06,3090.71,3071.06,3095.51,3053.19,"172910"
"1870",2016-09-07,3091.93,3091.33,3105.68,3087.88,"186960"
"1871",2016-09-08,3095.95,3089.95,3096.78,3083.9,"145880"
"1872",2016-09-09,3078.85,3095.43,3101.79,3078.22,"160690"
"1873",2016-09-12,3021.98,3037.51,3040.95,2999.93,"206010"
"1874",2016-09-13,3023.51,3025.03,3029.72,3008.74,"135390"
"1875",2016-09-14,3002.85,3008.9,3017.94,2995.42,"133410"
"1876",2016-09-19,3026.05,3005.32,3026.65,3005.32,"119230"
"1877",2016-09-20,3023,3027.17,3027.82,3015.88,"118920"
"1878",2016-09-21,3025.87,3021.58,3032.45,3017.54,"115720"
"1879",2016-09-22,3042.31,3038.42,3054.44,3035.07,"139310"
"1880",2016-09-23,3033.9,3044.79,3046.8,3032.8,"125590"
"1881",2016-09-26,2980.43,3028.24,3028.24,2980.12,"144330"
"1882",2016-09-27,2998.17,2974.59,2998.23,2969.13,"121700"
"1883",2016-09-28,2987.86,3000.7,3000.7,2984.32,"104630"
"1884",2016-09-29,2998.48,2992.17,3009.2,2991.91,"113210"
"1885",2016-09-30,3004.7,2994.25,3009.2,2993.06,"101330"
"1886",2016-10-10,3048.14,3020.46,3048.24,3014.62,"160050"
"1887",2016-10-11,3065.25,3051.62,3066.1,3048.02,"167270"
"1888",2016-10-12,3058.5,3057.32,3060.51,3048.89,"142490"
"1889",2016-10-13,3061.35,3057.97,3065,3052.64,"154760"
"1890",2016-10-14,3063.81,3056.99,3064.79,3043.18,"155370"
"1891",2016-10-17,3041.17,3064.69,3068.81,3033.75,"163730"
"1892",2016-10-18,3083.88,3037.4,3084.19,3037.4,"182040"
"1893",2016-10-19,3084.72,3085.75,3096.22,3076.77,"182470"
"1894",2016-10-20,3084.46,3084.91,3089.68,3076.29,"160690"
"1895",2016-10-21,3090.94,3081.39,3101.85,3069.27,"187390"
"1896",2016-10-24,3128.25,3092.05,3137.03,3090.79,"240520"
"1897",2016-10-25,3131.94,3127.97,3132.5,3121.05,"203380"
"1898",2016-10-26,3116.31,3129.84,3129.84,3110.39,"191660"
"1899",2016-10-27,3112.35,3112.6,3114.76,3100.39,"158010"
"1900",2016-10-28,3104.27,3111.7,3128.64,3101.24,"181770"
"1901",2016-10-31,3100.49,3097.19,3102.3,3081.07,"151510"
"1902",2016-11-01,3122.44,3101.66,3122.61,3097.04,"160230"
"1903",2016-11-02,3102.73,3115.73,3118.98,3099.82,"182720"
"1904",2016-11-03,3128.94,3096.76,3140.93,3094.1,"222990"
"1905",2016-11-04,3125.32,3126.35,3141.33,3119.54,"197680"
"1906",2016-11-07,3133.33,3124.89,3139.2,3117.1,"179420"
"1907",2016-11-08,3147.89,3140.94,3156.88,3134.95,"190850"
"1908",2016-11-09,3128.37,3146.08,3146.95,3096.95,"241120"
"1909",2016-11-10,3171.28,3148.54,3172.31,3148.54,"244190"
"1910",2016-11-11,3196.04,3169.4,3202.74,3166.07,"310860"
"1911",2016-11-14,3210.37,3187.71,3221.46,3186.8,"329610"
"1912",2016-11-15,3206.99,3209.95,3214.29,3195.04,"240890"
"1913",2016-11-16,3205.06,3208.5,3210.89,3195.41,"221770"
"1914",2016-11-17,3208.45,3198.5,3211.05,3187.21,"214210"
"1915",2016-11-18,3192.86,3207.19,3212.39,3187.5,"209830"
"1916",2016-11-21,3218.15,3188.5,3229.76,3188.28,"230650"
"1917",2016-11-22,3248.35,3220.98,3249.68,3220.98,"261630"
"1918",2016-11-23,3241.14,3247.94,3262.88,3231.59,"249960"
"1919",2016-11-24,3241.74,3237.43,3257.86,3232.87,"232330"
"1920",2016-11-25,3261.94,3241.24,3262.44,3209.6,"233920"
"1921",2016-11-28,3277,3270.05,3288.34,3267.67,"281550"
"1922",2016-11-29,3282.92,3269.23,3301.21,3263.4,"320840"
"1923",2016-11-30,3250.03,3272.14,3277.27,3239.52,"243580"
"1924",2016-12-01,3273.31,3257.03,3279.67,3256.26,"237760"
"1925",2016-12-02,3243.84,3270.12,3279.71,3235.28,"259570"
"1926",2016-12-05,3204.71,3203.78,3219.52,3194.88,"223010"
"1927",2016-12-06,3199.65,3202.03,3215.31,3196.52,"157570"
"1928",2016-12-07,3222.24,3198.47,3222.43,3189.49,"169070"
"1929",2016-12-08,3215.37,3225.55,3228.12,3211.47,"170710"
"1930",2016-12-09,3232.88,3209.34,3244.8,3207.04,"204020"
"1931",2016-12-12,3152.97,3233.67,3245.09,3149.9,"274710"
"1932",2016-12-13,3155.04,3138.99,3162.5,3118.71,"185160"
"1933",2016-12-14,3140.53,3149.38,3170.02,3136.35,"201360"
"1934",2016-12-15,3117.68,3125.76,3138.78,3100.91,"189990"
"1935",2016-12-16,3122.98,3111.51,3128.87,3106.35,"164990"
"1936",2016-12-19,3118.08,3120.7,3125.28,3110.08,"154170"
"1937",2016-12-20,3102.88,3115.9,3117.01,3084.8,"157430"
"1938",2016-12-21,3137.43,3107.24,3140.25,3107.24,"186710"
"1939",2016-12-22,3139.56,3132.16,3143.17,3126.89,"167810"
"1940",2016-12-23,3110.15,3134.93,3138.4,3103.75,"166180"
"1941",2016-12-26,3122.57,3095.58,3122.88,3068.41,"152570"
"1942",2016-12-27,3114.66,3117.39,3127.88,3113.75,"141530"
"1943",2016-12-28,3102.24,3113.77,3118.78,3094.55,"135730"
"1944",2016-12-29,3096.1,3095.84,3111.8,3087.34,"132620"
"1945",2016-12-30,3103.64,3097.35,3108.84,3089.99,"133270"
"1946",2017-01-03,3135.92,3105.31,3136.46,3105.31,"141570"
"1947",2017-01-04,3158.79,3133.79,3160.1,3130.11,"167860"
"1948",2017-01-05,3165.41,3157.91,3168.5,3154.28,"174730"
"1949",2017-01-06,3154.32,3163.78,3172.03,3153.03,"183710"
"1950",2017-01-09,3171.24,3148.53,3173.14,3147.74,"171710"
"1951",2017-01-10,3161.67,3167.57,3174.58,3157.33,"179760"
"1952",2017-01-11,3136.75,3156.69,3167.03,3136.27,"178360"
"1953",2017-01-12,3119.29,3133.6,3144.97,3115.98,"148890"
"1954",2017-01-13,3112.76,3116.08,3130.51,3102.16,"156270"
"1955",2017-01-16,3103.43,3104.49,3105.14,3044.29,"257890"
"1956",2017-01-17,3108.77,3087.03,3108.91,3072.34,"136160"
"1957",2017-01-18,3113.01,3104.77,3123.72,3098.59,"131780"
"1958",2017-01-19,3101.3,3104.97,3115.78,3094.01,"123850"
"1959",2017-01-20,3123.14,3095.82,3125.66,3095.21,"122370"
"1960",2017-01-23,3136.77,3125.42,3145.84,3125.42,"132660"
"1961",2017-01-24,3142.55,3134.59,3149.53,3131.22,"125970"
"1962",2017-01-25,3149.55,3137.65,3151.47,3133.19,"112070"
"1963",2017-01-26,3159.17,3149.22,3163.1,3148.91,"113880"
"1964",2017-02-03,3140.17,3160.08,3162.68,3136.01,"92230"
"1965",2017-02-06,3156.98,3143.09,3158.84,3135.39,"127200"
"1966",2017-02-07,3153.09,3154.4,3159.54,3140.04,"128340"
"1967",2017-02-08,3166.98,3148.09,3167.45,3132.03,"144920"
"1968",2017-02-09,3183.18,3164.69,3186.84,3162.57,"191640"
"1969",2017-02-10,3196.7,3183.01,3205.05,3182.8,"239350"
"1970",2017-02-13,3216.84,3198.99,3219.41,3198.99,"220190"
"1971",2017-02-14,3217.93,3216.14,3219.4,3205.29,"188800"
"1972",2017-02-15,3212.99,3215.46,3236,3206.56,"241510"
"1973",2017-02-16,3229.62,3210.36,3230.28,3207.79,"216960"
"1974",2017-02-17,3202.08,3227.71,3238.4,3199.42,"226230"
"1975",2017-02-20,3239.96,3198.96,3241.46,3198.96,"232150"
"1976",2017-02-21,3253.33,3242.22,3254.34,3239.88,"211670"
"1977",2017-02-22,3261.22,3252.69,3261.38,3243.84,"207450"
"1978",2017-02-23,3251.38,3258.83,3264.08,3236.35,"209180"
"1979",2017-02-24,3253.43,3246.86,3253.96,3233.53,"186410"
"1980",2017-02-27,3228.66,3249.19,3251.65,3224.09,"182580"
"1981",2017-02-28,3241.73,3225.97,3242.68,3225.97,"151240"
"1982",2017-03-01,3246.93,3240.07,3259.98,3237.87,"190680"
"1983",2017-03-02,3230.03,3250.52,3256.81,3228.66,"181220"
"1984",2017-03-03,3218.31,3219.2,3221.16,3206.61,"157080"
"1985",2017-03-06,3233.87,3217.33,3234.66,3215.07,"156090"
"1986",2017-03-07,3242.41,3233.09,3242.66,3226.82,"164060"
"1987",2017-03-08,3240.66,3240.53,3245.3,3230.61,"160730"
"1988",2017-03-09,3216.75,3233.7,3233.87,3205.28,"167370"
"1989",2017-03-10,3212.76,3213.73,3222.32,3208.45,"136670"
"1990",2017-03-13,3237.02,3209.45,3237.12,3193.16,"163670"
"1991",2017-03-14,3239.33,3235.25,3246.33,3231.52,"146950"
"1992",2017-03-15,3241.76,3235.4,3243.71,3227.74,"144060"
"1993",2017-03-16,3268.94,3247.16,3269.77,3247.16,"189420"
"1994",2017-03-17,3237.45,3271.87,3274.19,3232.28,"200580"
"1995",2017-03-20,3250.81,3241.11,3251.13,3228.12,"170550"
"1996",2017-03-21,3261.61,3250.25,3262.22,3246.7,"162720"
"1997",2017-03-22,3245.22,3246.22,3255.78,3229.13,"189730"
"1998",2017-03-23,3248.55,3245.81,3262.09,3221.93,"193030"
"1999",2017-03-24,3269.45,3247.35,3275.21,3241.12,"219780"
"2000",2017-03-27,3266.96,3268.92,3283.24,3262.12,"201850"
"2001",2017-03-28,3252.95,3265.63,3265.63,3246.09,"161710"
"2002",2017-03-29,3241.31,3252.87,3262.1,3233.28,"216110"
"2003",2017-03-30,3210.24,3235.14,3240.02,3195.85,"247140"
"2004",2017-03-31,3222.51,3206.25,3226.25,3205.54,"196440"
"2005",2017-04-05,3270.31,3235.66,3270.65,3233.24,"248320"
"2006",2017-04-06,3281,3272.19,3286.67,3265.76,"245290"
"2007",2017-04-07,3286.62,3280.62,3295.19,3275.05,"236110"
"2008",2017-04-10,3269.39,3285.46,3285.46,3265.01,"232700"
"2009",2017-04-11,3288.97,3266.22,3290.39,3244.4,"281280"
"2010",2017-04-12,3273.83,3283.84,3284.93,3262.28,"269380"
"2011",2017-04-13,3275.96,3265.22,3281.14,3261.49,"207350"
"2012",2017-04-14,3246.07,3276.14,3276.71,3238.9,"214510"
"2013",2017-04-17,3222.17,3229.95,3229.95,3199.91,"212740"
"2014",2017-04-18,3196.71,3215.4,3225.05,3196.49,"188660"
"2015",2017-04-19,3170.69,3184.67,3189.44,3147.07,"213240"
"2016",2017-04-20,3172.1,3165.66,3178.18,3148.18,"190870"
"2017",2017-04-21,3173.15,3170.29,3180.79,3158.63,"164760"
"2018",2017-04-24,3129.53,3164.25,3164.25,3111.21,"186280"
"2019",2017-04-25,3134.57,3123.89,3145.27,3117.45,"153420"
"2020",2017-04-26,3140.85,3132.92,3152.95,3131.42,"169880"
"2021",2017-04-27,3152.19,3131.35,3155,3097.33,"211790"
"2022",2017-04-28,3154.66,3144.02,3154.73,3136.58,"162890"
"2023",2017-05-02,3143.71,3147.23,3154.78,3136.54,"154220"
"2024",2017-05-03,3135.35,3138.31,3148.29,3123.75,"163760"
"2025",2017-05-04,3127.37,3127.11,3143.82,3111.39,"177970"
"2026",2017-05-05,3103.04,3114.77,3117.61,3092.09,"176210"
"2027",2017-05-08,3078.61,3090.07,3093.45,3067.69,"180530"
"2028",2017-05-09,3080.53,3064.85,3084.21,3056.56,"135070"
"2029",2017-05-10,3052.78,3078.17,3090.82,3051.59,"160790"
"2030",2017-05-11,3061.5,3036.79,3063.56,3016.53,"191340"
"2031",2017-05-12,3083.51,3054.11,3090.49,3051.87,"159680"
"2032",2017-05-15,3090.23,3085.93,3098.91,3085.93,"135660"
"2033",2017-05-16,3112.96,3082.87,3113.51,3060.53,"173780"
"2034",2017-05-17,3104.44,3107.8,3119.58,3101.3,"168670"
"2035",2017-05-18,3090.14,3082.33,3103.44,3077.96,"148620"
"2036",2017-05-19,3090.63,3086.71,3095.48,3081.28,"129640"
"2037",2017-05-22,3075.68,3087.17,3103.94,3063.15,"153680"
"2038",2017-05-23,3061.95,3069.39,3084.24,3050.84,"178310"
"2039",2017-05-24,3064.08,3047.57,3064.81,3022.3,"139810"
"2040",2017-05-25,3107.83,3055.34,3114.66,3052.83,"191390"
"2041",2017-05-26,3110.06,3101.29,3120.66,3100.39,"155920"
"2042",2017-05-31,3117.18,3125.33,3143.28,3111.56,"152950"
"2043",2017-06-01,3102.62,3108.42,3113.52,3097.68,"163020"
"2044",2017-06-02,3105.54,3094.23,3110.39,3081.85,"142510"
"2045",2017-06-05,3091.66,3102.11,3105.51,3084.83,"132570"
"2046",2017-06-06,3102.13,3084.54,3102.86,3078.79,"113440"
"2047",2017-06-07,3140.32,3101.76,3140.77,3098.95,"173230"
"2048",2017-06-08,3150.33,3136.47,3153.26,3132.83,"152280"
"2049",2017-06-09,3158.4,3147.45,3165.92,3146.11,"160140"
"2050",2017-06-12,3139.88,3149.53,3164.95,3135.31,"146730"
"2051",2017-06-13,3153.74,3134.01,3155.99,3131.04,"128320"
"2052",2017-06-14,3130.67,3146.75,3149.17,3125.35,"138350"
"2053",2017-06-15,3132.49,3125.59,3137.59,3117.08,"146950"
"2054",2017-06-16,3123.17,3126.37,3134.25,3117.86,"129650"
"2055",2017-06-19,3144.37,3122.16,3146.77,3121.78,"134890"
"2056",2017-06-20,3140.01,3148.02,3150.46,3134.61,"141190"
"2057",2017-06-21,3156.21,3148.99,3157.03,3132.62,"136690"
"2058",2017-06-22,3147.45,3152.24,3186.98,3146.64,"191340"
"2059",2017-06-23,3157.87,3138.44,3158.05,3118.09,"154840"
"2060",2017-06-26,3185.44,3157,3187.89,3156.98,"173580"
"2061",2017-06-27,3191.2,3183.42,3193.46,3172.46,"148200"
"2062",2017-06-28,3173.2,3183.63,3193.44,3170.79,"146520"
"2063",2017-06-29,3188.06,3174.98,3188.77,3174.28,"128760"
"2064",2017-06-30,3192.43,3176.95,3193.24,3171.57,"121470"
"2065",2017-07-03,3195.91,3192,3196.29,3177.02,"140310"
"2066",2017-07-04,3182.8,3192.89,3193.06,3174.31,"141120"
"2067",2017-07-05,3207.13,3179.22,3207.31,3174.71,"148300"
"2068",2017-07-06,3212.44,3203.86,3215.95,3188.77,"175810"
"2069",2017-07-07,3217.96,3203.82,3219.52,3195.29,"176720"
"2070",2017-07-10,3212.63,3208.46,3223.34,3203.21,"198930"
"2071",2017-07-11,3203.04,3201.52,3226.91,3199.22,"187840"
"2072",2017-07-12,3197.54,3201.93,3215.2,3177.93,"186900"
"2073",2017-07-13,3218.16,3192.36,3219.27,3190.34,"195300"
"2074",2017-07-14,3222.42,3212.03,3222.98,3204.85,"160130"
"2075",2017-07-17,3176.46,3219.79,3230.35,3139.5,"266210"
"2076",2017-07-18,3187.57,3159.73,3187.67,3150.13,"190620"
"2077",2017-07-19,3230.98,3181.4,3232.94,3179.73,"272420"
"2078",2017-07-20,3244.86,3227.51,3246.24,3225.43,"232110"
"2079",2017-07-21,3237.98,3236.59,3247.71,3231.96,"206000"
"2080",2017-07-24,3250.6,3230.9,3261.1,3230.07,"233060"
"2081",2017-07-25,3243.69,3249.14,3261.65,3233.14,"205570"
"2082",2017-07-26,3247.67,3244.46,3264.85,3228.04,"213540"
"2083",2017-07-27,3249.78,3243.76,3251.93,3220.64,"228490"
"2084",2017-07-28,3253.24,3240.17,3256.37,3232.96,"182230"
"2085",2017-07-31,3273.03,3252.75,3276.95,3251.19,"246040"
"2086",2017-08-01,3292.64,3274.37,3292.64,3273.5,"237200"
"2087",2017-08-02,3285.06,3288.52,3305.43,3282.04,"266730"
"2088",2017-08-03,3272.93,3279.99,3293.37,3262.16,"233280"
"2089",2017-08-04,3262.08,3269.32,3287.19,3261.31,"275910"
"2090",2017-08-07,3279.46,3257.67,3280.1,3243.72,"231170"
"2091",2017-08-08,3281.87,3277.19,3285.48,3269.66,"252040"
"2092",2017-08-09,3275.57,3277.81,3277.94,3263.85,"235600"
"2093",2017-08-10,3261.75,3269.73,3282.52,3236.18,"240690"
"2094",2017-08-11,3208.54,3237.92,3245.12,3200.75,"262960"
"2095",2017-08-14,3237.36,3206.04,3240.05,3206.04,"190350"
"2096",2017-08-15,3251.26,3235.23,3263.59,3235.1,"182300"
"2097",2017-08-16,3246.45,3247.85,3248.78,3228.87,"176850"
"2098",2017-08-17,3268.43,3253.85,3269.14,3251.46,"203620"
"2099",2017-08-18,3268.72,3253.24,3275.08,3248.08,"191120"
"2100",2017-08-21,3286.91,3274.58,3287.52,3270.48,"186120"
"2101",2017-08-22,3290.23,3287.61,3293.48,3274.94,"186540"
"2102",2017-08-23,3287.7,3283.8,3299.46,3274.44,"179830"
"2103",2017-08-24,3271.51,3287.96,3297.99,3266.36,"163470"
"2104",2017-08-25,3331.52,3271.46,3331.91,3271.46,"205840"
"2105",2017-08-28,3362.65,3336.13,3375.03,3336.13,"257460"
"2106",2017-08-29,3365.23,3362.06,3374.59,3354.46,"219510"
"2107",2017-08-30,3363.63,3361.82,3376.65,3357.08,"246860"
"2108",2017-08-31,3360.81,3361.46,3367.36,3340.69,"234420"
"2109",2017-09-01,3367.12,3365.99,3381.93,3358.47,"282500"
"2110",2017-09-04,3379.58,3369.72,3381.4,3359.13,"267430"
"2111",2017-09-05,3384.32,3377.2,3390.82,3371.57,"216550"
"2112",2017-09-06,3385.39,3372.43,3391.01,3364.76,"229090"
"2113",2017-09-07,3365.5,3383.63,3387.8,3363.18,"221120"
"2114",2017-09-08,3365.24,3364.43,3380.89,3353.69,"198410"
"2115",2017-09-11,3376.42,3365.35,3384.81,3360.05,"219010"
"2116",2017-09-12,3379.49,3381.49,3391.07,3370.85,"272910"
"2117",2017-09-13,3384.15,3374.72,3387.14,3366.54,"194550"
"2118",2017-09-14,3371.43,3383.47,3391.64,3361.33,"221310"
"2119",2017-09-15,3353.62,3365.15,3365.53,3345.33,"219770"
"2120",2017-09-18,3362.86,3352.51,3371.75,3352.51,"190320"
"2121",2017-09-19,3356.84,3365.53,3370.4,3344.71,"191130"
"2122",2017-09-20,3366,3352.18,3370.1,3346.54,"192200"
"2123",2017-09-21,3357.81,3364.7,3377.88,3356.88,"197450"
"2124",2017-09-22,3352.53,3347.16,3356.45,3334.98,"179230"
"2125",2017-09-25,3341.55,3344.59,3350.96,3334.94,"169620"
"2126",2017-09-26,3343.58,3336.35,3347.16,3332.6,"132630"
"2127",2017-09-27,3345.27,3340.82,3349.69,3340.3,"143090"
"2128",2017-09-28,3339.64,3343.84,3344.6,3336.18,"149440"
"2129",2017-09-29,3348.94,3340.31,3357.02,3340.31,"144860"
"2130",2017-10-09,3374.38,3403.25,3410.17,3366.97,"191740"
"2131",2017-10-10,3382.99,3373.34,3384.03,3358.8,"179420"
"2132",2017-10-11,3388.28,3381.49,3395.78,3379.16,"181480"
"2133",2017-10-12,3386.1,3385.53,3390.2,3372.53,"161810"
"2134",2017-10-13,3390.52,3384.49,3395.75,3383.24,"139960"
"2135",2017-10-16,3378.47,3393.21,3400.51,3374.77,"174330"
"2136",2017-10-17,3372.04,3373.23,3382.41,3365.56,"125380"
"2137",2017-10-18,3381.79,3373.53,3383.23,3371.92,"157230"
"2138",2017-10-19,3370.17,3374.64,3378.74,3359.63,"158480"
"2139",2017-10-20,3378.65,3363.51,3379.77,3360.1,"127170"
"2140",2017-10-23,3380.7,3382.28,3385.29,3374.7,"130850"
"2141",2017-10-24,3388.25,3376.6,3388.69,3374.12,"139900"
"2142",2017-10-25,3396.9,3384.86,3398.3,3382.03,"123130"
"2143",2017-10-26,3407.57,3397.52,3414.24,3391.45,"183770"
"2144",2017-10-27,3416.81,3404.5,3421.1,3402.11,"170260"
"2145",2017-10-30,3390.34,3413.87,3419.73,3357.28,"208350"
"2146",2017-10-31,3393.34,3381,3397.1,3376.12,"153500"
"2147",2017-11-01,3395.91,3393.97,3410.35,3388.6,"180570"
"2148",2017-11-02,3383.31,3391.65,3391.65,3372.21,"166860"
"2149",2017-11-03,3371.74,3377.74,3380.57,3347.36,"172720"
"2150",2017-11-06,3388.17,3369.68,3389.38,3356.53,"154640"
"2151",2017-11-07,3413.57,3389.47,3415.15,3387.95,"190570"
"2152",2017-11-08,3415.46,3409.15,3434.49,3404.88,"185440"
"2153",2017-11-09,3427.79,3410.22,3428.47,3408.62,"158650"
