"","Karachi 100 (KSE)_history.csv Date","Karachi 100 (KSE)_history.csv Price","Karachi 100 (KSE)_history.csv Open","Karachi 100 (KSE)_history.csv High","Karachi 100 (KSE)_history.csv Low","Karachi 100 (KSE)_history.csv Volume"
"1187",2013-10-08,22080.47,21874.38,22095.08,21846.37,"-"
"1188",2013-10-09,21657.22,22092.82,22150.3,21632.32,"-"
"1189",2013-10-10,21674.98,21653.31,21734.67,21476.32,"-"
"1190",2013-10-11,21775.39,21711.66,21944.85,21711.66,"-"
"1191",2013-10-14,21599.78,21796.77,21815.17,21596.11,"-"
"1192",2013-10-21,21754.95,21615.68,21979.37,21615.68,"-"
"1193",2013-10-22,22230.43,21762.9,22283.7,21749.07,"-"
"1194",2013-10-23,22347.29,22383.98,22539.36,22325.63,"-"
"1195",2013-10-24,22360.85,22364.46,22472.51,22274.6,"-"
"1196",2013-10-25,22445.59,22357.08,22578.96,22321.04,"-"
"1197",2013-10-28,22353.2,22442.88,22601.07,22281.12,"-"
"1198",2013-10-29,22276.65,22360.33,22461.05,22240.98,"-"
"1199",2013-10-30,22310.59,22287.1,22399.74,22273.06,"-"
"1200",2013-10-31,22775.85,22319.58,22820.11,22232,"-"
"1201",2013-11-01,22649.09,22774.71,23013.46,22602.87,"-"
"1202",2013-11-04,22377.83,22490.5,22490.5,22199.72,"-"
"1203",2013-11-05,22790.7,22412.19,22833.92,22411.73,"-"
"1204",2013-11-06,23165.21,22802.58,23218.72,22802.58,"132130"
"1205",2013-11-07,23220.21,23224.92,23350.13,23113.89,"120210"
"1206",2013-11-08,23367.15,23208.79,23392.11,23152.99,"98150"
"1207",2013-11-11,23381.08,23371.83,23588.52,23364.48,"158190"
"1208",2013-11-12,23302.46,23385.03,23530.76,23274.77,"129140"
"1209",2013-11-13,23287.06,23276.92,23312.65,23146.83,"91590"
"1210",2013-11-18,23611.24,23312.67,23675.31,23312.67,"135400"
"1211",2013-11-19,23819.43,23628.07,23880.08,23628.07,"173190"
"1212",2013-11-20,23800.97,23857.42,24007.12,23775.77,"191210"
"1213",2013-11-21,23784.18,23813.63,23914.56,23732.1,"106150"
"1214",2013-11-22,23847.57,23809.55,23874.82,23702.85,"97090"
"1215",2013-11-25,23978.29,23908.48,24089.85,23906.73,"112760"
"1216",2013-11-26,23798.7,23997.36,23997.36,23745.73,"93190"
"1217",2013-11-27,23768.35,23784.98,23849.01,23683.53,"74450"
"1218",2013-11-28,24180.49,23817.88,24204.48,23817.88,"120790"
"1219",2013-11-29,24302.19,24195.75,24338.89,24178.07,"111290"
"1220",2013-12-02,24401.57,24337.76,24461.79,24318.16,"119090"
"1221",2013-12-03,24588.47,24453.62,24618.69,24453.62,"138600"
"1222",2013-12-04,24445.38,24616.44,24750.13,24427.89,"147560"
"1223",2013-12-05,24800.69,24466,24866.04,24447.13,"140980"
"1224",2013-12-06,24870.55,24855.34,25007.66,24808.83,"194680"
"1225",2013-12-09,24998.89,24875.26,25125.81,24875.26,"103610"
"1226",2013-12-10,24878.68,25070.49,25102.14,24852.47,"108320"
"1227",2013-12-11,24972.9,24912.21,25020.17,24912.21,"116570"
"1228",2013-12-12,25072,25033.99,25103.41,24917.52,"135910"
"1229",2013-12-13,25256.69,25088.49,25285.62,25088.49,"220240"
"1230",2013-12-16,25298.32,25290.85,25407.48,25262.65,"189110"
"1231",2013-12-17,25350.2,25313.56,25399.2,25193.67,"194490"
"1232",2013-12-18,25524.46,25393.57,25551.09,25383.86,"187450"
"1233",2013-12-19,25472.64,25530.75,25711.23,25399.45,"173750"
"1234",2013-12-20,25579.33,25474.75,25639.94,25392.89,"149540"
"1235",2013-12-23,25417.63,25596.58,25631.48,25340.04,"114000"
"1236",2013-12-24,25366.69,25431.4,25469.78,25182.92,"104430"
"1237",2013-12-26,25370.03,25399.98,25497.58,25348.44,"108670"
"1238",2013-12-27,25258.05,25375.03,25415.06,25229.55,"113880"
"1239",2013-12-30,25283.96,25270.02,25378.82,25194.69,"132740"
"1240",2013-12-31,25261.14,25299.97,25319.58,25219.08,"87390"
"1241",2014-01-01,25608.85,25273.11,25628.41,25273.11,"198350"
"1242",2014-01-02,25962.18,25615.12,25978.71,25615.12,"257120"
"1243",2014-01-03,26046.71,25968.76,26136.28,25968.76,"170700"
"1244",2014-01-06,26169.83,26065.7,26299.69,26059.44,"149220"
"1245",2014-01-07,26259.57,26181.97,26289.33,26051.19,"200620"
"1246",2014-01-08,26341.08,26261.37,26428.11,26261.37,"188890"
"1247",2014-01-09,26373.24,26365.4,26566.73,26306.01,"250510"
"1248",2014-01-10,26488.32,26374.06,26519.59,26270.32,"139380"
"1249",2014-01-13,26590.69,26512.19,26632.9,26505.14,"108150"
"1250",2014-01-15,26761.78,26627.07,26876.63,26627.07,"198430"
"1251",2014-01-16,26730.24,26770.68,26900.65,26629.84,"226040"
"1252",2014-01-17,26913.85,26810.04,26973.11,26810.04,"235860"
"1253",2014-01-20,27000.95,26928.07,27069.59,26835.95,"177200"
"1254",2014-01-21,27104.7,27012.55,27180.72,27012.55,"166490"
"1255",2014-01-22,27015.12,27112.8,27213.21,26948.78,"243790"
"1256",2014-01-23,27064.34,27027.86,27204.54,26997.86,"248180"
"1257",2014-01-24,27002.89,27077.99,27097.1,26868.04,"143330"
"1258",2014-01-27,26670.6,27004.45,27051.49,26586.17,"126760"
"1259",2014-01-28,26653.73,26672.65,26796.22,26635.7,"163820"
"1260",2014-01-29,26595.63,26654.39,26721.61,26476.24,"161880"
"1261",2014-01-30,26607.64,26595.63,26674.26,26521.88,"183810"
"1262",2014-01-31,26784.34,26607.8,26853.51,26607.8,"194270"
"1263",2014-02-03,26946.1,26789.16,27015.03,26789.16,"182300"
"1264",2014-02-04,26751.45,26948.18,26948.18,26677.95,"185350"
"1265",2014-02-06,26862.51,26777.14,26906.45,26752.4,"145150"
"1266",2014-02-07,26681.78,26879.9,26925.4,26640.44,"165590"
"1267",2014-02-10,26255.21,26720.05,26741.56,26073.85,"168610"
"1268",2014-02-11,26240.41,26274.72,26372.56,26108.74,"144530"
"1269",2014-02-12,26677.27,26239.73,26708.3,26239.73,"171240"
"1270",2014-02-13,26541.26,26683.59,26860.83,26511.58,"148500"
"1271",2014-02-14,26394.13,26562.69,26618.17,26371.69,"98330"
"1272",2014-02-17,26003.89,26393.16,26399.7,25930.19,"97350"
"1273",2014-02-18,25884.38,25976.64,26066.71,25572.98,"151530"
"1274",2014-02-19,25686.93,25887.99,25991.51,25667.81,"122830"
"1275",2014-02-20,25506.8,25689.36,25719.56,25442.79,"130230"
"1276",2014-02-21,25603.35,25507.71,25715.68,25385.15,"163510"
"1277",2014-02-24,25773.81,25625.12,25895.16,25625.12,"162730"
"1278",2014-02-25,25559.61,25780.57,25804.17,25528.58,"98580"
"1279",2014-02-26,25500.5,25557.5,25652.41,25490.62,"94830"
"1280",2014-02-27,25478.93,25514.4,25615.25,25385.83,"87970"
"1281",2014-02-28,25783.28,25500.38,25880.55,25477.36,"156310"
"1282",2014-03-03,25853.54,25922.21,26044.81,25803.5,"142310"
"1283",2014-03-04,26209.38,25853.88,26223.44,25772.78,"189960"
"1284",2014-03-05,26521.99,26188.47,26539.31,26186.51,"210650"
"1285",2014-03-06,26842.53,26525.24,26883.07,26525.24,"189540"
"1286",2014-03-07,26892.23,26854.81,26979.01,26800.78,"156840"
"1287",2014-03-10,27176.26,26894.02,27220.51,26834.55,"165740"
"1288",2014-03-11,27309.02,27177.72,27351.97,27177.72,"217030"
"1289",2014-03-12,27115.2,27348.3,27427.04,27080.47,"207550"
"1290",2014-03-13,27083.12,27143.94,27198.78,27040.99,"187530"
"1291",2014-03-14,27124.47,27083.15,27199.01,27065.37,"195800"
"1292",2014-03-17,27229.1,27133.96,27316.53,27133.96,"153020"
"1293",2014-03-18,27246.97,27235.99,27371.01,27235.76,"128990"
"1294",2014-03-19,27258.68,27248.7,27365.85,27200.22,"179320"
"1295",2014-03-20,27148.52,27264.57,27366.69,27045.58,"133510"
"1296",2014-03-21,26765.49,27164.42,27210,26684.89,"125970"
"1297",2014-03-24,26391.41,26696.69,26704.39,26378.36,"85750"
"1298",2014-03-25,26670.14,26426.57,26693,26426.57,"80650"
"1299",2014-03-26,26821.92,26696.38,26851.65,26696.38,"79330"
"1300",2014-03-27,27165.49,26864.36,27216.12,26864.36,"174940"
"1301",2014-03-28,27116.13,27225.33,27300.03,27088.39,"128790"
"1302",2014-03-31,27159.91,27155.41,27252.67,27062.83,"88880"
"1303",2014-04-01,27565.5,27200.08,27595.64,27200.08,"150210"
"1304",2014-04-02,27932.02,27639.96,27961.35,27639.96,"164600"
"1305",2014-04-03,28336.36,28013.55,28386.11,28013.55,"312790"
"1306",2014-04-04,28408.03,28385.81,28481.48,28289.4,"327560"
"1307",2014-04-07,28578.96,28459.06,28625.35,28361.75,"190780"
"1308",2014-04-08,28653.37,28583.82,28817.28,28574.79,"237450"
"1309",2014-04-09,28941.01,28642.18,28961.02,28573.65,"236390"
"1310",2014-04-10,29250.54,28979.75,29276.24,28979.75,"247300"
"1311",2014-04-11,29249.44,29295.29,29491.62,29066.25,"225130"
"1312",2014-04-14,29094.12,29250.98,29376.37,29049.24,"202040"
"1313",2014-04-15,29095.77,29114.74,29177.15,28854.78,"257130"
"1314",2014-04-16,29458.15,29099.63,29474.76,29099.63,"279020"
"1315",2014-04-17,29350.34,29503.43,29669.95,29066.08,"368270"
"1316",2014-04-18,29069.93,29429.12,29578.33,29022.59,"186890"
"1317",2014-04-21,28878.77,29078.58,29121.85,28814.21,"117240"
"1318",2014-04-22,29191.84,28936.75,29239.59,28936.75,"145000"
"1319",2014-04-23,28717.19,29239.62,29350.21,28594.86,"190620"
"1320",2014-04-24,28786.74,28757.44,28905.71,28633.91,"126280"
"1321",2014-04-25,28850.08,28817.03,28872.65,28660.86,"130490"
"1322",2014-04-28,28691.62,28858.12,28926.95,28680.47,"112710"
"1323",2014-04-29,28436.59,28735.47,28735.47,28288.44,"130520"
"1324",2014-04-30,28912.98,28449.14,28939.74,28449.14,"193030"
"1325",2014-05-02,28921.13,28917.74,29157.39,28868.09,"138890"
"1326",2014-05-05,28629.63,28926.7,28957.33,28520.48,"111270"
"1327",2014-05-06,28383.2,28634.04,28652.56,28339.24,"82180"
"1328",2014-05-07,28330.03,28383.3,28509.21,28297.93,"98050"
"1329",2014-05-08,28511.02,28332.44,28530.44,28286.24,"76400"
"1330",2014-05-09,28494.54,28550.87,28670.38,28438.71,"80190"
"1331",2014-05-12,28343.88,28494.54,28628.88,28324.56,"51410"
"1332",2014-05-13,28411.49,28343.88,28486.71,28306.55,"86090"
"1333",2014-05-14,28528.19,28441.94,28653.95,28424.9,"57200"
"1334",2014-05-15,28843.02,28546.25,28944.07,28546.25,"174970"
"1335",2014-05-16,28883.33,28926.43,29032.28,28854.18,"94690"
"1336",2014-05-19,28951.38,28902.41,28968.81,28842.81,"66090"
"1337",2014-05-20,28842.92,28965.09,29030.95,28793.15,"80970"
"1338",2014-05-21,28760.12,28848.94,28967.46,28738.04,"171170"
"1339",2014-05-22,28741.55,28769.26,28928.25,28716.73,"95830"
"1340",2014-05-23,28756,28757.96,28843.34,28719.39,"68690"
"1341",2014-05-26,29020.48,28755.14,29040.86,28755.14,"71280"
"1342",2014-05-27,29048.21,29024.96,29175.69,29016.95,"122510"
"1343",2014-05-28,28987.32,29057.99,29142.79,28963.38,"142970"
"1344",2014-05-29,29543.58,29032.24,29602.61,29029.22,"250510"
"1345",2014-05-30,29737.69,29632.38,29854.76,29611.39,"240940"
"1346",2014-06-02,29789.85,29732.79,29925.61,29574.98,"194530"
"1347",2014-06-03,29504.98,29799.66,29938.93,29003.58,"221340"
"1348",2014-06-04,29452.23,29524.93,29649.25,29328.29,"175660"
"1349",2014-06-05,29417.2,29486.75,29695.88,29332.79,"167530"
"1350",2014-06-06,29509.11,29422.21,29720.55,29422.21,"144840"
"1351",2014-06-09,29472.52,29559.3,29689,29442.72,"90110"
"1352",2014-06-10,29540.72,29511.44,29641.21,29432.41,"174540"
"1353",2014-06-11,29783.3,29573.83,29842.52,29573.83,"233410"
"1354",2014-06-12,29766.38,29784.58,29859.79,29718.06,"137200"
"1355",2014-06-13,29730.86,29775.35,29845.86,29713.68,"134250"
"1356",2014-06-16,29651.04,29733.69,29780.79,29626.57,"83810"
"1357",2014-06-17,29324.6,29666.18,29787.27,29296.55,"88470"
"1358",2014-06-18,29157.98,29430.77,29479.92,29140.52,"108130"
"1359",2014-06-19,28674.37,29159.17,29212.99,28553.91,"138960"
"1360",2014-06-20,28691.84,28667.65,28841.39,28623.99,"90570"
"1361",2014-06-23,28999.03,28650.47,29008.04,28518.45,"96050"
"1362",2014-06-24,29057.44,29010.76,29094.05,28956.36,"118440"
"1363",2014-06-25,28981.34,29054.73,29207.57,28922.03,"141230"
"1364",2014-06-26,29188.53,29060.6,29203.74,29031.76,"115470"
"1365",2014-06-27,29343.76,29213.78,29374.13,29073.43,"99710"
"1366",2014-06-30,29652.53,29446.02,29722.12,29330.21,"125570"
"1367",2014-07-01,29701.58,29691.61,29805.97,29648.13,"61060"
"1368",2014-07-02,29676.8,29718.93,29799.4,29603.15,"85280"
"1369",2014-07-03,29697.79,29685.39,29752.01,29611.39,"50200"
"1370",2014-07-04,29619.84,29712.28,29766.92,29595.48,"47810"
"1371",2014-07-07,29528.96,29631.76,29645.7,29496.23,"53000"
"1372",2014-07-08,29497.57,29539.87,29547.11,29411.88,"41380"
"1373",2014-07-09,29477.29,29501.56,29524.06,29454.87,"27030"
"1374",2014-07-10,29353.12,29484.15,29484.15,29298.67,"46220"
"1375",2014-07-11,29318.06,29359.94,29383.3,29298.59,"40100"
"1376",2014-07-14,29705.07,29321.88,29731.38,29312,"61060"
"1377",2014-07-15,29683.97,29744.38,29813.41,29674.22,"67350"
"1378",2014-07-16,29776.17,29686.05,29832.9,29655.39,"83490"
"1379",2014-07-17,30177.11,29818.45,30202.97,29818.45,"152930"
"1380",2014-07-18,30224.89,30195.38,30273.53,30138.9,"102760"
"1381",2014-07-21,30413.23,30278.6,30493.33,30278.6,"158460"
"1382",2014-07-22,30402.09,30436.48,30476.36,30336.06,"110620"
"1383",2014-07-23,30465.43,30432.26,30615.73,30432.26,"92400"
"1384",2014-07-24,30474.75,30488.49,30639.78,30395.62,"183700"
"1385",2014-07-28,30314.07,30485.28,30494.01,30217.4,"83370"
"1386",2014-08-04,29647.83,30217.12,30217.12,29435.84,"181740"
"1387",2014-08-05,29676.41,29668.81,29851.24,29620.6,"96270"
"1388",2014-08-06,29382.97,29654.56,29656.74,29299.18,"67180"
"1389",2014-08-07,29537.04,29399.39,29553.89,29256.14,"81240"
"1390",2014-08-08,29380.5,29551.29,29631.43,29367.43,"45870"
"1391",2014-08-11,28071.41,29246.28,29246.28,28037.37,"163400"
"1392",2014-08-12,28304.5,28011.99,28466.79,27519.36,"168610"
"1393",2014-08-13,28505.55,28268.96,28636.13,28193.35,"96450"
"1394",2014-08-15,28917.75,28620.86,28941.11,28555.64,"73840"
"1395",2014-08-18,28852.15,28852.88,29169.21,28681.35,"87110"
"1396",2014-08-19,28630.12,28815.48,28815.48,28286.19,"101090"
"1397",2014-08-20,28664.84,28486.98,28894.66,28435.12,"107780"
"1398",2014-08-21,28865.25,28690.77,29240.18,28690.77,"101160"
"1399",2014-08-22,28871.75,28877.41,29024.25,28814.74,"37290"
"1400",2014-08-25,28519.34,28864.81,28864.81,28496.26,"47200"
"1401",2014-08-26,28243.59,28524.52,28609.94,28215.28,"49670"
"1402",2014-08-27,27811.35,28246.63,28307.77,27584.85,"94800"
"1403",2014-08-28,27774.43,27697.13,27866.32,27354.12,"85160"
"1404",2014-08-29,28567.74,28338.48,28838.01,28242.81,"143750"
"1405",2014-09-01,28493.74,28524.07,28577.02,28181.69,"89780"
"1406",2014-09-02,29260.29,28620.56,29284.64,28620.56,"131870"
"1407",2014-09-03,29595.55,29408.68,29651.64,29349.78,"136300"
"1408",2014-09-04,29604.3,29600.98,29774.28,29524.2,"128680"
"1409",2014-09-05,29513.78,29605.23,29659.35,29467.97,"95110"
"1410",2014-09-08,29585.6,29530.13,29728.41,29530.13,"49060"
"1411",2014-09-09,29728.91,29621.6,29868.19,29621.6,"71480"
"1412",2014-09-10,29691.31,29730.8,29816.2,29665.9,"56340"
"1413",2014-09-11,29858.37,29702.24,29905.83,29682.91,"86820"
"1414",2014-09-12,30044.89,29891.37,30147.05,29889.4,"104320"
"1415",2014-09-15,30070.13,30044.87,30095.19,29890.36,"68540"
"1416",2014-09-16,30180.3,30101.55,30276.05,30027.13,"146820"
"1417",2014-09-17,30136.57,30184.6,30266.78,30048.7,"108690"
"1418",2014-09-18,30094.16,30148.86,30191.74,30047.01,"131490"
"1419",2014-09-19,30015.8,30104.66,30184.79,29974.22,"70310"
"1420",2014-09-22,29993.87,30047.29,30110.7,29982.73,"41210"
"1421",2014-09-23,30143.77,29974.29,30200.14,29955.6,"82470"
"1422",2014-09-24,30095.8,30144.91,30340.74,30082.57,"103680"
"1423",2014-09-25,29940.27,30095.47,30167.13,29849.37,"71900"
"1424",2014-09-26,29705.65,29973.56,30039.06,29666.91,"86490"
"1425",2014-09-29,29383.13,29693.43,29693.43,29336.35,"47070"
"1426",2014-09-30,29726.39,29389.99,29745.11,29376.31,"60390"
"1427",2014-10-01,29996.61,29727.8,30001.3,29727.8,"72100"
"1428",2014-10-02,30071.58,30150.93,30150.93,30038.64,"107310"
"1429",2014-10-03,30103.23,30085.99,30179.3,30041.6,"56760"
"1430",2014-10-09,29978.94,30115.13,30123.03,29964.2,"52510"
"1431",2014-10-10,30158.63,29985,30191.15,29955.09,"107520"
"1432",2014-10-13,30394.41,30220.59,30444.35,30218.9,"123550"
"1433",2014-10-14,30355.22,30396.97,30518.32,30338.63,"118620"
"1434",2014-10-15,30120.99,30392.13,30403.51,30044.21,"103410"
"1435",2014-10-16,29982.45,30124.28,30195.61,29943.67,"80320"
"1436",2014-10-17,29883.1,29992.15,30162.64,29839.36,"84660"
"1437",2014-10-20,29711.12,29922.38,29925.18,29672.97,"59830"
"1438",2014-10-21,29694.27,29751.27,29928.11,29640.34,"71040"
"1439",2014-10-22,29940.39,29802.81,30025.82,29802.81,"110960"
"1440",2014-10-23,30025.13,29956.33,30049.22,29938.26,"108460"
"1441",2014-10-24,30098.49,30048.9,30242.17,30048.9,"113370"
"1442",2014-10-27,30238.96,30131.49,30253.85,30113.32,"90050"
"1443",2014-10-28,30225.62,30273.44,30367.69,30198.17,"101470"
"1444",2014-10-29,30113.24,30288.21,30349.45,30083.6,"169320"
"1445",2014-10-30,30204.09,30139.06,30259.75,30103.91,"81190"
"1446",2014-10-31,30376.53,30271.69,30384.21,30205.9,"74530"
"1447",2014-11-05,30593.31,30398.05,30704.95,30398.05,"133850"
"1448",2014-11-06,30663.78,30626.75,30821.29,30614.4,"211620"
"1449",2014-11-07,30930.04,30693.7,30999.71,30672.31,"158280"
"1450",2014-11-10,31281.83,30954.56,31395.01,30954.56,"195450"
"1451",2014-11-11,31303.63,31286.73,31372.16,31233.37,"130940"
"1452",2014-11-12,31629.2,31327.83,31746.54,31327.83,"201460"
"1453",2014-11-13,31441.82,31648.96,31855.83,31391.65,"160840"
"1454",2014-11-14,31344.07,31448.13,31494.96,31293.97,"147140"
"1455",2014-11-17,31702.79,31381.04,31765.91,31381.04,"172780"
"1456",2014-11-18,32006.4,31765.02,32021.99,31661.88,"212120"
"1457",2014-11-19,31756.29,32072.32,32224.79,31697.78,"187620"
"1458",2014-11-20,31239.04,31760.8,31760.8,31026.52,"180060"
"1459",2014-11-21,31494.84,31257.68,31545.27,31257.68,"89550"
"1460",2014-11-24,31316.96,31498.35,31615.59,31303.1,"115760"
"1461",2014-11-25,31223.74,31314.97,31314.97,30943.32,"103080"
"1462",2014-11-26,31454.47,31241.66,31534.9,31181.65,"145710"
"1463",2014-11-27,31270.1,31480.18,31545.14,31227.07,"117330"
"1464",2014-11-28,31197.98,31270.81,31282.59,31075.48,"166380"
"1465",2014-12-01,31299.72,31188.24,31441.22,31139.4,"238690"
"1466",2014-12-02,31680.72,31425.11,31721.83,31425.11,"201900"
"1467",2014-12-03,31872.73,31709.37,31932.06,31709.37,"257480"
"1468",2014-12-04,32090.93,31910.63,32236.52,31910.63,"270540"
"1469",2014-12-05,32148.78,32100.45,32315.56,32086.01,"194560"
"1470",2014-12-08,32010.33,32152.96,32206.12,31979.63,"120380"
"1471",2014-12-09,32084.16,32010.76,32098.6,31815.83,"209730"
"1472",2014-12-10,31781.65,32108.98,32186.06,31760.72,"173170"
"1473",2014-12-11,31779.75,31841.93,32076.33,31755.28,"156850"
"1474",2014-12-12,31589.82,31748.2,31748.2,31543.29,"133560"
"1475",2014-12-15,31690.1,31586.63,31720.94,31509.78,"144750"
"1476",2014-12-16,30876.28,31688.27,31716.79,30808.39,"186130"
"1477",2014-12-17,30667.14,30894.29,31141.13,30562.27,"143460"
"1478",2014-12-18,30827.45,30708.38,31152.94,30708.38,"126780"
"1479",2014-12-19,31011.15,30859.11,31034.79,30756.22,"90680"
"1480",2014-12-22,31491.62,31080.5,31597.63,31080.5,"131700"
"1481",2014-12-23,31750.38,31531.04,31770.09,31490.67,"169850"
"1482",2014-12-24,32000.01,31807.63,32019.45,31807.63,"200250"
"1483",2014-12-26,31993.01,32068.63,32141.74,31933.3,"151930"
"1484",2014-12-29,31906.74,31999.89,32075.63,31888.78,"142480"
"1485",2014-12-30,31953.9,31921.52,31988.96,31765.31,"146940"
"1486",2014-12-31,32131.28,31971.05,32192.77,31971.05,"145790"
"1487",2015-01-01,32503.8,32148.65,32503.81,32134.82,"157340"
"1488",2015-01-02,32731.61,32531.8,32776.39,32465.49,"235200"
"1489",2015-01-05,32757.79,32751.46,32866.4,32664.15,"248960"
"1490",2015-01-06,32668.73,32713.51,32834.43,32558.7,"173640"
"1491",2015-01-07,32835.94,32685.41,32906.17,32639.84,"175310"
"1492",2015-01-08,33117.47,32887.82,33142.93,32887.82,"188420"
"1493",2015-01-09,33324.82,33163.45,33473.55,33163.45,"230180"
"1494",2015-01-12,33418.2,33341.54,33513.92,33339.28,"150020"
"1495",2015-01-13,33371.29,33423.82,33423.82,33167.95,"138600"
"1496",2015-01-14,33585.75,33403.95,33628.22,33403.95,"217290"
"1497",2015-01-15,33765.61,33688.29,33941.51,33688.29,"220160"
"1498",2015-01-16,33786.44,33771.5,33954.88,33724.65,"215170"
"1499",2015-01-19,34014.26,33790.56,34120.92,33790.56,"174970"
"1500",2015-01-20,34121.3,34046.63,34185.48,33893.17,"194950"
"1501",2015-01-21,34329.5,34133.62,34395.19,34133.62,"241030"
"1502",2015-01-22,34146.97,34342.29,34414.81,34101.44,"212300"
"1503",2015-01-23,34026.59,34149.1,34194.93,33978.3,"138100"
"1504",2015-01-26,34466.53,34058.45,34589.28,34058.45,"249090"
"1505",2015-01-27,34538.45,34530.36,34626.87,34383.74,"255710"
"1506",2015-01-28,34386.86,34535.31,34621.54,34353.78,"162990"
"1507",2015-01-29,34408.73,34398.41,34502.19,34368.25,"147270"
"1508",2015-01-30,34443.87,34446.56,34620.53,34348.47,"274970"
"1509",2015-02-02,34676.31,34476,34733.27,34476,"234970"
"1510",2015-02-03,34826.51,34709.75,34844.8,34633.88,"201110"
"1511",2015-02-04,34672.25,34940.58,35055.94,34595.3,"230120"
"1512",2015-02-06,34656.94,34718.11,34844.2,34619.57,"165610"
"1513",2015-02-09,34570.3,34697.71,34787.29,34556.08,"182410"
"1514",2015-02-10,34432.89,34621.3,34731.94,34181.02,"151280"
"1515",2015-02-11,34203.99,34435.51,34564.56,34160.47,"160030"
"1516",2015-02-12,33786.42,34191.23,34237.14,33493.52,"212570"
"1517",2015-02-13,33943.2,33825.45,34123.78,33784.58,"159540"
"1518",2015-02-16,33796.44,33943.2,34031.8,33633.32,"102810"
"1519",2015-02-17,33801.1,33827.23,34036.31,33721.84,"146900"
"1520",2015-02-18,33718.86,33815.9,33912.83,33589.41,"114620"
"1521",2015-02-19,33942.27,33749.34,33988.16,33641.99,"137170"
"1522",2015-02-20,33993,34028.78,34143.75,33912.96,"161980"
"1523",2015-02-23,33926.7,34020.1,34063.24,33899.26,"93590"
"1524",2015-02-24,33895.46,33927.61,34024.05,33870.01,"96960"
"1525",2015-02-25,33845.3,33900.65,34017.97,33825.2,"84110"
"1526",2015-02-26,33762.8,33845.05,33996.73,33701.79,"105340"
"1527",2015-02-27,33632.19,33802.83,33893.82,33580.07,"137800"
"1528",2015-03-02,33213.58,33680.27,33717.15,33125.03,"104300"
"1529",2015-03-03,33188.77,33213.58,33292.9,32811.75,"143950"
"1530",2015-03-04,33242.94,33271.44,33464.7,33161.69,"128710"
"1531",2015-03-05,33368.83,33256.55,33406.29,33246.12,"124470"
"1532",2015-03-06,33263.66,33382.69,33474.06,33239.43,"87830"
"1533",2015-03-09,32860.57,33273.62,33305.26,32832.55,"71200"
"1534",2015-03-10,32566.59,32899.31,32899.31,32531.13,"88050"
"1535",2015-03-11,32539.61,32437.92,32604.1,32198.87,"111610"
"1536",2015-03-12,32582.68,32545.02,32715.79,32443.72,"102310"
"1537",2015-03-13,32929.09,32622.08,32960.35,32622.08,"110290"
"1538",2015-03-16,32454.91,32931.51,32961.84,32396.41,"79450"
"1539",2015-03-17,32342.26,32471.39,32519.82,32104.5,"88180"
"1540",2015-03-18,31524.98,32349.63,32416.99,31338.29,"140750"
"1541",2015-03-19,31451.62,31514.89,31607.79,31395.07,"66600"
"1542",2015-03-20,31800.26,31478.67,31925.05,31478.67,"101280"
"1543",2015-03-24,31310.73,31944.02,32070.98,31259.41,"90440"
"1544",2015-03-25,31086.51,31330.82,31405.77,31044.08,"67380"
"1545",2015-03-26,30678.97,31187.39,31358.58,30172.93,"193250"
"1546",2015-03-27,29957.83,30734.05,30828.2,29847.26,"150930"
"1547",2015-03-30,28927.04,29879.63,29879.63,28648.23,"207040"
"1548",2015-03-31,30233.87,28921.76,30246.77,28921.76,"190790"
"1549",2015-04-01,30605.05,30269.74,30951.34,30025.84,"202660"
"1550",2015-04-02,31132.25,30680.29,31169.72,30680.29,"147100"
"1551",2015-04-03,31413.96,31153.56,31460.55,31115.49,"195710"
"1552",2015-04-06,31752.17,31442.78,31787.94,31341.88,"183050"
"1553",2015-04-07,31600.73,31758.79,31848.34,31516.99,"199600"
"1554",2015-04-08,31887.3,31676.27,32073.93,31676.27,"199750"
"1555",2015-04-09,32013.91,31902.46,32043.6,31710.15,"159480"
"1556",2015-04-10,32350.93,32032.02,32544.43,32032.02,"211990"
"1557",2015-04-13,32248.45,32354.27,32396.32,32180.47,"215930"
"1558",2015-04-14,32109.87,32253.09,32286.65,32050.44,"180210"
"1559",2015-04-15,32248.86,32257.04,32430.5,32117.63,"163780"
"1560",2015-04-16,32736.43,32264.6,32760.56,32264.6,"272210"
"1561",2015-04-17,33234.73,32762.35,33326.61,32707.34,"302680"
"1562",2015-04-20,33304.64,33264.54,33649.52,33229.93,"284270"
"1563",2015-04-21,33035.77,33299.7,33365.32,32826.45,"196170"
"1564",2015-04-22,33490.64,33070.13,33615.19,33061.24,"229560"
"1565",2015-04-23,33456.74,33529.26,33711.84,33399.02,"226470"
"1566",2015-04-24,33775.12,33459.01,33803.88,33459.01,"165280"
"1567",2015-04-27,33844.29,33814.6,33970.73,33804.46,"174920"
"1568",2015-04-28,33575.94,33848.17,33968.22,33544.92,"205280"
"1569",2015-04-29,33460.01,33572.99,33681.05,33435.21,"158800"
"1570",2015-04-30,33729.96,33475.95,33760.41,33475.95,"143910"
"1571",2015-05-04,33723.53,33823.49,34020.3,33627.57,"155540"
"1572",2015-05-05,33533.64,33731.91,33768.44,33384.83,"131970"
