"","KOSPI (KS11)_history.csv Date","KOSPI (KS11)_history.csv Price","KOSPI (KS11)_history.csv Open","KOSPI (KS11)_history.csv High","KOSPI (KS11)_history.csv Low","KOSPI (KS11)_history.csv Volume"
"1754",2016-01-20,1845.45,1885.36,1885.36,1830.06,"407300"
"1755",2016-01-21,1840.53,1848.1,1860.02,1838.04,"433740"
"1756",2016-01-22,1879.43,1860.3,1879.43,1859.54,"408460"
"1757",2016-01-25,1893.43,1890.15,1901.22,1882.74,"315300"
"1758",2016-01-26,1871.69,1881.87,1884.13,1862.98,"298820"
"1759",2016-01-27,1897.87,1888.07,1902.03,1883.39,"348910"
"1760",2016-01-28,1906.94,1885.38,1907.56,1877.78,"354310"
"1761",2016-01-29,1912.06,1905.01,1912.07,1888.48,"386560"
"1762",2016-02-01,1924.82,1919.62,1926.11,1912.85,"440320"
"1763",2016-02-02,1906.6,1914.96,1920.02,1906.06,"412270"
"1764",2016-02-03,1890.67,1893.83,1894.72,1882.75,"408590"
"1765",2016-02-04,1916.26,1900.48,1917.09,1897.18,"365810"
"1766",2016-02-05,1917.79,1914.55,1921.76,1910.31,"305770"
"1767",2016-02-11,1861.54,1872.68,1877.77,1858.9,"386430"
"1768",2016-02-12,1835.28,1850.67,1857.12,1817.97,"470500"
"1769",2016-02-15,1862.2,1857.33,1864.62,1847.6,"284600"
"1770",2016-02-16,1888.3,1870.1,1892.15,1868.11,"388320"
"1771",2016-02-17,1883.94,1889.41,1897.37,1881.03,"344630"
"1772",2016-02-18,1908.84,1909.4,1910.12,1898.49,"332580"
"1773",2016-02-19,1916.24,1904.5,1916.24,1902.24,"312200"
"1774",2016-02-22,1916.36,1911.56,1921.14,1905.85,"267860"
"1775",2016-02-23,1914.22,1928.85,1929.53,1909.79,"326810"
"1776",2016-02-24,1912.53,1908.71,1918.63,1906.19,"281600"
"1777",2016-02-25,1918.57,1919.08,1928.49,1906.99,"305790"
"1778",2016-02-26,1920.16,1927.1,1927.8,1917.07,"280220"
"1779",2016-02-29,1916.66,1921.76,1927.05,1916.66,"275050"
"1780",2016-03-02,1947.42,1944.27,1949.94,1942.24,"323350"
"1781",2016-03-03,1958.17,1957.83,1958.17,1946.57,"420980"
"1782",2016-03-04,1955.63,1956.01,1958.46,1949.47,"316420"
"1783",2016-03-07,1957.87,1961.26,1963.43,1955.97,"344610"
"1784",2016-03-08,1946.12,1958.94,1958.94,1935.55,"358680"
"1785",2016-03-09,1952.95,1940.55,1952.95,1938.32,"355390"
"1786",2016-03-10,1969.33,1958.87,1976.19,1955.67,"352330"
"1787",2016-03-11,1971.41,1968.3,1975.87,1966.65,"303420"
"1788",2016-03-14,1972.27,1985.74,1985.9,1970.56,"357080"
"1789",2016-03-15,1969.97,1975.61,1979.46,1966.44,"264580"
"1790",2016-03-16,1974.9,1971.58,1982.08,1969.66,"294460"
"1791",2016-03-17,1987.99,1984.69,2000.3,1984.33,"291580"
"1792",2016-03-18,1992.12,1996.31,1996.31,1986.04,"385850"
"1793",2016-03-21,1989.76,1999.25,2003.12,1982.7,"323260"
"1794",2016-03-22,1996.81,1993.37,1997.76,1986.87,"383750"
"1795",2016-03-23,1995.12,1996.47,2001.67,1989.84,"367550"
"1796",2016-03-24,1985.97,1988.46,1992.76,1981.17,"341170"
"1797",2016-03-25,1983.81,1991.06,1991.06,1981.53,"463420"
"1798",2016-03-28,1982.54,1984.93,1992.46,1981.37,"410470"
"1799",2016-03-29,1994.91,1986.93,1997.33,1984.07,"385450"
"1800",2016-03-30,2002.14,2005.24,2009.1,1998.51,"368310"
"1801",2016-03-31,1995.85,2005.72,2007.43,1986.74,"335070"
"1802",2016-04-01,1973.57,1994.77,1994.77,1970.17,"392260"
"1803",2016-04-04,1978.97,1974.73,1979.03,1969.35,"363320"
"1804",2016-04-05,1962.74,1972.38,1973.17,1959.26,"368160"
"1805",2016-04-06,1971.32,1963.17,1975.09,1961.51,"358030"
"1806",2016-04-07,1973.89,1978.75,1980.43,1964.99,"434060"
"1807",2016-04-08,1972.05,1961.29,1972.12,1954.11,"400620"
"1808",2016-04-11,1970.37,1972.25,1973.9,1963.21,"379540"
"1809",2016-04-12,1981.32,1970.5,1981.73,1968.5,"387320"
"1810",2016-04-14,2015.93,2004.15,2016.03,2000.83,"473520"
"1811",2016-04-15,2014.71,2013.38,2016.95,2008.68,"317710"
"1812",2016-04-18,2009.1,2001.35,2009.55,1998.49,"339250"
"1813",2016-04-19,2011.36,2015.1,2020.29,2007.68,"401240"
"1814",2016-04-20,2005.83,2017.05,2023.77,2005.82,"423960"
"1815",2016-04-21,2022.1,2014.6,2022.1,2009.45,"392100"
"1816",2016-04-22,2015.49,2014.93,2017.9,2010.94,"480470"
"1817",2016-04-25,2014.55,2016.05,2016.65,2007.18,"397670"
"1818",2016-04-26,2019.63,2013.26,2021.59,2011.85,"509280"
"1819",2016-04-27,2015.4,2019.31,2019.86,2012.75,"412800"
"1820",2016-04-28,2000.93,2020.83,2022.99,1998.6,"341140"
"1821",2016-04-29,1994.15,1998.68,1999.34,1983.3,"401060"
"1822",2016-05-02,1978.15,1991.84,1991.84,1977.03,"328190"
"1823",2016-05-03,1986.41,1988.34,1989.41,1979.66,"310490"
"1824",2016-05-04,1976.71,1978.24,1982.38,1969.22,"352700"
"1825",2016-05-09,1967.81,1974.52,1976.14,1962.92,"342190"
"1826",2016-05-10,1982.5,1965.86,1982.5,1964.9,"369090"
"1827",2016-05-11,1980.1,1989.17,1989.17,1970.48,"398530"
"1828",2016-05-12,1977.49,1973.28,1981.49,1970.54,"462880"
"1829",2016-05-13,1966.99,1979.97,1980.45,1962.77,"509120"
"1830",2016-05-16,1967.91,1961.91,1970.53,1961.32,"526720"
"1831",2016-05-17,1968.06,1973.86,1975.1,1962.57,"597580"
"1832",2016-05-18,1956.73,1962.78,1964.34,1945.56,"696270"
"1833",2016-05-19,1946.78,1953.91,1954.29,1942.48,"505920"
"1834",2016-05-20,1947.67,1943.84,1951.5,1940.36,"388050"
"1835",2016-05-23,1955.25,1954.26,1956.77,1940.44,"399510"
"1836",2016-05-24,1937.68,1951.18,1951.39,1937.67,"517080"
"1837",2016-05-25,1960.51,1953.63,1964.91,1951.17,"656870"
"1838",2016-05-26,1957.06,1965.81,1967.45,1955.97,"558260"
"1839",2016-05-27,1969.17,1962.33,1971.27,1959.75,"523530"
"1840",2016-05-30,1967.13,1969.72,1970.54,1955.49,"550500"
"1841",2016-05-31,1983.4,1962.47,1984.18,1958.16,"657050"
"1842",2016-06-01,1982.72,1976.87,1986.76,1975.82,"502290"
"1843",2016-06-02,1985.11,1983.86,1988,1978.82,"474230"
"1844",2016-06-03,1985.84,1991.58,1991.58,1979.66,"540860"
"1845",2016-06-07,2011.63,1993.08,2011.67,1992.77,"481350"
"1846",2016-06-08,2027.08,2013.72,2027.09,2008.59,"497930"
"1847",2016-06-09,2024.17,2028.02,2035.27,2012.14,"599680"
"1848",2016-06-10,2017.63,2022.77,2022.77,2014.15,"404300"
"1849",2016-06-13,1979.06,2001.03,2001.79,1976.69,"443000"
"1850",2016-06-14,1972.03,1976.8,1982.32,1965.34,"439940"
"1851",2016-06-15,1968.83,1972,1975.87,1960.97,"376770"
"1852",2016-06-16,1951.99,1971.53,1974.01,1944.8,"438790"
"1853",2016-06-17,1953.4,1966.23,1970.54,1949.6,"485270"
"1854",2016-06-20,1981.12,1974.43,1984.07,1969.56,"391350"
"1855",2016-06-21,1982.7,1977.8,1983.87,1971.99,"557440"
"1856",2016-06-22,1992.58,1981.78,1994.76,1979.37,"407430"
"1857",2016-06-23,1986.71,1989.42,1990.71,1980.14,"455390"
"1858",2016-06-24,1925.24,2001.55,2001.55,1892.75,"750550"
"1859",2016-06-27,1926.85,1901.85,1926.87,1900.83,"394270"
"1860",2016-06-28,1936.22,1907.71,1937.99,1907.49,"373460"
"1861",2016-06-29,1956.36,1946.31,1966.21,1941.9,"451190"
"1862",2016-06-30,1970.35,1971.54,1972.81,1959.28,"349860"
"1863",2016-07-01,1987.32,1977.36,1993.98,1975.89,"448130"
"1864",2016-07-04,1995.3,1989.44,1997.37,1985.11,"468610"
"1865",2016-07-05,1989.85,1995.69,1996.77,1985.94,"405490"
"1866",2016-07-06,1953.12,1980.11,1982.8,1944.33,"457440"
"1867",2016-07-07,1974.08,1963.3,1976.49,1959.83,"378760"
"1868",2016-07-08,1963.1,1972.28,1979.75,1956.91,"356530"
"1869",2016-07-11,1988.54,1979.36,1990.95,1977.81,"337760"
"1870",2016-07-12,1991.23,1991.13,1998.03,1986.45,"432650"
"1871",2016-07-13,2005.55,2007.65,2013.6,1995.84,"357640"
"1872",2016-07-14,2008.77,2004.12,2009.67,1997.94,"340230"
"1873",2016-07-15,2017.26,2015.37,2022.34,2011.1,"477810"
"1874",2016-07-18,2021.11,2018.22,2022.11,2012.3,"380090"
"1875",2016-07-19,2016.89,2022.8,2023.22,2010.27,"380800"
"1876",2016-07-20,2015.46,2013.4,2015.47,2003.87,"316340"
"1877",2016-07-21,2012.22,2019.36,2020.55,2007.59,"391050"
"1878",2016-07-22,2010.34,2005.37,2014.44,2002.66,"320950"
"1879",2016-07-25,2012.32,2014.74,2020.69,2006.63,"350230"
"1880",2016-07-26,2027.34,2009.4,2027.34,2008.25,"338610"
"1881",2016-07-27,2025.05,2027.07,2030.69,2021.15,"411660"
"1882",2016-07-28,2021.1,2029.07,2029.38,2014.36,"350880"
"1883",2016-07-29,2016.19,2023.24,2028.99,2016.19,"366390"
"1884",2016-08-01,2029.61,2024.71,2031.58,2024.57,"369590"
"1885",2016-08-02,2019.03,2023.55,2026.1,2017.59,"409940"
"1886",2016-08-03,1994.79,2008.68,2008.68,1993,"485850"
"1887",2016-08-04,2000.03,2006.08,2006.48,1994.73,"326510"
"1888",2016-08-05,2017.94,2006.23,2018.16,2004.37,"289290"
"1889",2016-08-08,2031.12,2025.55,2031.14,2018.81,"270480"
"1890",2016-08-09,2043.78,2033.52,2046.03,2032.18,"436720"
"1891",2016-08-10,2044.64,2043.03,2049.36,2039.86,"331090"
"1892",2016-08-11,2048.8,2042.64,2048.8,2035.25,"346080"
"1893",2016-08-12,2050.47,2053.82,2060.84,2046.15,"376490"
"1894",2016-08-16,2047.76,2056,2063.09,2047.73,"374870"
"1895",2016-08-17,2043.75,2045.37,2048.29,2032.53,"391710"
"1896",2016-08-18,2055.47,2048.15,2056.09,2041.9,"353080"
"1897",2016-08-19,2056.24,2057.9,2059.3,2049.52,"392320"
"1898",2016-08-22,2042.16,2054.37,2054.71,2040.51,"343500"
"1899",2016-08-23,2049.93,2044.27,2051.43,2041.86,"360410"
"1900",2016-08-24,2043.76,2050.82,2052.74,2039.53,"285180"
"1901",2016-08-25,2042.92,2041.58,2046,2035.01,"277430"
"1902",2016-08-26,2037.5,2036.74,2039.91,2027.68,"288180"
"1903",2016-08-29,2032.35,2028.64,2034.63,2024.93,"316970"
"1904",2016-08-30,2039.74,2038.6,2049.99,2036.76,"378560"
"1905",2016-08-31,2034.65,2038.58,2041.17,2027.24,"400950"
"1906",2016-09-01,2032.72,2022.96,2032.72,2016.47,"300510"
"1907",2016-09-02,2038.31,2033.92,2039.18,2030.17,"342630"
"1908",2016-09-05,2060.08,2049.19,2061,2047.49,"572970"
"1909",2016-09-06,2066.53,2058.21,2067.77,2057.26,"462550"
"1910",2016-09-07,2061.88,2068.81,2073.89,2061.88,"687160"
"1911",2016-09-08,2063.73,2064.96,2070.66,2053.2,"656650"
"1912",2016-09-09,2037.87,2048.94,2049.3,2029.46,"392680"
"1913",2016-09-12,1991.48,2003.67,2011.04,1991.47,"422880"
"1914",2016-09-13,1999.36,2011.93,2013.03,1997.58,"437420"
"1915",2016-09-19,2015.78,1997.43,2019.45,1997.1,"434440"
"1916",2016-09-20,2025.71,2014.5,2026.56,2010.25,"362350"
"1917",2016-09-21,2035.99,2022.81,2035.99,2021.78,"525100"
"1918",2016-09-22,2049.7,2050.31,2060.26,2048.8,"447590"
"1919",2016-09-23,2054.07,2053.22,2057.35,2048.96,"494110"
"1920",2016-09-26,2047.11,2052.76,2060.71,2042.7,"359620"
"1921",2016-09-27,2062.82,2037.32,2064.89,2031.13,"664040"
"1922",2016-09-28,2053.06,2062.57,2062.98,2051.68,"546450"
"1923",2016-09-29,2068.72,2063.74,2072.09,2063.74,"416170"
"1924",2016-09-30,2043.63,2054.25,2056.33,2042.77,"326390"
"1925",2016-10-04,2054.86,2056.94,2059.25,2050.46,"318850"
"1926",2016-10-05,2053,2043.37,2056.01,2036.87,"292350"
"1927",2016-10-06,2065.3,2069.3,2070.43,2055.83,"337710"
"1928",2016-10-07,2053.8,2065.95,2067.49,2051.6,"422450"
"1929",2016-10-10,2056.82,2047.19,2058.73,2039.99,"314900"
"1930",2016-10-11,2031.93,2053.29,2060.78,2030.51,"343220"
"1931",2016-10-12,2033.73,2022.97,2037.02,2022.39,"297370"
"1932",2016-10-13,2015.44,2033.99,2035.93,2014.89,"440260"
"1933",2016-10-14,2022.66,2021.66,2028.76,2021.11,"458900"
"1934",2016-10-17,2027.61,2028.93,2033.56,2011.81,"333400"
"1935",2016-10-18,2040.43,2027.81,2040.72,2026.47,"305930"
"1936",2016-10-19,2040.94,2036.18,2050.51,2035.9,"321940"
"1937",2016-10-20,2040.6,2044.12,2048.25,2036.54,"276000"
"1938",2016-10-21,2033,2039.4,2040.4,2029.79,"260350"
"1939",2016-10-24,2047.74,2037.19,2047.74,2036.77,"252040"
"1940",2016-10-25,2037.17,2042.29,2042.65,2031.25,"299100"
"1941",2016-10-26,2013.89,2030.37,2030.37,2002.29,"392400"
"1942",2016-10-27,2024.12,2018.24,2026.33,2015.66,"298690"
"1943",2016-10-28,2019.42,2021.97,2026.85,2015.72,"270530"
"1944",2016-10-31,2008.19,2011.29,2016.01,2005.95,"400660"
"1945",2016-11-01,2007.39,2003.41,2010.51,1990.45,"321770"
"1946",2016-11-02,1978.94,1995.41,1997.46,1976.34,"333530"
"1947",2016-11-03,1983.8,1974.93,1988.82,1973.58,"272730"
"1948",2016-11-04,1982.02,1983.87,1985.29,1976.57,"227780"
"1949",2016-11-07,1997.58,1997.58,2001.74,1992.14,"210330"
"1950",2016-11-08,2003.38,2009.56,2010.17,1994.33,"239580"
"1951",2016-11-09,1958.38,2008.08,2015.23,1931.07,"709040"
"1952",2016-11-10,2002.6,1989.85,2002.6,1983.26,"433880"
"1953",2016-11-11,1984.43,1988.87,1994.05,1982.15,"386860"
"1954",2016-11-14,1974.4,1982.93,1988.65,1974.27,"352120"
"1955",2016-11-15,1967.53,1977.33,1978.94,1967.21,"375660"
"1956",2016-11-16,1979.65,1980.82,1985.67,1976.63,"306500"
"1957",2016-11-17,1980.55,1976.21,1983.87,1968.8,"272170"
"1958",2016-11-18,1974.58,1983.07,1983.26,1968.13,"306960"
"1959",2016-11-21,1966.05,1971.03,1976.23,1962.42,"223510"
"1960",2016-11-22,1983.47,1976.07,1986.82,1974.05,"231370"
"1961",2016-11-23,1987.95,1987.64,1996.65,1981.22,"308200"
"1962",2016-11-24,1971.26,1985.11,1988.96,1968.5,"235440"
"1963",2016-11-25,1974.46,1972.6,1978.45,1969.09,"201940"
"1964",2016-11-28,1978.13,1976.58,1983.43,1966.78,"213580"
"1965",2016-11-29,1978.39,1977.1,1982.53,1972.31,"214570"
"1966",2016-11-30,1983.48,1980.38,1988.44,1977.09,"233090"
"1967",2016-12-01,1983.75,1987.48,1989.08,1979.67,"217880"
"1968",2016-12-02,1970.61,1980.14,1981.64,1966.42,"243180"
"1969",2016-12-05,1963.36,1965.71,1971.24,1960.65,"237190"
"1970",2016-12-06,1989.86,1976.51,1993.47,1976.51,"214650"
"1971",2016-12-07,1991.89,1995.69,1997.62,1987.26,"204410"
"1972",2016-12-08,2031.07,2008.31,2031.07,2007.57,"239430"
"1973",2016-12-09,2024.69,2024.52,2026.83,2019.79,"225660"
"1974",2016-12-12,2027.24,2031.95,2031.95,2020.97,"289800"
"1975",2016-12-13,2035.98,2026.39,2035.99,2023.61,"383360"
"1976",2016-12-14,2036.87,2043.07,2044.42,2031.18,"384030"
"1977",2016-12-15,2036.65,2022.14,2040.62,2021.76,"300190"
"1978",2016-12-16,2042.24,2037.35,2043.6,2033.23,"289710"
"1979",2016-12-19,2038.39,2039.4,2046.03,2037.04,"249870"
"1980",2016-12-20,2041.94,2044.87,2047.38,2040.81,"314220"
"1981",2016-12-21,2037.96,2049.47,2053.46,2037.96,"284570"
"1982",2016-12-22,2035.73,2041.61,2042.9,2033.99,"275100"
"1983",2016-12-23,2035.9,2036.17,2037.71,2031.54,"310880"
"1984",2016-12-26,2037.75,2038.33,2039.76,2034.8,"366640"
"1985",2016-12-27,2042.17,2040.74,2044.43,2037.12,"384030"
"1986",2016-12-28,2024.49,2021.86,2029.69,2020.86,"356590"
"1987",2016-12-29,2026.46,2020.42,2026.57,2016.25,"264520"
"1988",2017-01-02,2026.16,2022.23,2031.79,2015.68,"229870"
"1989",2017-01-03,2043.97,2034.31,2044.07,2028.47,"268130"
"1990",2017-01-04,2045.64,2046.29,2046.29,2040.61,"371490"
"1991",2017-01-05,2041.95,2045.52,2046.5,2039.49,"541340"
"1992",2017-01-06,2049.12,2048.11,2051.84,2045.66,"455350"
"1993",2017-01-09,2048.78,2053.18,2053.18,2046.47,"398290"
"1994",2017-01-10,2045.12,2043.3,2046.78,2039.5,"512660"
"1995",2017-01-11,2075.17,2048.08,2079.7,2047.56,"335530"
"1996",2017-01-12,2087.14,2077.69,2087.14,2073.89,"555840"
"1997",2017-01-13,2076.79,2077.12,2080.94,2073.44,"518280"
"1998",2017-01-16,2064.17,2077.03,2080.05,2058.93,"683930"
"1999",2017-01-17,2071.87,2067.52,2078.8,2065.53,"601440"
"2000",2017-01-18,2070.54,2073.77,2075.23,2058.35,"530130"
"2001",2017-01-19,2072.79,2085.61,2091.02,2065.03,"415670"
"2002",2017-01-20,2065.61,2065.54,2072.32,2064,"392650"
"2003",2017-01-23,2065.99,2067.62,2073.8,2058.91,"444860"
"2004",2017-01-24,2065.76,2070.22,2072.66,2058.59,"312410"
"2005",2017-01-25,2066.94,2075.33,2077.72,2062.96,"311770"
"2006",2017-01-26,2083.59,2074.77,2088.6,2068.5,"257920"
"2007",2017-01-31,2067.57,2077.66,2079.97,2067.57,"288280"
"2008",2017-02-01,2080.48,2075.31,2082.7,2073.97,"452530"
"2009",2017-02-02,2071.01,2080.23,2092.45,2067.76,"825480"
"2010",2017-02-03,2073.16,2075.9,2079.85,2064.05,"392580"
"2011",2017-02-06,2077.66,2085.73,2088.37,2073.03,"315320"
"2012",2017-02-07,2075.21,2077.8,2079.23,2071.05,"271810"
"2013",2017-02-08,2065.08,2072.58,2072.58,2052.29,"266720"
"2014",2017-02-09,2065.88,2067.15,2072.69,2062.12,"236010"
"2015",2017-02-10,2075.08,2075.8,2080.74,2072.23,"314680"
"2016",2017-02-13,2078.65,2074.94,2078.66,2070.36,"289680"
"2017",2017-02-14,2074.57,2079.3,2081.59,2068.16,"332370"
"2018",2017-02-15,2083.86,2073.6,2087.69,2069.89,"338040"
"2019",2017-02-16,2081.84,2088.09,2092.59,2078.35,"330470"
"2020",2017-02-17,2080.58,2072.57,2081.18,2072.57,"301520"
"2021",2017-02-20,2084.39,2084.16,2085.59,2077.13,"297200"
"2022",2017-02-21,2102.93,2085.97,2108.48,2085,"292540"
"2023",2017-02-22,2106.61,2106.42,2108.98,2101.56,"312220"
"2024",2017-02-23,2107.63,2106.15,2108.99,2103.11,"430850"
"2025",2017-02-24,2094.12,2106.43,2107.83,2090.05,"385390"
"2026",2017-02-27,2085.52,2095.47,2097.24,2084.08,"343700"
"2027",2017-02-28,2091.64,2087.26,2094.41,2084.36,"399820"
"2028",2017-03-02,2102.65,2105.19,2112.58,2096.31,"434710"
"2029",2017-03-03,2078.75,2090.92,2091.59,2072.09,"425940"
"2030",2017-03-06,2081.36,2073.2,2083.8,2067.68,"431450"
"2031",2017-03-07,2094.05,2080.77,2096.79,2079.16,"277830"
"2032",2017-03-08,2095.41,2092.27,2101.56,2088.19,"381440"
"2033",2017-03-09,2091.06,2098.29,2100.08,2090.73,"408230"
"2034",2017-03-10,2097.35,2088.67,2102.05,2082.31,"500860"
"2035",2017-03-13,2117.59,2102.37,2122.88,2100.91,"382130"
"2036",2017-03-14,2133.78,2127.12,2135.5,2124.42,"365070"
"2037",2017-03-15,2133,2128.42,2135.38,2127.26,"374700"
"2038",2017-03-16,2150.08,2154.98,2156.85,2143.01,"402420"
"2039",2017-03-17,2164.58,2150.47,2164.59,2148.86,"302790"
"2040",2017-03-20,2157.01,2160.32,2160.57,2151.51,"264950"
"2041",2017-03-21,2178.38,2162.95,2181.99,2160.25,"303940"
"2042",2017-03-22,2168.3,2159.97,2170,2158.96,"394430"
"2043",2017-03-23,2172.72,2174.09,2182.42,2170.56,"358610"
"2044",2017-03-24,2168.95,2171.36,2179.34,2163.34,"358670"
"2045",2017-03-27,2155.66,2161.17,2165.25,2153.14,"395860"
"2046",2017-03-28,2163.31,2166.58,2169.14,2157.71,"393970"
"2047",2017-03-29,2166.98,2172.31,2172.31,2162.04,"626790"
"2048",2017-03-30,2164.64,2170.18,2174.16,2159.16,"643560"
"2049",2017-03-31,2160.23,2166.62,2166.93,2159.8,"441640"
"2050",2017-04-03,2167.51,2166.04,2171.33,2161.26,"398510"
"2051",2017-04-04,2161.1,2165.23,2166.94,2156.89,"522090"
"2052",2017-04-05,2160.85,2161.9,2164.85,2146.98,"571690"
"2053",2017-04-06,2152.75,2152.64,2153.83,2143.3,"510160"
"2054",2017-04-07,2151.73,2154.87,2155.7,2142.51,"408460"
"2055",2017-04-10,2133.32,2148.83,2148.83,2128.35,"512920"
"2056",2017-04-11,2123.85,2129.23,2136.55,2117.82,"489310"
"2057",2017-04-12,2128.91,2128.17,2129.82,2122.94,"427360"
"2058",2017-04-13,2148.61,2130.64,2148.61,2125.87,"357580"
"2059",2017-04-14,2134.88,2138.28,2141.61,2127.8,"383690"
"2060",2017-04-17,2145.76,2140.87,2150.7,2138.7,"259300"
"2061",2017-04-18,2148.46,2155.36,2155.36,2139.31,"291400"
"2062",2017-04-19,2138.4,2144.98,2148.03,2133.82,"344220"
"2063",2017-04-20,2149.15,2138.19,2150.43,2134.05,"268320"
"2064",2017-04-21,2165.04,2161.24,2169.46,2156.64,"281540"
"2065",2017-04-24,2173.74,2175.5,2177.89,2166.83,"374710"
"2066",2017-04-25,2196.85,2175.7,2196.85,2174.11,"275900"
"2067",2017-04-26,2207.84,2202.37,2210.61,2200.73,"397530"
"2068",2017-04-27,2209.46,2201.72,2211.59,2199.76,"386110"
"2069",2017-04-28,2205.44,2214.36,2217.04,2202.2,"268640"
"2070",2017-05-02,2219.67,2213.61,2229.74,2212.87,"295140"
"2071",2017-05-04,2241.24,2224.91,2241.24,2224.91,"261920"
"2072",2017-05-08,2292.76,2245.61,2292.76,2244.23,"281760"
"2073",2017-05-10,2270.12,2294.1,2323.22,2264.31,"422890"
"2074",2017-05-11,2296.37,2278.47,2297.67,2271.66,"463460"
"2075",2017-05-12,2286.02,2296.06,2296.51,2283.38,"335340"
"2076",2017-05-15,2290.65,2288.23,2297.31,2280.6,"251590"
"2077",2017-05-16,2295.33,2306.73,2309,2283.84,"368140"
"2078",2017-05-17,2293.08,2291.56,2295.87,2283.01,"394820"
"2079",2017-05-18,2286.82,2271.27,2288.85,2267.08,"378320"
"2080",2017-05-19,2288.48,2286.78,2293.82,2282.13,"421130"
"2081",2017-05-22,2304.03,2300.68,2305.21,2292.95,"340060"
"2082",2017-05-23,2311.74,2308.69,2326.57,2303.15,"341090"
"2083",2017-05-24,2317.34,2319.37,2322.54,2312.93,"409560"
"2084",2017-05-25,2342.93,2325.49,2343.72,2321.26,"369280"
"2085",2017-05-26,2355.3,2344.39,2364.8,2341.61,"312900"
"2086",2017-05-29,2352.97,2362.59,2371.67,2344.25,"316180"
"2087",2017-05-30,2343.68,2356.54,2358.69,2332.16,"508840"
"2088",2017-05-31,2347.38,2339.25,2355.23,2338.25,"555940"
"2089",2017-06-01,2344.61,2348.31,2351.31,2335.63,"336690"
"2090",2017-06-02,2371.72,2353.77,2372.65,2353.45,"399500"
"2091",2017-06-05,2368.62,2376.66,2376.83,2363.61,"326410"
"2092",2017-06-07,2360.14,2364.96,2369.43,2356.71,"376210"
"2093",2017-06-08,2363.57,2361.64,2365.52,2347.62,"417080"
"2094",2017-06-09,2381.69,2371.22,2385.15,2367.81,"520560"
"2095",2017-06-12,2357.87,2370.69,2374.7,2353.35,"327230"
"2096",2017-06-13,2374.7,2358.92,2375.81,2358.92,"322080"
"2097",2017-06-14,2372.64,2384.54,2387.29,2366.92,"393000"
"2098",2017-06-15,2361.65,2373.36,2378.04,2350.37,"334890"
"2099",2017-06-16,2361.83,2364.2,2365.37,2355.29,"329180"
"2100",2017-06-19,2370.9,2364.02,2377.2,2356.84,"290940"
"2101",2017-06-20,2369.23,2382.54,2382.54,2365.45,"360730"
"2102",2017-06-21,2357.53,2358.23,2359.97,2346.19,"360340"
"2103",2017-06-22,2370.37,2364.22,2370.39,2354.1,"299230"
"2104",2017-06-23,2378.6,2371.54,2380.94,2369.17,"256260"
"2105",2017-06-26,2388.66,2381.09,2390.7,2377.88,"325670"
"2106",2017-06-27,2391.95,2386.76,2397.14,2383.47,"358030"
"2107",2017-06-28,2382.56,2382.91,2390.89,2380.75,"361180"
"2108",2017-06-29,2395.66,2396.81,2402.8,2393.57,"445130"
"2109",2017-06-30,2391.79,2382.15,2391.81,2381.4,"343530"
"2110",2017-07-03,2394.48,2397.66,2399.9,2384.55,"310990"
"2111",2017-07-04,2380.52,2395.24,2398.02,2376.41,"411780"
"2112",2017-07-05,2388.35,2377.01,2390.29,2375.63,"333720"
"2113",2017-07-06,2387.81,2390.31,2392.5,2380.82,"301470"
"2114",2017-07-07,2379.87,2376.29,2385.02,2372.83,"314370"
"2115",2017-07-10,2382.1,2386.3,2389.87,2378.04,"296260"
"2116",2017-07-11,2396,2386.42,2396.46,2382.69,"284460"
"2117",2017-07-12,2391.77,2395.41,2399.28,2390.45,"268930"
"2118",2017-07-13,2409.49,2405.76,2422.26,2402.92,"289260"
"2119",2017-07-14,2414.63,2418.27,2421.48,2411.34,"258770"
"2120",2017-07-17,2425.1,2427.76,2430.34,2419.91,"254210"
"2121",2017-07-18,2426.04,2425.07,2426.16,2419.17,"260660"
"2122",2017-07-19,2429.94,2430.09,2430.09,2419.64,"270970"
"2123",2017-07-20,2441.84,2436.06,2443.69,2427.95,"251920"
"2124",2017-07-21,2450.06,2438.78,2451.59,2437.84,"250130"
"2125",2017-07-24,2451.53,2451.41,2451.53,2443.65,"233410"
"2126",2017-07-25,2439.9,2450.76,2453.17,2437.14,"275200"
"2127",2017-07-26,2434.51,2446.82,2446.96,2429.62,"336110"
"2128",2017-07-27,2443.24,2443.28,2448.24,2435.49,"426500"
"2129",2017-07-28,2400.99,2433.46,2434.38,2399.06,"318650"
"2130",2017-07-31,2402.71,2392.02,2403.9,2388.39,"277570"
"2131",2017-08-01,2422.96,2397.12,2432.62,2394.27,"264040"
"2132",2017-08-02,2427.63,2431.94,2434.47,2424.18,"261570"
"2133",2017-08-03,2386.85,2423.21,2423.55,2374.11,"303580"
"2134",2017-08-04,2395.45,2389.74,2400.33,2383.45,"273570"
"2135",2017-08-07,2398.75,2402.57,2412.13,2395.74,"244120"
"2136",2017-08-08,2394.73,2404.68,2410.22,2383.94,"252850"
"2137",2017-08-09,2368.39,2379.7,2387.53,2366.33,"234070"
"2138",2017-08-10,2359.47,2360.95,2371.5,2339.06,"283870"
"2139",2017-08-11,2319.71,2323.06,2335.12,2310.2,"318580"
