"","PSI 20 (PSI20)_history.csv Date","PSI 20 (PSI20)_history.csv Price","PSI 20 (PSI20)_history.csv Open","PSI 20 (PSI20)_history.csv High","PSI 20 (PSI20)_history.csv Low","PSI 20 (PSI20)_history.csv Volume"
"1806",2017-06-06,5319.21,5269.33,5323.42,5264.5,"87730000"
"1807",2017-06-07,5289.56,5320.37,5342.45,5289.56,"122150000"
"1808",2017-06-08,5240.37,5298.2,5302.16,5213.53,"166080000"
"1809",2017-06-09,5298.94,5241.34,5301.08,5234.48,"188700000"
"1810",2017-06-12,5258,5271.3,5290.16,5245.57,"178030000"
"1811",2017-06-13,5303.85,5267.85,5309.43,5262.8,"94200000"
"1812",2017-06-14,5315.86,5313.85,5359.19,5313.03,"181370000"
"1813",2017-06-15,5262.02,5285.36,5305.41,5244.34,"98210000"
"1814",2017-06-16,5273.98,5272.15,5297.02,5228.45,"146220000"
"1815",2017-06-19,5330.6,5295.1,5330.6,5290.17,"99530000"
"1816",2017-06-20,5298.05,5337.49,5351.58,5298.05,"91100000"
"1817",2017-06-21,5271.9,5294.31,5295.21,5261.53,"81930000"
"1818",2017-06-22,5244.98,5260.5,5260.5,5220.1,"142840000"
"1819",2017-06-23,5200.64,5244.86,5250.06,5188.81,"76480000"
"1820",2017-06-26,5234.67,5222.73,5259.93,5215.55,"79580000"
"1821",2017-06-27,5192.16,5234,5243.61,5187.62,"65580000"
"1822",2017-06-28,5187.35,5174.13,5210.5,5140.19,"98350000"
"1823",2017-06-29,5141.44,5202.99,5213.21,5123.89,"119600000"
"1824",2017-06-30,5152.96,5149.73,5182.56,5138.65,"77280000"
"1825",2017-07-03,5180.43,5190.43,5201.47,5162.92,"108830000"
"1826",2017-07-04,5181.15,5192.65,5194.47,5164.36,"90690000"
"1827",2017-07-05,5203.3,5170.74,5212.23,5155.55,"88030000"
"1828",2017-07-06,5169.1,5208.6,5208.81,5142.94,"68430000"
"1829",2017-07-07,5153.96,5158.89,5159.57,5129.52,"41260000"
"1830",2017-07-10,5171.12,5159.04,5181.3,5145.31,"70230000"
"1831",2017-07-11,5175.07,5194.53,5202.24,5158.51,"71260000"
"1832",2017-07-12,5215.15,5200.25,5230.42,5183.37,"102730000"
"1833",2017-07-13,5319.28,5226.31,5319.28,5224.1,"162320000"
"1834",2017-07-14,5302.57,5322.49,5326.48,5288.46,"134660000"
"1835",2017-07-17,5292.74,5309.64,5317.8,5274.83,"110200000"
"1836",2017-07-18,5308.44,5286,5314.38,5283.66,"86810000"
"1837",2017-07-19,5302.36,5316.4,5324.03,5295.97,"115390000"
"1838",2017-07-20,5314.35,5323.77,5341.15,5306.18,"101770000"
"1839",2017-07-21,5296.15,5322.04,5332.1,5293,"65070000"
"1840",2017-07-24,5263.68,5300,5301.14,5257.71,"65310000"
"1841",2017-07-25,5283.75,5275.97,5289.6,5265.47,"78030000"
"1842",2017-07-26,5269.71,5271.41,5291.72,5262.26,"90190000"
"1843",2017-07-27,5250.84,5273.76,5279.21,5239.97,"47220000"
"1844",2017-07-28,5172.76,5243.53,5248.13,5169.96,"150350000"
"1845",2017-07-31,5189.23,5195.67,5208.83,5162.54,"107160000"
"1846",2017-08-01,5236.69,5191.43,5245.98,5158.48,"80770000"
"1847",2017-08-02,5208.34,5242.6,5242.6,5201.28,"89710000"
"1848",2017-08-03,5179.31,5214.96,5216.67,5148.75,"129230000"
"1849",2017-08-04,5253.33,5168.61,5267.72,5160.87,"114990000"
"1850",2017-08-07,5275.75,5257.4,5277.65,5246.78,"53580000"
"1851",2017-08-08,5276.86,5271.56,5287.22,5262.72,"52060000"
"1852",2017-08-09,5252.32,5251.76,5254.99,5218.88,"59480000"
"1853",2017-08-10,5252.71,5239.62,5256.86,5227.58,"49840000"
"1854",2017-08-11,5201.59,5226.5,5228.6,5186.13,"54010000"
"1855",2017-08-14,5268.59,5219.1,5275.78,5217.77,"64120000"
"1856",2017-08-15,5243.23,5280.85,5283.93,5243.2,"46130000"
"1857",2017-08-16,5259.68,5256.8,5266.99,5252.39,"50150000"
"1858",2017-08-17,5243.07,5255.75,5270.09,5218.6,"56090000"
"1859",2017-08-18,5186.1,5214.7,5216.03,5178.46,"61190000"
"1860",2017-08-21,5166.77,5173.09,5178.64,5158.2,"36830000"
"1861",2017-08-22,5191.24,5191.8,5194.29,5171.96,"40430000"
"1862",2017-08-23,5173.09,5191.64,5192.89,5157.62,"40860000"
"1863",2017-08-24,5196.28,5183.21,5207.53,5173.26,"52210000"
"1864",2017-08-25,5165.92,5196.01,5203.35,5165.92,"41530000"
"1865",2017-08-28,5129.53,5164.55,5164.55,5129.53,"39560000"
"1866",2017-08-29,5111.37,5101.32,5116.05,5052.15,"100310000"
"1867",2017-08-30,5111.96,5128.98,5138.49,5109.13,"38910000"
"1868",2017-08-31,5156.67,5131.81,5163.14,5119.74,"73520000"
"1869",2017-09-01,5195.28,5166.42,5210.41,5166.42,"68760000"
"1870",2017-09-04,5163.5,5175.85,5179.39,5154.63,"38910000"
"1871",2017-09-05,5136,5165.04,5184.22,5129.2,"74650000"
"1872",2017-09-06,5129.71,5122.22,5149.32,5111.08,"76550000"
"1873",2017-09-07,5074.49,5146.84,5146.84,5070.68,"167130000"
"1874",2017-09-08,5101.67,5065.63,5101.67,5014.62,"2.41e+08"
"1875",2017-09-11,5107.22,5108.85,5123.65,5079.75,"119270000"
"1876",2017-09-12,5138.27,5123.84,5160.33,5123.84,"102780000"
"1877",2017-09-13,5168.88,5133.76,5175.47,5133.76,"73810000"
"1878",2017-09-14,5201.51,5165.83,5201.51,5156.54,"76870000"
"1879",2017-09-15,5201.88,5177.16,5221.82,5175.11,"147690000"
"1880",2017-09-18,5283.14,5262.07,5310.34,5260.34,"178990000"
"1881",2017-09-19,5302.89,5290.46,5310.48,5285.94,"135430000"
"1882",2017-09-20,5296.17,5317,5321.17,5281.79,"105810000"
"1883",2017-09-21,5305.98,5301.65,5309.17,5288.5,"108680000"
"1884",2017-09-22,5310.06,5299.01,5324.62,5286.04,"91720000"
"1885",2017-09-25,5313.09,5307.67,5330.92,5300,"119430000"
"1886",2017-09-26,5316.69,5302.88,5324.37,5299.61,"59710000"
"1887",2017-09-27,5333.61,5325.73,5347.59,5319.56,"124330000"
"1888",2017-09-28,5375.61,5345.32,5376.77,5339.22,"141350000"
"1889",2017-09-29,5409.58,5390.12,5409.58,5382.75,"138640000"
"1890",2017-10-02,5399.04,5412.04,5416.62,5379.93,"114180000"
"1891",2017-10-03,5439.99,5409.58,5439.99,5404.1,"126740000"
"1892",2017-10-04,5385.92,5441.73,5445.8,5373.1,"162530000"
"1893",2017-10-05,5427.77,5393.96,5427.77,5392.04,"99740000"
"1894",2017-10-06,5395.27,5426.64,5440.79,5389.88,"106490000"
"1895",2017-10-09,5411.5,5396.44,5429.75,5396.44,"94560000"
"1896",2017-10-10,5408.81,5413.85,5442.83,5403.81,"122850000"
"1897",2017-10-11,5439.32,5431.15,5444.87,5423.41,"110810000"
"1898",2017-10-12,5457.15,5443.95,5464.63,5428.14,"117460000"
"1899",2017-10-13,5457.96,5458.73,5466.79,5437.34,"152880000"
"1900",2017-10-16,5452.53,5445.58,5453.15,5422.4,"134030000"
"1901",2017-10-17,5450.85,5449.21,5454.47,5425.26,"100020000"
"1902",2017-10-18,5461.19,5434.82,5474.02,5414.35,"102300000"
"1903",2017-10-19,5460.35,5463,5470.77,5426.99,"72740000"
"1904",2017-10-20,5451.91,5455.73,5479.46,5446.32,"119660000"
"1905",2017-10-23,5436.28,5458.79,5470,5433.51,"73010000"
"1906",2017-10-24,5414.31,5436.4,5442.41,5405.83,"60480000"
"1907",2017-10-25,5368.7,5417.41,5420.78,5366.65,"56610000"
"1908",2017-10-26,5402.15,5359.03,5412.94,5345.87,"83570000"
"1909",2017-10-27,5408.46,5415.63,5429.22,5402.29,"47980000"
"1910",2017-10-30,5446.51,5408.82,5458.48,5399.14,"83770000"
"1911",2017-10-31,5475.67,5466.26,5495.87,5465.87,"57710000"
"1912",2017-11-01,5438.62,5442.73,5466.91,5434.71,"72100000"
"1913",2017-11-02,5446.82,5449.98,5465.92,5428,"59400000"
"1914",2017-11-03,5368.64,5442.74,5442.74,5347.05,"81290000"
"1915",2017-11-06,5349.73,5377.75,5377.98,5320.88,"49160000"
"1916",2017-11-07,5351.24,5369.03,5388.68,5351.24,"52170000"
"1917",2017-11-08,5330,5360.86,5367.06,5315.88,"76280000"
"1918",2017-11-09,5381.28,5348.6,5386.38,5335.42,"21360000"
