"","S&P ASX 200 (AXJO)_history.csv Date","S&P ASX 200 (AXJO)_history.csv Price","S&P ASX 200 (AXJO)_history.csv Open","S&P ASX 200 (AXJO)_history.csv High","S&P ASX 200 (AXJO)_history.csv Low","S&P ASX 200 (AXJO)_history.csv Volume"
"1249",2013-12-05,5197.96,5273.8,5276.7,5197.96,"895800000"
"1250",2013-12-06,5186.02,5198,5198.6,5154.6,"533060000"
"1251",2013-12-09,5144.42,5186,5207.6,5133.5,"603800000"
"1252",2013-12-10,5143.55,5144.4,5185.4,5140.7,"751940000"
"1253",2013-12-11,5104.25,5137.9,5142,5104.2,"612010000"
"1254",2013-12-12,5062.52,5104.3,5115.7,5028.2,"919770000"
"1255",2013-12-13,5098.43,5062.5,5098.43,5047.5,"654100000"
"1256",2013-12-16,5089.63,5098.4,5101.2,5059.7,"498760000"
"1257",2013-12-17,5103.19,5089.6,5134.7,5084.3,"626690000"
"1258",2013-12-18,5096.1,5103.2,5115.6,5093.3,"657350000"
"1259",2013-12-19,5202.23,5096.1,5202.2,5096.1,"824140000"
"1260",2013-12-20,5265.22,5202.2,5265.22,5202.2,"1.35e+09"
"1261",2013-12-23,5291.95,5265.2,5293.5,5257.4,"479640000"
"1262",2013-12-24,5327.25,5291.9,5329.7,5291.9,"246760000"
"1263",2013-12-27,5324.06,5327.2,5365.3,5319.7,"228750000"
"1264",2013-12-30,5356.8,5324.1,5356.8,5324.1,"311510000"
"1265",2013-12-31,5352.21,5356.8,5367.4,5338.9,"265900000"
"1266",2014-01-02,5367.91,5352.2,5383.4,5352.2,"279300000"
"1267",2014-01-03,5350.1,5367.9,5367.9,5325.8,"314720000"
"1268",2014-01-06,5324.88,5350.1,5362,5317.4,"345320000"
"1269",2014-01-07,5316.99,5324.9,5346.3,5314.3,"499190000"
"1270",2014-01-08,5316.05,5317,5353,5303.7,"501840000"
"1271",2014-01-09,5324.41,5316,5324.41,5295.4,"459120000"
"1272",2014-01-10,5312.38,5324.4,5324.4,5306.3,"470880000"
"1273",2014-01-13,5292.07,5312.4,5318,5288.1,"394520000"
"1274",2014-01-14,5212.05,5292.1,5292.1,5207.5,"604660000"
"1275",2014-01-15,5245.43,5212,5256.1,5212,"536090000"
"1276",2014-01-16,5309.07,5245.4,5309.1,5245.4,"612860000"
"1277",2014-01-17,5305.87,5309.1,5319.3,5283.9,"548870000"
"1278",2014-01-20,5295.05,5305.9,5306.4,5259.9,"501960000"
"1279",2014-01-21,5331.46,5295,5331.5,5276.1,"450260000"
"1280",2014-01-22,5319.77,5331.5,5331.5,5285.4,"496240000"
"1281",2014-01-23,5262.99,5319.8,5320.6,5252.8,"603620000"
"1282",2014-01-24,5240.93,5263,5278.6,5240.9,"614730000"
"1283",2014-01-28,5175.11,5240.9,5240.9,5158.9,"715210000"
"1284",2014-01-29,5229.01,5175.1,5229,5175.1,"606920000"
"1285",2014-01-30,5188.06,5229.1,5229.1,5161.5,"654070000"
"1286",2014-01-31,5190,5188.1,5196.7,5169.9,"602910000"
"1287",2014-02-03,5187.91,5190,5198.3,5163.4,"438430000"
"1288",2014-02-04,5097.06,5187.9,5187.9,5092,"795700000"
"1289",2014-02-05,5070.31,5097.1,5111.3,5052.2,"671930000"
"1290",2014-02-06,5131.4,5070.3,5131.4,5070.3,"563190000"
"1291",2014-02-07,5166.53,5131.4,5168.6,5131.4,"662850000"
"1292",2014-02-10,5222.15,5166.5,5222.1,5166.5,"522480000"
"1293",2014-02-11,5254.5,5222.1,5261.9,5204.8,"496460000"
"1294",2014-02-12,5310.05,5254.5,5310.1,5254.5,"722020000"
"1295",2014-02-13,5308.1,5309.7,5332.5,5303.4,"628080000"
"1296",2014-02-14,5356.26,5308.1,5356.3,5308.1,"598880000"
"1297",2014-02-17,5382.89,5359.9,5382.9,5355.4,"571830000"
"1298",2014-02-18,5392.82,5382.9,5396.6,5379.7,"603900000"
"1299",2014-02-19,5408.24,5395.5,5421,5394.2,"805960000"
"1300",2014-02-20,5412.34,5408.2,5441.5,5400,"975730000"
"1301",2014-02-21,5438.7,5412.3,5452.4,5412.3,"756670000"
"1302",2014-02-24,5440.22,5438.7,5455.5,5425.1,"745480000"
"1303",2014-02-25,5433.84,5440.2,5461.7,5427.3,"667760000"
"1304",2014-02-26,5436.99,5433.8,5452.7,5422.4,"723600000"
"1305",2014-02-27,5411.45,5437,5437,5406.2,"731140000"
"1306",2014-02-28,5404.82,5411.4,5441,5401.6,"1.01e+09"
"1307",2014-03-02,5352.1,5404.8,5404.8,5350.9,"149200000"
"1308",2014-03-03,5384.33,5404.8,5404.8,5340.3,"675590000"
"1309",2014-03-04,5400.23,5382.7,5408.2,5369.5,"687290000"
"1310",2014-03-05,5446.23,5406.2,5453.1,5406.2,"830840000"
"1311",2014-03-06,5445.89,5446.2,5446.2,5422.7,"654490000"
"1312",2014-03-07,5462.31,5445.9,5462.3,5444.3,"596030000"
"1313",2014-03-09,5428.1,5462.3,5462.3,5427,"107960000"
"1314",2014-03-10,5411.52,5462.3,5462.3,5409.5,"608550000"
"1315",2014-03-11,5413.84,5411.4,5433.4,5404.4,"801110000"
"1316",2014-03-12,5384.2,5413.8,5413.8,5345.9,"702200000"
"1317",2014-03-13,5412.61,5384.2,5425.5,5384.2,"653270000"
"1318",2014-03-14,5329.4,5412.6,5412.6,5329.4,"601100000"
"1319",2014-03-16,5315.1,5329.4,5329.4,5311.4,"96700000"
"1320",2014-03-17,5317.56,5329.4,5331.1,5311.4,"580290000"
"1321",2014-03-18,5344.56,5317.6,5362.2,5317.6,"629180000"
"1322",2014-03-19,5355.6,5344.6,5356.9,5334.4,"885110000"
"1323",2014-03-20,5294,5355.6,5355.6,5288.5,"1.04e+09"
"1324",2014-03-21,5338.08,5294,5338.1,5294,"1.21e+09"
"1325",2014-03-23,5327.4,5338.1,5338.1,5301.4,"132320000"
"1326",2014-03-24,5346.89,5338.1,5346.9,5301.4,"561650000"
"1327",2014-03-25,5336.62,5346.9,5346.9,5310.7,"667340000"
"1328",2014-03-26,5376.75,5336.6,5394.2,5336.6,"701670000"
"1329",2014-03-27,5350.09,5376.8,5376.8,5322.2,"638890000"
"1330",2014-03-28,5366.94,5350.1,5372.5,5342.7,"709930000"
"1331",2014-03-30,5403.2,5366.9,5409.1,5366.9,"140350000"
"1332",2014-03-31,5394.83,5366.9,5416,5366.9,"611520000"
"1333",2014-04-01,5389.17,5394.8,5400.6,5350.5,"631790000"
"1334",2014-04-02,5403.3,5389.2,5409.8,5389.2,"614780000"
"1335",2014-04-03,5409.89,5403.3,5419.3,5403.3,"564010000"
"1336",2014-04-04,5422.83,5409.9,5422.8,5398.1,"483970000"
"1337",2014-04-07,5413.73,5422.8,5422.8,5391.3,"409280000"
"1338",2014-04-08,5410.63,5413.7,5419.2,5392.3,"480870000"
"1339",2014-04-09,5463.78,5410.6,5477.4,5410.6,"700600000"
"1340",2014-04-10,5480.75,5463.8,5503.5,5463.8,"655660000"
"1341",2014-04-11,5428.65,5480.8,5480.8,5423.9,"565350000"
"1342",2014-04-14,5358.95,5428.6,5428.6,5358.9,"530090000"
"1343",2014-04-15,5388.16,5360.5,5407.9,5360.5,"512370000"
"1344",2014-04-16,5420.32,5388.2,5424.8,5386.8,"502670000"
"1345",2014-04-17,5454.23,5420.3,5459.4,5420.3,"532700000"
"1346",2014-04-22,5479.31,5454.2,5482.7,5452.4,"413500000"
"1347",2014-04-23,5517.77,5479.3,5521.4,5479.3,"486650000"
"1348",2014-04-24,5531,5517.8,5537.8,5517.8,"610750000"
"1349",2014-04-28,5536.07,5531,5548.4,5518.8,"542960000"
"1350",2014-04-29,5486.58,5536.1,5554.5,5469.3,"674160000"
"1351",2014-04-30,5489.07,5486.6,5507.6,5463.6,"630030000"
"1352",2014-05-01,5448.76,5489.1,5500.7,5439.3,"532030000"
"1353",2014-05-02,5458.06,5448.8,5458.7,5430.4,"533780000"
"1354",2014-05-05,5462.22,5464.1,5486.4,5442.5,"435420000"
"1355",2014-05-06,5481.38,5462.2,5493,5462.2,"418270000"
"1356",2014-05-07,5435.77,5481.4,5481.4,5417.4,"577690000"
"1357",2014-05-08,5476.77,5435.8,5484.1,5435.8,"552610000"
"1358",2014-05-09,5460.84,5476.8,5476.8,5431.5,"515920000"
"1359",2014-05-12,5448.44,5460.8,5480.8,5432,"434240000"
"1360",2014-05-13,5498.19,5448.4,5504.6,5448.4,"735280000"
"1361",2014-05-14,5496.5,5498.2,5506,5474,"522420000"
"1362",2014-05-15,5510.84,5497,5510.8,5471.5,"591490000"
"1363",2014-05-16,5479.04,5509.7,5509.7,5471.4,"532090000"
"1364",2014-05-19,5408.98,5479,5479,5409,"646250000"
"1365",2014-05-20,5420.35,5409,5433.4,5384.4,"552050000"
"1366",2014-05-21,5424.57,5420.4,5424.6,5372.1,"644270000"
"1367",2014-05-22,5479.93,5424.6,5491,5424.6,"610920000"
"1368",2014-05-23,5492.79,5479.9,5507.4,5479.9,"586860000"
"1369",2014-05-26,5512.83,5492.8,5512.9,5492.8,"437620000"
"1370",2014-05-27,5511.7,5512.8,5529.5,5506.7,"466450000"
"1371",2014-05-28,5527.18,5511.7,5541.7,5511.7,"523150000"
"1372",2014-05-29,5519.47,5527.2,5528.5,5503.6,"445010000"
"1373",2014-05-30,5492.55,5519.5,5525.1,5492.5,"1.07e+09"
"1374",2014-06-02,5518.46,5484.1,5522.6,5482,"553320000"
"1375",2014-06-03,5479.68,5518.5,5526,5478.5,"670400000"
"1376",2014-06-04,5444.83,5479.7,5483.2,5442.3,"553510000"
"1377",2014-06-05,5436.88,5444.8,5455.3,5416.8,"583530000"
"1378",2014-06-06,5464.03,5436.9,5472.8,5436.9,"538560000"
"1379",2014-06-10,5469.65,5464,5496.3,5463.2,"476970000"
"1380",2014-06-11,5453.99,5469.7,5469.7,5444.8,"496640000"
"1381",2014-06-12,5428.8,5454,5454,5423,"535680000"
"1382",2014-06-13,5405.05,5428.8,5428.8,5373.6,"686160000"
"1383",2014-06-16,5412.31,5405.1,5412.31,5380.3,"596460000"
"1384",2014-06-17,5400.67,5412.3,5417,5389,"601520000"
"1385",2014-06-18,5382.72,5400.7,5404.8,5382.7,"662900000"
"1386",2014-06-19,5468.2,5382.7,5468.2,5382.7,"884750000"
"1387",2014-06-20,5419.48,5468.2,5468.2,5418,"897200000"
"1388",2014-06-23,5453.31,5419.5,5468.5,5419.5,"565090000"
"1389",2014-06-24,5432.78,5453.3,5454.6,5425,"569790000"
"1390",2014-06-25,5402.01,5432.8,5432.8,5378.8,"648640000"
"1391",2014-06-26,5464.32,5402,5464.3,5402,"597160000"
"1392",2014-06-27,5445.06,5464.3,5480.1,5440.7,"767870000"
"1393",2014-06-30,5395.75,5444.8,5445.9,5395.7,"539200000"
"1394",2014-07-01,5375.9,5395.7,5414.9,5370.9,"621650000"
"1395",2014-07-02,5455.4,5375.9,5455.4,5375.9,"593550000"
"1396",2014-07-03,5491.24,5457.1,5499.8,5457.1,"575610000"
"1397",2014-07-04,5524.98,5491.2,5531.7,5491.2,"501970000"
"1398",2014-07-07,5518.9,5525,5535.9,5514.2,"405930000"
"1399",2014-07-08,5510.94,5518.9,5520,5500.9,"495340000"
"1400",2014-07-09,5452.48,5510.9,5510.9,5439.5,"513120000"
"1401",2014-07-10,5464.45,5452.5,5469.4,5448.5,"495170000"
"1402",2014-07-11,5486.79,5464.4,5503.1,5441.7,"492380000"
