"","Jakarta Stock Exchange Composite Index (JKSE)_history.csv Date","Jakarta Stock Exchange Composite Index (JKSE)_history.csv Price","Jakarta Stock Exchange Composite Index (JKSE)_history.csv Open","Jakarta Stock Exchange Composite Index (JKSE)_history.csv High","Jakarta Stock Exchange Composite Index (JKSE)_history.csv Low","Jakarta Stock Exchange Composite Index (JKSE)_history.csv Volume"
"1291",2014-04-07,4921.04,4855.87,4930.88,4852.98,"4.01e+09"
"1292",2014-04-08,4921.4,4922.6,4933.11,4906.07,"3.74e+09"
"1293",2014-04-09,4921.4,4922.6,4933.11,4906.07,
"1294",2014-04-10,4765.73,4829.31,4829.31,4739.79,"6.46e+09"
"1295",2014-04-11,4816.58,4734.31,4816.58,4721.6,"3.83e+09"
"1296",2014-04-14,4864.88,4812.63,4870.1,4812.63,"3.69e+09"
"1297",2014-04-15,4870.21,4872.3,4893.23,4863.01,"4.07e+09"
"1298",2014-04-16,4873.01,4883.49,4893.54,4870.61,"4.26e+09"
"1299",2014-04-17,4897.05,4897.2,4906.29,4883.27,"3.05e+09"
"1300",2014-04-21,4892.29,4912.51,4915.2,4887.77,"2.63e+09"
"1301",2014-04-22,4898.21,4889.87,4898.21,4858.82,"3.14e+09"
"1302",2014-04-23,4893.15,4892.77,4916.9,4887.27,"3.62e+09"
"1303",2014-04-24,4891.08,4891.68,4916.23,4880.85,"3.66e+09"
"1304",2014-04-25,4897.64,4893.39,4916.59,4891.27,"3.52e+09"
"1305",2014-04-28,4818.76,4895.84,4901.85,4818.76,"3.22e+09"
"1306",2014-04-29,4819.68,4810.51,4823.57,4800.01,"3.27e+09"
"1307",2014-04-30,4840.15,4834.23,4846.23,4827.48,"3.49e+09"
"1308",2014-05-02,4838.76,4845.34,4858.91,4835.19,"3.66e+09"
"1309",2014-05-05,4842.5,4842.53,4856.34,4838.07,"2.83e+09"
"1310",2014-05-06,4834.47,4845.47,4855.09,4828.64,"2.56e+09"
"1311",2014-05-07,4862.07,4833.32,4869.59,4828.22,"3.21e+09"
"1312",2014-05-08,4860.89,4878.81,4889.05,4842.4,"3e+09"
"1313",2014-05-09,4898.14,4865.53,4898.14,4863.49,"3.38e+09"
"1314",2014-05-12,4913,4907.74,4929.73,4907.73,"3.6e+09"
"1315",2014-05-13,4921.39,4933.66,4941.25,4902.8,"3.24e+09"
"1316",2014-05-14,4991.64,4938.26,4991.64,4936.53,"4.71e+09"
"1317",2014-05-16,5031.57,4983.29,5031.57,4977.17,"4.23e+09"
"1318",2014-05-19,5015,5053.05,5091.32,4976.4,"4.66e+09"
"1319",2014-05-20,4895.96,5009.62,5010.2,4865.32,"4.03e+09"
"1320",2014-05-21,4910.29,4885.48,4913.41,4868.2,"3.17e+09"
"1321",2014-05-22,4969.88,4931.36,4974.13,4926.07,"3.85e+09"
"1322",2014-05-23,4973.06,4973.54,4977.5,4959.17,"2.84e+09"
"1323",2014-05-25,4973.06,4973.06,4973.06,4973.06,
"1324",2014-05-26,4963.92,4984.69,4986.08,4961.43,"2.52e+09"
"1325",2014-05-28,4985.58,4959.54,4988.19,4957.81,"2.9e+09"
"1326",2014-05-30,4893.91,4996.7,4998.09,4893.91,"4.04e+09"
"1327",2014-06-02,4912.09,4900.97,4912.09,4875.62,"3.09e+09"
"1328",2014-06-03,4942.16,4920.04,4942.16,4896.95,"3.08e+09"
"1329",2014-06-04,4932.56,4933.12,4946.89,4919.92,"2.7e+09"
"1330",2014-06-05,4935.56,4932.44,4938.28,4912.89,"2.63e+09"
"1331",2014-06-06,4937.18,4931.5,4958.43,4928.9,"2.6e+09"
"1332",2014-06-09,4885.08,4945.84,4948.61,4876.19,"3.08e+09"
"1333",2014-06-10,4946.09,4893.71,4946.09,4893.71,"2.48e+09"
"1334",2014-06-11,4971.95,4942.73,4971.95,4939.98,"2.81e+09"
"1335",2014-06-12,4934.41,4963.12,4965.88,4920.99,"2.72e+09"
"1336",2014-06-13,4926.66,4927.37,4929.61,4918.48,"2.25e+09"
"1337",2014-06-16,4885.46,4924.07,4929.55,4880.16,"2.7e+09"
"1338",2014-06-17,4909.52,4889.72,4909.52,4878.32,"2.56e+09"
"1339",2014-06-18,4887.86,4906.54,4906.67,4881.95,"2.74e+09"
"1340",2014-06-19,4864.27,4895.96,4900.32,4859.2,"2.93e+09"
"1341",2014-06-20,4847.7,4874.97,4884.48,4847.7,"2.46e+09"
"1342",2014-06-23,4842.13,4857.92,4868.02,4840.98,"2.88e+09"
"1343",2014-06-24,4862.24,4847.43,4869.02,4847.43,"3.18e+09"
"1344",2014-06-25,4838.98,4859.88,4875.02,4838.98,"2.96e+09"
"1345",2014-06-26,4872.42,4846.98,4872.42,4846.21,"3.04e+09"
"1346",2014-06-27,4845.13,4864.18,4871.08,4835.04,"3.08e+09"
"1347",2014-06-30,4878.58,4847.2,4878.58,4845.61,"3.44e+09"
"1348",2014-07-01,4884.83,4877.65,4884.83,4862.42,"3.19e+09"
"1349",2014-07-02,4908.27,4887.85,4908.27,4879.2,"2.76e+09"
"1350",2014-07-03,4888.73,4905.73,4908.23,4887.98,"3.14e+09"
"1351",2014-07-04,4905.83,4884.44,4917.67,4884.44,"3.78e+09"
"1352",2014-07-07,4989.03,4921.79,4989.03,4918.87,"5.24e+09"
"1353",2014-07-08,5024.71,5008.46,5050.56,5008.15,"5.89e+09"
"1354",2014-07-09,5024.71,5024.71,5024.71,5024.71,
"1355",2014-07-10,5098.01,5109.62,5165.42,5072.98,"7.73e+09"
"1356",2014-07-11,5032.6,5073.14,5078.7,5002.98,"3.59e+09"
"1357",2014-07-12,5032.6,5032.6,5032.6,5032.6,
"1358",2014-07-14,5021.06,5041.35,5047.76,4999.85,"3.23e+09"
"1359",2014-07-15,5070.82,5032.96,5070.82,5032.96,"3.85e+09"
"1360",2014-07-16,5113.93,5076.27,5132.73,5076.27,"5.39e+09"
"1361",2014-07-17,5071.2,5128.51,5136.78,5039.35,"4.15e+09"
"1362",2014-07-18,5087.01,5048.88,5100.78,5040.25,"3.33e+09"
"1363",2014-07-20,5087.01,5087.01,5087.01,5087.01,
"1364",2014-07-21,5127.12,5107.46,5129.99,5107.46,"4.76e+09"
"1365",2014-07-22,5083.52,5141.97,5155.03,5014.01,"5.6e+09"
"1366",2014-07-23,5093.23,5104.83,5139.67,5087.22,"4.14e+09"
"1367",2014-07-24,5098.64,5110,5119.49,5080.06,"3.38e+09"
"1368",2014-07-25,5088.8,5104.56,5110.17,5059.99,"3.84e+09"
"1369",2014-07-27,5088.8,5088.8,5088.8,5088.8,
"1370",2014-08-02,5088.8,5088.8,5088.8,5088.8,
"1371",2014-08-04,5119.25,5076.23,5119.25,5050.52,"3.55e+09"
"1372",2014-08-05,5109.09,5123.06,5124.98,5091.29,"3.71e+09"
"1373",2014-08-06,5058.23,5081.82,5085.72,5050.69,"3.54e+09"
"1374",2014-08-07,5066.98,5052.09,5068.42,5043.52,"3.91e+09"
"1375",2014-08-08,5053.76,5068.03,5076.56,5048,"2.95e+09"
"1376",2014-08-10,5053.76,5053.76,5053.76,5053.76,
"1377",2014-08-11,5113.24,5090.77,5113.24,5087.99,"3.29e+09"
"1378",2014-08-12,5132.4,5129.12,5144.01,5127.21,"4.12e+09"
"1379",2014-08-13,5168.27,5137.2,5168.27,5134.23,"3.57e+09"
"1380",2014-08-14,5155.55,5170.48,5177.98,5133.49,"4.17e+09"
"1381",2014-08-15,5148.96,5155.59,5161.35,5144.07,"3.37e+09"
"1382",2014-08-18,5156.75,5154.4,5165.58,5147.39,"3.6e+09"
"1383",2014-08-19,5165.17,5171.55,5178.33,5160.15,"3.74e+09"
"1384",2014-08-20,5190.17,5167.6,5190.93,5166.87,"3.35e+09"
"1385",2014-08-21,5206.14,5190.17,5206.14,5154.69,"3.52e+09"
"1386",2014-08-22,5198.9,5215.83,5223.98,5186.56,"3.61e+09"
"1387",2014-08-25,5184.96,5194.47,5200.01,5177.69,"3.39e+09"
"1388",2014-08-26,5146.55,5191.25,5195.11,5144.27,"4.01e+09"
"1389",2014-08-27,5165.25,5144.96,5171.38,5144.96,"3.26e+09"
"1390",2014-08-28,5184.48,5166.21,5194.48,5165.02,"3.65e+09"
"1391",2014-08-29,5136.86,5175.26,5192.83,5136.86,"3.35e+09"
"1392",2014-08-31,5136.86,5136.86,5136.86,5136.86,
"1393",2014-09-01,5177.62,5159.94,5179.85,5157.34,"2.94e+09"
"1394",2014-09-02,5201.59,5179.33,5201.95,5179.33,"3.51e+09"
"1395",2014-09-03,5224.13,5206.12,5226.25,5206.12,"3.86e+09"
"1396",2014-09-04,5205.32,5225.29,5232.66,5195.4,"3.53e+09"
"1397",2014-09-05,5217.33,5200.37,5224.3,5199.91,"3.51e+09"
"1398",2014-09-08,5246.48,5241.23,5262.57,5241.14,"3.28e+09"
"1399",2014-09-09,5197.12,5249.08,5251.66,5197.12,"3.9e+09"
"1400",2014-09-10,5142.99,5190.25,5190.25,5129.73,"4.4e+09"
"1401",2014-09-11,5133.03,5147.09,5178.3,5133.03,"4.9e+09"
"1402",2014-09-12,5143.71,5135.1,5156.97,5127.73,"3.18e+09"
"1403",2014-09-13,5143.71,5143.71,5143.71,5143.71,
"1404",2014-09-15,5144.9,5118.27,5148.72,5117.73,"3.04e+09"
"1405",2014-09-16,5130.5,5151.79,5156.73,5130.5,"2.98e+09"
"1406",2014-09-17,5188.18,5159.14,5198.29,5157.86,"3.98e+09"
"1407",2014-09-18,5208.14,5196.4,5216.58,5186.93,"3.18e+09"
"1408",2014-09-19,5227.58,5216.44,5250.83,5210.31,"4.02e+09"
"1409",2014-09-22,5219.8,5219.33,5228.91,5208.95,"3e+09"
"1410",2014-09-23,5188.11,5201.95,5202.45,5184.16,"3.27e+09"
"1411",2014-09-24,5174.01,5190.1,5207.2,5174.01,"3.63e+09"
"1412",2014-09-25,5201.38,5201.51,5213.24,5180.31,"3.37e+09"
"1413",2014-09-26,5132.56,5143.03,5143.03,5105.32,"4.05e+09"
"1414",2014-09-27,5132.56,5132.56,5132.56,5132.56,
"1415",2014-09-29,5142.01,5122.83,5142.01,5082.73,"3.37e+09"
"1416",2014-09-30,5137.58,5115.81,5151.01,5102.41,"3.72e+09"
"1417",2014-10-01,5140.91,5148.57,5165.39,5124.23,"4.03e+09"
"1418",2014-10-02,5000.81,5107.11,5107.11,4996.96,"3.94e+09"
"1419",2014-10-03,4949.35,5009.67,5024.58,4933.04,"3.72e+09"
"1420",2014-10-06,5000.14,4975.2,5006.34,4946.7,"2.39e+09"
"1421",2014-10-07,5032.84,5017.15,5048.23,5000.16,"3.87e+09"
"1422",2014-10-08,4958.52,4992.42,5004.56,4958.52,"2.99e+09"
"1423",2014-10-09,4993.88,4993.23,5014.5,4992.67,"3.14e+09"
"1424",2014-10-10,4962.96,4948.28,4971.03,4933.38,"2.81e+09"
"1425",2014-10-13,4913.05,4937.36,4947.01,4913.05,"2.61e+09"
"1426",2014-10-14,4922.58,4902.46,4941.6,4900.72,"2.67e+09"
"1427",2014-10-15,4962.94,4947.78,4973,4943,"3.21e+09"
"1428",2014-10-16,4951.61,4933.29,4976.62,4924.57,"3.25e+09"
"1429",2014-10-17,5028.95,4958.18,5043.77,4953.5,"4.4e+09"
"1430",2014-10-20,5040.53,5068.58,5101.21,5040.53,"4.16e+09"
"1431",2014-10-21,5029.34,5057.29,5060.33,5016.46,"2.87e+09"
"1432",2014-10-22,5074.32,5055.49,5079.23,5054.39,"3.27e+09"
"1433",2014-10-23,5103.52,5076.59,5103.52,5069.24,"3.62e+09"
"1434",2014-10-24,5073.07,5098.29,5107.26,5062.9,"2.83e+09"
"1435",2014-10-27,5024.29,5086.25,5091.05,5024.29,"2.64e+09"
"1436",2014-10-28,5001.3,5028.33,5032.55,4995.85,"3.17e+09"
"1437",2014-10-29,5074.06,5019.49,5074.31,5018.97,"3.66e+09"
"1438",2014-10-30,5058.85,5072.91,5076.29,5032.38,"3.45e+09"
"1439",2014-10-31,5089.55,5076.1,5089.55,5060.6,"3.25e+09"
"1440",2014-11-03,5085.51,5102.54,5103.7,5060.32,"2.94e+09"
"1441",2014-11-04,5070.94,5078.52,5090.45,5070.49,"3.16e+09"
"1442",2014-11-05,5066.83,5075.24,5087.24,5052.01,"3.82e+09"
"1443",2014-11-06,5034.23,5069.94,5074.25,5029.95,"3.1e+09"
"1444",2014-11-07,4987.42,5033.37,5040.97,4979.2,"3.81e+09"
"1445",2014-11-10,4965.39,4997.3,5008.79,4965.39,"3.01e+09"
"1446",2014-11-11,5032.28,4971.12,5043.52,4970.5,"3.52e+09"
"1447",2014-11-12,5048.84,5047.24,5067.96,5035.71,"3.06e+09"
"1448",2014-11-13,5048.67,5046.5,5052.49,5029.62,"2.86e+09"
"1449",2014-11-14,5049.49,5047.64,5068.08,5035.46,"2.84e+09"
"1450",2014-11-17,5053.94,5037.3,5073.76,5037.04,"3.51e+09"
"1451",2014-11-18,5102.47,5077.1,5102.47,5068.28,"4.1e+09"
"1452",2014-11-19,5127.93,5114.15,5140.98,5111.7,"4.9e+09"
"1453",2014-11-20,5093.57,5123.19,5126.28,5071.44,"3.86e+09"
"1454",2014-11-21,5112.04,5091.05,5122.82,5084.1,"4.9e+09"
"1455",2014-11-24,5141.76,5133.95,5157.08,5124.81,"5.61e+09"
"1456",2014-11-25,5118.94,5137.03,5149.48,5118.94,"5.2e+09"
"1457",2014-11-26,5133.04,5125.24,5137.06,5107.57,"4.82e+09"
"1458",2014-11-27,5145.31,5134.7,5148.41,5134.7,"5.31e+09"
"1459",2014-11-28,5149.89,5139.64,5149.89,5126.98,"5.72e+09"
"1460",2014-12-01,5164.29,5150.38,5167.69,5134.75,"4.5e+09"
"1461",2014-12-02,5175.79,5169.62,5194.05,5166.63,"4.98e+09"
"1462",2014-12-03,5166.04,5180.26,5187.35,5157.15,"4.66e+09"
"1463",2014-12-04,5177.16,5172.04,5199.33,5160.78,"4.82e+09"
"1464",2014-12-05,5187.99,5185.25,5206.22,5185.21,"3.97e+09"
"1465",2014-12-08,5144.01,5197.89,5207.22,5124.54,"5.18e+09"
"1466",2014-12-09,5122.31,5132.91,5142.82,5122.31,"4.99e+09"
"1467",2014-12-10,5165.41,5121.58,5168.73,5121.58,"4.38e+09"
"1468",2014-12-11,5152.69,5139.29,5166.7,5137.2,"4.59e+09"
"1469",2014-12-12,5160.43,5151.16,5178.52,5150.58,"5.16e+09"
"1470",2014-12-15,5108.43,5124.26,5126.07,5094.42,"6.69e+09"
"1471",2014-12-16,5026.03,5067.95,5069.26,5005.27,"6.8e+09"
"1472",2014-12-17,5035.65,5030.81,5059.73,5021.95,"5.48e+09"
"1473",2014-12-18,5113.35,5076.23,5113.35,5076.23,"6.37e+09"
"1474",2014-12-19,5144.62,5141.71,5162.37,5127.72,"6.67e+09"
"1475",2014-12-22,5125.77,5161.02,5167.02,5125.77,"6.04e+09"
"1476",2014-12-23,5139.07,5139.79,5151.37,5139.06,"4.17e+09"
"1477",2014-12-24,5166.98,5141.38,5175.38,5140.97,"3.67e+09"
"1478",2014-12-29,5178.37,5168.72,5185.66,5167.43,"3.19e+09"
"1479",2014-12-30,5226.95,5177.94,5226.95,5175.64,"4.67e+09"
"1480",2015-01-02,5242.77,5233.8,5247.94,5230.75,"3.81e+09"
"1481",2015-01-05,5220,5229.68,5233.66,5206.29,"4.48e+09"
"1482",2015-01-06,5169.06,5186.2,5194.8,5169.06,"5.15e+09"
"1483",2015-01-07,5207.12,5175.55,5207.38,5174.8,"7.21e+09"
"1484",2015-01-08,5211.83,5218.4,5230.18,5208.99,"6.92e+09"
"1485",2015-01-09,5216.67,5226.89,5240.24,5212.28,"7.39e+09"
"1486",2015-01-12,5187.93,5202.75,5220.25,5183.21,"4.77e+09"
"1487",2015-01-13,5214.36,5199.94,5217.22,5197.09,"7.29e+09"
"1488",2015-01-14,5159.67,5217.2,5225.02,5159.67,"6.4e+09"
"1489",2015-01-15,5188.71,5180.43,5193.96,5168.01,"5.42e+09"
"1490",2015-01-16,5148.38,5182.01,5204.49,5148.38,"4.62e+09"
"1491",2015-01-19,5152.09,5152.16,5171.68,5132.71,"4.48e+09"
"1492",2015-01-20,5166.09,5154.37,5166.09,5121.81,"4.72e+09"
"1493",2015-01-21,5215.27,5176.35,5215.27,5164.3,"3.97e+09"
"1494",2015-01-22,5253.18,5215.64,5267.57,5215.03,"6.03e+09"
"1495",2015-01-23,5323.88,5281.18,5325.04,5281.18,"6.18e+09"
"1496",2015-01-26,5260.02,5302.64,5309.52,5208.42,"4.77e+09"
"1497",2015-01-27,5277.15,5254.46,5277.15,5243.75,"4.03e+09"
"1498",2015-01-28,5268.85,5272.22,5279.91,5263.54,"4.52e+09"
"1499",2015-01-29,5262.72,5263.54,5266.99,5253.45,"3.94e+09"
"1500",2015-01-30,5289.4,5290.39,5298.46,5281.58,"3.95e+09"
"1501",2015-02-02,5276.24,5277.15,5291.41,5257.21,"3.37e+09"
"1502",2015-02-03,5291.72,5287.62,5310.11,5282.06,"4.53e+09"
"1503",2015-02-04,5315.28,5315.45,5348.84,5298.12,"5.36e+09"
"1504",2015-02-05,5279.9,5309.13,5314.29,5254.04,"4.04e+09"
"1505",2015-02-06,5342.52,5297.35,5342.52,5296.6,"4.73e+09"
"1506",2015-02-09,5348.47,5341.76,5375.09,5333.23,"4.17e+09"
"1507",2015-02-10,5321.47,5353.81,5362.57,5310.08,"4.36e+09"
"1508",2015-02-11,5336.52,5336.66,5345.08,5327.89,"4.7e+09"
"1509",2015-02-12,5343.41,5342.06,5346.14,5320.24,"4.27e+09"
"1510",2015-02-13,5374.17,5363.98,5380.84,5352.95,"3.68e+09"
"1511",2015-02-16,5325.5,5377.97,5384.02,5320.4,"3.53e+09"
"1512",2015-02-17,5337.5,5325.68,5342.92,5319.46,"3.47e+09"
"1513",2015-02-18,5390.45,5372.75,5415.38,5372.75,"5.17e+09"
"1514",2015-02-20,5400.1,5399.43,5427.31,5398.35,"4.21e+09"
"1515",2015-02-23,5403.28,5409.94,5418.58,5387.38,"3.95e+09"
"1516",2015-02-24,5417.31,5399.66,5422.44,5397.78,"4.18e+09"
"1517",2015-02-25,5445.11,5426.23,5448.69,5425.9,"4.95e+09"
"1518",2015-02-26,5451.42,5429.48,5459.07,5429.48,"4.25e+09"
"1519",2015-02-27,5450.29,5455.23,5464.22,5441.14,"4.44e+09"
"1520",2015-03-02,5477.83,5452.83,5477.83,5451.57,"4.28e+09"
"1521",2015-03-03,5474.62,5479.62,5499.77,5472.57,"4.32e+09"
"1522",2015-03-04,5448.06,5477.82,5484.86,5435.44,"3.97e+09"
"1523",2015-03-05,5450.95,5457.9,5476.63,5450.95,"4.14e+09"
"1524",2015-03-06,5514.79,5467.15,5514.79,5460.89,"4.38e+09"
"1525",2015-03-09,5444.63,5483.86,5485,5424.95,"4.2e+09"
"1526",2015-03-10,5462.93,5437.13,5471.28,5407.57,"4.82e+09"
"1527",2015-03-11,5419.57,5438.33,5439.26,5405.94,"5.38e+09"
"1528",2015-03-12,5439.83,5418.19,5449.6,5417.6,"4.52e+09"
"1529",2015-03-13,5426.47,5457.94,5462.59,5420.8,"4.23e+09"
"1530",2015-03-16,5435.27,5415.47,5449.94,5415.47,"3.65e+09"
"1531",2015-03-17,5439.15,5452.83,5464.02,5431.8,"5.06e+09"
"1532",2015-03-18,5413.15,5425.81,5435.04,5412.96,"4.3e+09"
"1533",2015-03-19,5453.85,5445.07,5461.3,5444.1,"4.88e+09"
"1534",2015-03-20,5443.06,5433.15,5453.69,5423.28,"5.33e+09"
"1535",2015-03-23,5437.1,5455.88,5467.94,5437.1,"5.55e+09"
"1536",2015-03-24,5447.65,5440.59,5457.95,5434.46,"4e+09"
"1537",2015-03-25,5405.49,5437.74,5440.45,5396.41,"5.17e+09"
"1538",2015-03-26,5368.8,5381.02,5413.29,5368.67,"4.82e+09"
"1539",2015-03-27,5396.85,5352.74,5397.84,5350.47,"3.36e+09"
"1540",2015-03-30,5438.66,5415.28,5459.75,5411.97,"4.69e+09"
"1541",2015-03-31,5518.67,5490.98,5518.67,5484.05,"4.75e+09"
"1542",2015-04-01,5466.87,5516.8,5524.04,5454.53,"4.57e+09"
"1543",2015-04-02,5456.4,5480.16,5489.64,5436.95,"4.81e+09"
"1544",2015-04-06,5480.03,5467.7,5489.6,5465.61,"3.62e+09"
"1545",2015-04-07,5523.29,5502.32,5523.29,5493.84,"4.78e+09"
"1546",2015-04-08,5486.58,5513.98,5518.8,5476.89,"4.31e+09"
"1547",2015-04-09,5500.9,5494.55,5500.9,5478.51,"4.26e+09"
"1548",2015-04-10,5491.34,5504.24,5509,5471.4,"4.53e+09"
"1549",2015-04-13,5447.41,5479.73,5486.88,5430.92,"3.93e+09"
"1550",2015-04-14,5419.11,5438.53,5448.45,5397.73,"4.09e+09"
"1551",2015-04-15,5414.55,5426.23,5430.07,5394.31,"4.15e+09"
"1552",2015-04-16,5420.73,5420.89,5428.22,5401.68,"5.43e+09"
"1553",2015-04-17,5410.64,5418.01,5428.93,5410.64,"3.83e+09"
"1554",2015-04-20,5400.8,5406.76,5407.06,5383.25,"4.08e+09"
"1555",2015-04-21,5460.57,5406.62,5460.57,5405,"4.51e+09"
"1556",2015-04-22,5437.12,5452.46,5458.2,5426.21,"4.34e+09"
"1557",2015-04-23,5436.21,5441.71,5464.34,5430.28,"4.12e+09"
"1558",2015-04-24,5435.35,5451.78,5464.34,5424.76,"3.22e+09"
"1559",2015-04-27,5245.45,5398.56,5403.59,5224.03,"5.1e+09"
"1560",2015-04-28,5242.16,5211.14,5242.16,5164.74,"3.72e+09"
"1561",2015-04-29,5105.56,5229.56,5237.21,5015.01,"4.86e+09"
"1562",2015-04-30,5086.42,5087.92,5141.5,5030.26,"3.99e+09"
"1563",2015-05-04,5141.14,5093.33,5171.09,5089.42,"3.85e+09"
"1564",2015-05-05,5160.31,5153.76,5202.08,5130.64,"4e+09"
"1565",2015-05-06,5184.95,5133.74,5184.95,5121.15,"3.26e+09"
"1566",2015-05-07,5150.49,5155.33,5183.49,5137.82,"4.98e+09"
"1567",2015-05-08,5182.21,5175.78,5200.52,5175.75,"4.57e+09"
"1568",2015-05-11,5172.48,5200.81,5215.28,5172.48,"3.8e+09"
"1569",2015-05-12,5205.61,5175.95,5217.11,5173.53,"4.3e+09"
"1570",2015-05-13,5246.13,5217.15,5254.86,5199.21,"4.85e+09"
"1571",2015-05-15,5227.1,5252.43,5264.93,5214.08,"4.06e+09"
"1572",2015-05-18,5237.81,5222.44,5239.87,5218.35,"4.02e+09"
"1573",2015-05-19,5269.37,5236.9,5273.49,5219.57,"3.61e+09"
"1574",2015-05-20,5292.75,5288.21,5312.9,5278.1,"4e+09"
"1575",2015-05-21,5313.21,5309.99,5335.44,5275.99,"4.14e+09"
"1576",2015-05-22,5315.15,5319.96,5329.02,5298.86,"3.29e+09"
"1577",2015-05-25,5288.36,5309.83,5311.29,5285.42,"3.32e+09"
"1578",2015-05-26,5320.9,5285.07,5347.13,5284.11,"3.89e+09"
"1579",2015-05-27,5253.39,5296.24,5315.5,5253.39,"3.75e+09"
"1580",2015-05-28,5237.4,5263.31,5278.42,5232.93,"3.42e+09"
"1581",2015-05-29,5216.38,5230.31,5252.21,5214.57,"6.05e+09"
"1582",2015-06-01,5213.82,5212.13,5215.55,5183.32,"3.09e+09"
"1583",2015-06-03,5130.5,5201.36,5205.56,5129.49,"3.48e+09"
"1584",2015-06-04,5095.82,5121.55,5143.22,5094.52,"3.34e+09"
"1585",2015-06-05,5100.57,5081.61,5100.57,5075.18,"2.91e+09"
"1586",2015-06-08,5014.99,5086.35,5088.93,5006.43,"3.58e+09"
"1587",2015-06-09,4899.88,5002.23,5002.55,4852.76,"4.09e+09"
"1588",2015-06-10,4933.56,4914.74,4974.02,4912.83,"4.52e+09"
"1589",2015-06-11,4928.81,4971.19,4979.26,4911.34,"3.32e+09"
"1590",2015-06-12,4935.82,4933.88,4947.5,4916.02,"3.36e+09"
"1591",2015-06-15,4837.79,4925.21,4926.55,4837.79,"3.15e+09"
"1592",2015-06-16,4872.6,4847.39,4892.5,4826.13,"3.5e+09"
"1593",2015-06-17,4945.75,4894.64,4955.56,4894.64,"3.88e+09"
"1594",2015-06-18,4945.5,4947.96,4964.4,4932.92,"3.02e+09"
"1595",2015-06-19,4985.01,4958.86,4988.58,4958.86,"2.59e+09"
"1596",2015-06-22,4959.25,4992.04,4992.04,4957.35,"2.46e+09"
"1597",2015-06-23,4937.65,4966.88,4972.18,4937.65,"2.99e+09"
"1598",2015-06-24,4953.52,4953.25,4973.48,4938.13,"3.9e+09"
"1599",2015-06-25,4920.04,4944.13,4945.84,4920.04,"3.17e+09"
"1600",2015-06-26,4923,4917.03,4942.33,4897.9,"2.63e+09"
"1601",2015-06-29,4882.58,4896.23,4896.59,4858.42,"2.69e+09"
"1602",2015-06-30,4910.66,4887.37,4930.25,4874.07,"2.89e+09"
"1603",2015-07-01,4904.06,4924.07,4932.43,4904.06,"3.43e+09"
"1604",2015-07-02,4944.78,4914.42,4966.58,4914.42,"4.2e+09"
"1605",2015-07-03,4982.91,4940.28,4982.91,4937.41,"3.86e+09"
"1606",2015-07-06,4916.74,4946.1,4960.99,4913.29,"3.29e+09"
"1607",2015-07-07,4906.05,4918.28,4927.55,4891.05,"3.44e+09"
"1608",2015-07-08,4871.57,4912.64,4912.64,4856.44,"4.39e+09"
"1609",2015-07-09,4838.28,4849.8,4855.13,4811.9,"3.49e+09"
"1610",2015-07-10,4859.03,4858.98,4882.64,4845.79,"3.85e+09"
"1611",2015-07-13,4893.92,4862.91,4898.14,4861.31,"2.55e+09"
"1612",2015-07-14,4901.81,4907.87,4927.37,4892.12,"3.1e+09"
"1613",2015-07-15,4869.85,4894.95,4897.86,4854.45,"2.68e+09"
"1614",2015-07-22,4906.69,4887.74,4906.69,4859.46,"2.91e+09"
"1615",2015-07-23,4902.85,4897.21,4913.04,4889.83,"3.21e+09"
"1616",2015-07-24,4856.6,4890.78,4892.41,4848.73,"2.59e+09"
"1617",2015-07-27,4771.29,4833.15,4848.7,4771.29,"3.48e+09"
"1618",2015-07-28,4714.76,4747.35,4749.75,4711.49,"3.2e+09"
"1619",2015-07-29,4721.12,4733.82,4765.73,4720.4,"3.2e+09"
"1620",2015-07-30,4712.49,4740.25,4754.72,4711.56,"3.21e+09"
"1621",2015-07-31,4802.53,4721.66,4802.53,4721.47,"3.35e+09"
"1622",2015-08-03,4800.18,4778.04,4815.52,4774.78,"2.85e+09"
"1623",2015-08-04,4781.09,4784.15,4805.82,4771.89,"3.24e+09"
"1624",2015-08-05,4850.53,4786.39,4850.53,4780.96,"3.83e+09"
"1625",2015-08-06,4806.56,4855.94,4868.07,4806.56,"3.16e+09"
"1626",2015-08-07,4770.3,4801.65,4804.33,4760.9,"2.99e+09"
"1627",2015-08-10,4748.95,4761.41,4764.74,4720.91,"3.01e+09"
"1628",2015-08-11,4622.59,4763.63,4771.72,4619.29,"4.26e+09"
"1629",2015-08-12,4479.49,4572.05,4572.05,4455.72,"3.83e+09"
"1630",2015-08-13,4584.25,4481.27,4600.55,4481.27,"3.91e+09"
"1631",2015-08-14,4585.39,4587.51,4594.57,4559.86,"3.3e+09"
"1632",2015-08-18,4510.48,4572.35,4579.08,4505.21,"3.18e+09"
"1633",2015-08-19,4484.24,4502.19,4529.25,4476.13,"2.82e+09"
"1634",2015-08-20,4441.91,4470.55,4473.08,4427.87,"3.31e+09"
"1635",2015-08-21,4335.95,4401.67,4401.67,4335.95,"3.45e+09"
"1636",2015-08-24,4163.73,4241.31,4241.91,4111.11,"3.96e+09"
"1637",2015-08-25,4228.5,4182.22,4301.77,4182.02,"4.64e+09"
"1638",2015-08-26,4237.73,4200.82,4237.73,4161.21,"3.68e+09"
