Date	Price	Open	High	Low	Vol.	Change %
Aug 08, 2012	64,698.63	64,814.67	65,100.19	64,592.15	478.19K	-0.37%
Aug 09, 2012	64,501.13	64,962.77	65,247.97	64,022.00	388.82K	-0.31%
Aug 10, 2012	65,126.00	64,397.60	65,126.00	64,161.20	339.09K	0.97%
Aug 13, 2012	65,148.93	65,027.79	65,595.81	64,984.40	324.56K	0.04%
Aug 14, 2012	64,160.81	65,327.71	65,386.54	64,083.42	312.95K	-1.52%
Aug 15, 2012	64,611.75	64,168.36	64,660.76	63,739.79	354.61K	0.70%
Aug 16, 2012	64,916.23	64,764.44	65,180.87	64,764.05	313.62K	0.47%
Aug 17, 2012	65,758.47	65,172.51	65,953.69	65,172.51	359.04K	1.30%
Aug 22, 2012	66,108.84	65,808.45	66,340.72	65,517.93	296.87K	0.53%
Aug 23, 2012	66,079.48	66,386.73	66,599.17	65,905.43	320.47K	-0.04%
Aug 24, 2012	65,654.31	65,959.75	66,272.74	65,654.31	295.31K	-0.64%
Aug 27, 2012	65,941.56	65,695.22	66,082.59	65,695.22	281.23K	0.44%
Aug 28, 2012	66,139.30	66,059.71	66,576.35	66,023.17	411.11K	0.30%
Aug 29, 2012	66,152.55	66,213.19	66,399.52	65,858.00	329.82K	0.02%
Aug 31, 2012	67,367.95	65,936.21	67,367.95	65,803.56	423.78K	1.84%
Sep 03, 2012	67,208.22	67,304.02	67,441.20	66,862.79	324.87K	-0.24%
Sep 04, 2012	66,898.10	67,304.73	67,507.09	66,863.48	467.02K	-0.46%
Sep 05, 2012	67,559.48	66,984.65	67,717.27	66,709.08	419.31K	0.99%
Sep 06, 2012	67,714.84	67,823.18	67,876.44	67,069.21	453.00K	0.23%
Sep 07, 2012	67,937.05	67,773.67	68,266.42	67,447.69	546.22K	0.33%
Sep 10, 2012	68,121.60	68,121.96	68,431.10	68,047.73	429.76K	0.27%
Sep 11, 2012	68,105.07	68,079.65	68,382.73	67,897.53	395.83K	-0.02%
Sep 12, 2012	68,184.00	68,246.77	68,540.68	68,019.88	451.48K	0.12%
Sep 13, 2012	67,290.68	68,318.21	68,460.42	67,256.46	383.12K	-1.31%
Sep 14, 2012	68,180.49	68,151.98	68,537.63	68,008.48	516.27K	1.32%
Sep 17, 2012	68,092.28	68,005.06	68,258.67	67,784.78	384.51K	-0.13%
