"","EUR_USD_history.csv Date","EUR_USD_history.csv Price","EUR_USD_history.csv Open","EUR_USD_history.csv High","EUR_USD_history.csv Low"
"2304",2017-07-30,1.1747,1.1748,1.1762,1.1745
"2305",2017-07-31,1.1842,1.1737,1.1847,1.1723
"2306",2017-08-01,1.1801,1.1841,1.1846,1.1784
"2307",2017-08-02,1.1856,1.1802,1.1911,1.1794
"2308",2017-08-03,1.187,1.1856,1.1894,1.1831
"2309",2017-08-04,1.1772,1.1871,1.1893,1.1731
"2310",2017-08-06,1.1778,1.1774,1.1793,1.1772
"2311",2017-08-07,1.1795,1.1768,1.1816,1.1768
"2312",2017-08-08,1.175,1.1794,1.1825,1.1714
"2313",2017-08-09,1.1759,1.1752,1.1765,1.1689
"2314",2017-08-10,1.1772,1.1759,1.1786,1.1704
"2315",2017-08-11,1.182,1.1772,1.1846,1.1747
"2316",2017-08-13,1.1825,1.1823,1.1829,1.1819
"2317",2017-08-14,1.178,1.1804,1.184,1.1768
"2318",2017-08-15,1.1735,1.178,1.1794,1.1688
"2319",2017-08-16,1.177,1.1734,1.178,1.1682
"2320",2017-08-17,1.1724,1.1767,1.179,1.1662
"2321",2017-08-18,1.1762,1.1723,1.1775,1.1707
"2322",2017-08-20,1.1756,1.1759,1.1763,1.175
"2323",2017-08-21,1.1816,1.175,1.183,1.1731
"2324",2017-08-22,1.1762,1.1815,1.1826,1.1745
"2325",2017-08-23,1.1807,1.1763,1.1825,1.1741
"2326",2017-08-24,1.1799,1.1807,1.1821,1.1784
"2327",2017-08-25,1.1926,1.1799,1.1942,1.1773
"2328",2017-08-27,1.1951,1.1946,1.196,1.1941
"2329",2017-08-28,1.1979,1.1926,1.1985,1.1917
"2330",2017-08-29,1.1972,1.1978,1.2069,1.1945
"2331",2017-08-30,1.1883,1.1974,1.1986,1.1881
"2332",2017-08-31,1.191,1.1884,1.1914,1.1823
"2333",2017-09-01,1.1859,1.1911,1.1981,1.185
"2334",2017-09-03,1.1882,1.1885,1.1886,1.1875
"2335",2017-09-04,1.1896,1.1858,1.1923,1.1853
"2336",2017-09-05,1.1914,1.1896,1.1941,1.1868
"2337",2017-09-06,1.1917,1.1914,1.1951,1.1903
"2338",2017-09-07,1.2023,1.1917,1.2061,1.1914
"2339",2017-09-08,1.2035,1.2024,1.2094,1.2016
"2340",2017-09-10,1.2017,1.2018,1.2026,1.2012
"2341",2017-09-11,1.1953,1.2041,1.2041,1.1948
"2342",2017-09-12,1.1967,1.1953,1.198,1.1926
"2343",2017-09-13,1.1886,1.1967,1.1995,1.1872
"2344",2017-09-14,1.1919,1.1884,1.1922,1.1837
"2345",2017-09-15,1.1943,1.1919,1.1988,1.1901
"2346",2017-09-17,1.1938,1.1922,1.1951,1.1921
"2347",2017-09-18,1.1954,1.1949,1.1971,1.1915
"2348",2017-09-19,1.1994,1.1955,1.2008,1.195
"2349",2017-09-20,1.1893,1.1994,1.2033,1.1862
"2350",2017-09-21,1.1941,1.1894,1.1955,1.1866
"2351",2017-09-22,1.1954,1.1942,1.2006,1.1937
"2352",2017-09-24,1.1927,1.19,1.1927,1.1898
"2353",2017-09-25,1.1848,1.1953,1.1962,1.1833
"2354",2017-09-26,1.1793,1.1848,1.1863,1.1758
"2355",2017-09-27,1.1744,1.1792,1.1797,1.1717
"2356",2017-09-28,1.1786,1.1746,1.1805,1.1721
"2357",2017-09-29,1.1814,1.1787,1.1834,1.1773
"2358",2017-10-01,1.1808,1.1793,1.1816,1.1791
"2359",2017-10-02,1.1732,1.1818,1.1818,1.173
"2360",2017-10-03,1.1744,1.1733,1.1775,1.1696
"2361",2017-10-04,1.176,1.1743,1.1788,1.1733
"2362",2017-10-05,1.1711,1.1758,1.178,1.1698
"2363",2017-10-06,1.1734,1.171,1.1739,1.1668
"2364",2017-10-08,1.1742,1.173,1.1744,1.173
"2365",2017-10-09,1.1741,1.1728,1.1758,1.1718
"2366",2017-10-10,1.1806,1.1739,1.1825,1.1738
"2367",2017-10-11,1.1859,1.1808,1.1871,1.1795
"2368",2017-10-12,1.183,1.1862,1.1882,1.1826
"2369",2017-10-13,1.1823,1.1829,1.1875,1.1804
"2370",2017-10-15,1.1814,1.1814,1.1818,1.1806
"2371",2017-10-16,1.1797,1.1825,1.1826,1.1781
"2372",2017-10-17,1.1766,1.1797,1.1801,1.1735
"2373",2017-10-18,1.1787,1.1764,1.1805,1.1729
"2374",2017-10-19,1.1852,1.1788,1.186,1.1768
"2375",2017-10-20,1.1785,1.1853,1.1859,1.1763
"2376",2017-10-22,1.1755,1.1765,1.1774,1.1752
"2377",2017-10-23,1.1749,1.1773,1.1779,1.1725
"2378",2017-10-24,1.1761,1.1749,1.1794,1.1743
"2379",2017-10-25,1.1813,1.176,1.1819,1.1752
"2380",2017-10-26,1.165,1.1811,1.1837,1.164
"2381",2017-10-27,1.161,1.165,1.1659,1.1575
"2382",2017-10-29,1.1606,1.161,1.1614,1.1594
"2383",2017-10-30,1.1651,1.1603,1.166,1.1594
"2384",2017-10-31,1.1646,1.1651,1.1663,1.1625
"2385",2017-11-01,1.1619,1.1646,1.1659,1.1607
"2386",2017-11-02,1.1658,1.1619,1.1689,1.1613
"2387",2017-11-03,1.1609,1.166,1.1692,1.1599
"2388",2017-11-05,1.1615,1.1616,1.1618,1.1606
"2389",2017-11-06,1.161,1.1609,1.1625,1.1579
"2390",2017-11-07,1.1586,1.1609,1.1618,1.1554
"2391",2017-11-08,1.1595,1.1586,1.1612,1.1579
"2392",2017-11-09,1.1642,1.1596,1.1657,1.1586
"2393",2017-11-10,1.1665,1.1642,1.168,1.1623
"2394",2017-11-12,1.1661,1.1658,1.1665,1.1656
"2395",2017-11-13,1.1667,1.1666,1.1677,1.1638
"2396",2017-11-14,1.1798,1.1667,1.1807,1.166
"2397",2017-11-15,1.1792,1.1797,1.1861,1.1784
"2398",2017-11-16,1.177,1.1792,1.1802,1.1756
"2399",2017-11-17,1.1795,1.1771,1.1823,1.1766
"2400",2017-11-19,1.1734,1.1789,1.1798,1.1723
"2401",2017-11-20,1.1732,1.1789,1.1808,1.1721
"2402",2017-11-21,1.1738,1.1732,1.1759,1.1713
"2403",2017-11-22,1.1822,1.1738,1.1829,1.1733
"2404",2017-11-23,1.1851,1.1822,1.1857,1.1812
"2405",2017-11-24,1.193,1.185,1.1945,1.1836
"2406",2017-11-26,1.1928,1.1927,1.1936,1.1924
"2407",2017-11-27,1.1898,1.1933,1.1962,1.1896
"2408",2017-11-28,1.1841,1.1898,1.1921,1.1827
"2409",2017-11-29,1.1847,1.1841,1.1884,1.1817
"2410",2017-11-30,1.1904,1.1847,1.1933,1.1809
"2411",2017-12-01,1.1891,1.1904,1.1942,1.1851
"2412",2017-12-03,1.1857,1.1864,1.1875,1.1857
"2413",2017-12-04,1.1866,1.1882,1.189,1.183
"2414",2017-12-05,1.1826,1.1866,1.1879,1.1801
"2415",2017-12-06,1.1796,1.1825,1.1849,1.178
"2416",2017-12-07,1.1773,1.1796,1.1816,1.1772
"2417",2017-12-08,1.1764,1.1771,1.1778,1.1728
"2418",2017-12-10,1.1768,1.1766,1.1772,1.1764
"2419",2017-12-11,1.1768,1.1767,1.1812,1.1762
"2420",2017-12-12,1.1742,1.177,1.1794,1.1718
"2421",2017-12-13,1.1826,1.1743,1.1832,1.1729
"2422",2017-12-14,1.1778,1.1826,1.1863,1.177
"2423",2017-12-15,1.1808,1.1774,1.1812,1.1774
