Date	Price	Open	High	Low	Vol.	Change %
Dec 30, 2014	1,497.67	1,496.89	1,499.89	1,486.30	5.88B	-0.04%
Jan 05, 2015	1,483.25	1,499.70	1,502.10	1,482.87	7.13B	-0.96%
Jan 06, 2015	1,477.58	1,467.97	1,478.35	1,459.22	31.34B	-0.38%
Jan 07, 2015	1,500.75	1,478.84	1,500.83	1,478.26	12.40B	1.57%
Jan 08, 2015	1,521.62	1,514.90	1,523.32	1,514.18	18.00B	1.39%
Jan 09, 2015	1,529.42	1,529.50	1,531.21	1,522.75	32.28B	0.51%
Jan 12, 2015	1,531.21	1,527.42	1,538.93	1,522.17	11.35B	0.12%
Jan 13, 2015	1,534.97	1,520.71	1,537.08	1,515.08	12.73B	0.25%
Jan 14, 2015	1,523.24	1,539.58	1,548.24	1,521.81	18.59B	-0.76%
Jan 15, 2015	1,523.38	1,528.83	1,535.56	1,521.01	9.33B	0.01%
Jan 16, 2015	1,517.74	1,515.71	1,525.65	1,514.83	9.61B	-0.37%
Jan 19, 2015	1,535.37	1,528.03	1,536.14	1,524.62	9.19B	1.16%
Jan 20, 2015	1,535.09	1,539.46	1,542.60	1,531.55	12.45B	-0.02%
Jan 21, 2015	1,537.36	1,538.31	1,540.08	1,530.83	12.52B	0.15%
Jan 22, 2015	1,560.34	1,546.76	1,561.30	1,543.67	14.02B	1.49%
Jan 23, 2015	1,598.33	1,570.81	1,601.05	1,569.52	14.42B	2.43%
Jan 26, 2015	1,588.31	1,602.13	1,610.78	1,588.04	12.42B	-0.63%
Jan 27, 2015	1,589.81	1,589.44	1,605.67	1,586.94	13.41B	0.09%
Jan 28, 2015	1,592.81	1,594.50	1,603.12	1,582.66	15.50B	0.19%
Jan 29, 2015	1,586.40	1,591.94	1,599.49	1,582.36	20.48B	-0.40%
Jan 30, 2015	1,581.25	1,591.54	1,592.83	1,581.01	12.63B	-0.32%
Feb 02, 2015	1,582.70	1,577.65	1,583.99	1,571.69	20.48B	0.09%
Feb 03, 2015	1,602.54	1,592.08	1,604.84	1,591.85	17.02B	1.25%
Feb 04, 2015	1,599.81	1,616.41	1,619.77	1,599.81	13.78B	-0.17%
Feb 05, 2015	1,607.92	1,595.06	1,607.92	1,588.06	10.84B	0.51%
Feb 06, 2015	1,613.63	1,614.47	1,615.78	1,609.07	10.77B	0.36%
Feb 09, 2015	1,601.77	1,609.78	1,614.97	1,601.77	14.94B	-0.73%
Feb 10, 2015	1,594.96	1,600.57	1,606.69	1,592.59	13.26B	-0.43%
Feb 11, 2015	1,605.11	1,599.42	1,605.69	1,583.93	11.62B	0.64%
Feb 12, 2015	1,613.40	1,606.06	1,613.44	1,598.64	10.71B	0.52%
